f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,clase
-0.3414362490017905,-0.623899017781793,-0.23229920871348755,-0.3014234934518858,-0.6675038333695759,-1.5063573975783275,-0.05283243462048342,-0.2739140637835003,-0.3737291201332575,-0.5957382530838308,0
-0.235944580768829,-0.7197917864130697,-0.23848677341160326,-0.40998639653083396,-0.06550242820967322,-1.3891467348659698,0.01854170209644539,-0.27627628020466727,-0.3817018478892552,-0.6256259724478437,0
-0.2886904148853097,-0.7197917864130697,-0.23992990511669152,-0.4023977042923601,0.33958285004884725,0.5915604510531223,-0.05384582743088007,-0.27627628020466727,-0.37744945972837934,-0.6017157969566334,0
-0.2886904148853097,-0.745944177841336,-0.2430231874201135,-0.4219404869797637,0.7390412160430712,0.0875927048562756,0.054735416855528504,-0.280212640845528,-0.3854221874843771,-0.6316035163206463,0
0.13327625804653626,-0.5628764377520216,-0.1801234469767176,-0.38536215031368787,-0.7575220284693454,-2.9244964063901904,0.06718605713287291,-0.22825288040449154,-0.3444944515728803,-0.5957382530838308,0
0.13327625804653626,-0.5628764377520216,-0.1801234469767176,-0.38536215031368787,-0.09925950139484839,-0.6156183666050933,-0.0031745967654159355,-0.19833713958892574,-0.2764572410901552,-0.5240077266102001,0
-0.18319874665234825,-0.6413336120368205,-0.22405045590436218,-0.3735380717244052,-0.26804446728430553,-0.8324420911672946,-0.05283243462048342,-0.25974376553137746,-0.35565647044953497,-0.5538954459742129,0
-0.18319874665234825,0.11709173993160442,-0.09845579371001806,0.031270154773617484,-0.4143257844807623,-0.5511575025681904,-0.0645592086033789,-0.12039699888155797,-0.12922080124805022,0.08570044829736854,0
0.02778488984107205,-0.7023571921580423,-0.2267317006038366,-0.4213544335201241,-0.144269198999361,-0.9320631537449684,-0.0408161341216402,-0.2613179097510713,-0.36097195565062984,-0.5778056214654231,0
0.02778488984107205,-0.7110739892398308,-0.22899990760809172,-0.42431870392007615,1.1891381920881972,1.2596142242375588,-0.016204380082899098,-0.24793468360879523,-0.3471516941277832,-0.5778056214654231,0
0.02778488984107205,-0.7110739892398308,-0.22899990760809172,-0.42431870392007615,0.2270586060375657,-1.8052145847654764,0.4311504903902935,-0.25974376553137746,-0.3716029260528195,-0.6316035163206463,0
0.02778488984107205,-0.7110739892398308,-0.22899990760809172,-0.42431870392007615,1.3129094600089555,1.2596142242375588,-0.004767122615035414,-0.24636053938910144,-0.3471516941277832,-0.5837831653382256,0
0.02778488984107205,-0.4757004662025334,-0.16774931767175785,-0.34435340950733273,0.0751519767224868,-0.7504006278145169,-0.0012925243980168868,-0.1723567593225944,-0.2594476884466516,-0.4941200072461872,0
-0.3941820831182712,0.20426771148109263,-0.17723618347526937,0.7789020535552255,0.23268511826544375,-1.8345172504435656,0.11119718784086306,-0.17865533638462205,-0.30888120077118925,-0.5778056214654231,1
-0.3941820831182712,-0.26648033468495275,-0.21064523249826178,0.19260057129101155,0.5983864110744924,-1.816935651036712,1.1260731340687755,-0.22195530343409012,-0.34927788820822114,-0.6316035163206463,1
-0.44692791723475195,-0.6064634234353152,-0.23889881101555085,-0.12227515158811288,1.7236268510052148,-0.6449190321012251,0.3008525572063026,-0.266829414703252,-0.3795756538088173,-0.6316035163206463,1
-0.44692791723475195,0.09965684564914191,-0.20548976199255842,1.1968991831414562,0.964087703883541,-0.24643278160857227,0.06776511016476837,-0.20227350022978646,-0.3141966859722841,-0.5778056214654231,1
-0.024961044284574463,-0.44954807477426717,-0.16878041177289851,-0.32422357326906137,0.32270431345625966,0.9490259698693863,-0.044869805372386024,-0.1605476774000122,-0.2025734969318702,-0.3267487788077155,0
-0.07770687840105521,-0.5977466263535268,-0.20817100669203287,-0.37200793214548256,0.33958285004884725,-0.0764899218219862,-0.0466070644772316,-0.22431651976363082,-0.3163228800527221,-0.4761873756277796,0
-0.07770687840105521,-0.45826587194750606,-0.17847329637838383,-0.3140936492201022,0.9190786063336565,0.7497828446230599,-0.043422072783488176,-0.14873859547742999,-0.23233921396671237,-0.3088161471893079,0
-0.024961044284574463,0.0735041541934405,-0.04504201898798911,-0.12878974584765676,0.05827344012989923,0.292696263229122,-0.05789959869078511,0.003990887267936098,0.04087092484008687,0.3606667663825903,0
-0.07770687840105521,-0.34493750896975156,-0.15434409426565743,-0.26702735584542386,0.7165361672226055,1.0134918343611832,-0.05109517551563784,-0.1125242775998365,-0.16483405204974122,-0.14144591884183044,0
-0.3414362490017905,0.9103882805929849,-0.0871130585335805,1.1317532405460173,-0.5943631747713475,-3.0006733362434352,0.4021958386123365,-0.1274826480534325,-0.281240677725496,-0.6017157969566334,1
-0.44692791723475195,-0.623899017781793,-0.23972388631471772,-0.15484812288583236,1.6786127530000974,-0.5335769032523155,0.25742057953936714,-0.2691906310327927,-0.38063875084903626,-0.6316035163206463,1
-0.44692791723475195,-0.5890288291802879,-0.23807373571638396,-0.08970338039986707,2.1455852653646716,-0.2054120499321834,0.3877175126317658,-0.26210498186091813,-0.3763863626881604,-0.6316035163206463,1
-0.44692791723475195,-0.623899017781793,-0.23972388631471772,-0.15484812288583236,2.4606539486690973,0.28097619704886506,0.32980820907585184,-0.265254270391932,-0.37798150829413335,-0.6316035163206463,1
-0.44692791723475195,-0.5890288291802879,-0.23807373571638396,-0.08970338039986707,1.8924122169310904,0.4626387229793166,0.13436130929986556,-0.2636801261722382,-0.3737291201332575,-0.6256259724478437,1
-0.024961044284574463,-0.2054567545637308,-0.11103614183520592,-0.23302125381790298,-0.5381010527657067,-0.7269604954540029,-0.06195326994153093,-0.14637737914788929,-0.16217680949483831,-0.08167038010470543,0
-0.07770687840105521,0.0037638769995751446,-0.08010121860931527,-0.12227515158811288,-0.6112417113639351,0.005551361514415332,-0.05847865172268056,-0.12197214319287801,-0.05533745712628087,-0.05776030462259461,0
-0.07770687840105521,-0.5890288291802879,-0.2063148372917253,-0.3683916022648392,-0.4537083698027689,0.19307420056046945,-0.054135353946827794,-0.2432112508580876,-0.3078181037309703,-0.5000975511189899,0
-0.07770687840105521,0.02119897130032774,-0.07638907982695452,-0.1150444920092823,-0.46496139425852506,0.5857009180084831,-0.06209798319492519,-0.10150326787872743,-0.004309809287972173,0.09765553604297367,0
-0.07770687840105521,-0.6762038006383256,-0.22487553120352907,-0.4045799033519739,0.42397453292073856,1.1482740955706066,-0.06528307489782784,-0.2502969000299622,-0.33758382076581245,-0.470209831754977,0
-0.07770687840105521,-0.3362197117965127,-0.1524879248653499,-0.2634110259647805,-0.40869927225288427,0.005551361514415332,-0.056162239576780314,-0.18101655271416275,-0.20204244845740524,-0.29088351557090014,0
-0.07770687840105521,-0.4844182633757724,-0.18404180457930647,-0.3249406386795761,-0.2736709795121836,0.5915604510531223,-0.0674546737811746,-0.21093329362135482,-0.24988081517596988,-0.26099679629788164,0
-0.07770687840105521,-0.08341149449504279,-0.09866201253024619,-0.15846345267524764,-0.20053032091395523,0.5446801863320943,-0.060795063868580815,-0.09914115146672313,-0.057995199726828296,0.07374536055176342,0
-0.1304529125358675,0.04735156274688411,-0.09041275967548498,-0.06120258056453795,-0.369315686839831,0.8904256389681013,-0.06441439534082542,-0.10701377273928198,-0.015472118191100675,0.1394986431798899,0
0.02778488984107205,0.08222175134838931,-0.022562867464469307,-0.15484812288583236,-0.7800270772898109,-1.0785684814075853,-0.059057704754576015,-0.09126843018500165,-0.046301332302677425,0.06179037281525774,0
-0.024961044284574463,-0.6762038006383256,-0.22240030530602842,-0.408912298551904,-0.009240646234988284,1.2596142242375588,-0.06557260141377556,-0.25344518846934977,-0.3301431415755687,-0.4821649195005821,0
-0.024961044284574463,-0.31878511754148525,-0.13784558855613505,-0.2753651164137102,-0.41995129661759373,0.19893473369608733,-0.0641248688248777,-0.16527111015071982,-0.1632399065350573,-0.11753574335062023,0
-0.07770687840105521,0.02119897130032774,-0.07638907982695452,-0.1150444920092823,-0.4312043210733499,0.33957652795015003,-0.06036072409007961,-0.09756660721037883,-0.02291359745437567,0.06776791668806029,0
0.02778488984107205,-0.03982380874773382,-0.054322365943890984,-0.19631290529218012,-0.6281202479565228,0.638441715865129,-0.06586212792972328,-0.09914115146672313,0.0504385981837998,0.22318325730813146,0
-0.07770687840105521,-0.057258903048486416,-0.09309380435670506,-0.14761646321577374,-0.4762134186232345,0.374736726490921,-0.06238760972003213,-0.1211850710830311,-0.05693210268660933,0.025925109578442376,0
-0.07770687840105521,-0.6762038006383256,-0.22487553120352907,-0.4045799033519739,0.48023665492637935,1.2596142242375588,-0.06557260141377556,-0.24950882782848904,-0.3365207237255935,-0.4642322878821744,0
-0.07770687840105521,-0.2228923489102086,-0.1283597228438952,-0.2163767355093999,-0.3918207356602966,1.0838082310788097,-0.06383534230892998,-0.1526749561182907,-0.09679744162178953,-0.06971539236819974,0
0.02778488984107205,0.10837394275836552,-0.01575724636043221,-0.14595531168597597,-0.819410662702864,-0.09993035420979383,-0.06788901355967579,-0.09126843018500165,0.06425865968838862,0.3367565908913801,0
0.0805307239575528,-0.6762038006383256,-0.21745085360229888,-0.4154258927202198,-0.3524371502472435,1.1365530292993709,-0.06557260141377556,-0.25344518846934977,-0.318980122607625,-0.4821649195005821,0
0.0805307239575528,-0.292632726113219,-0.10856091593770528,-0.2959839972625,-0.6337467601844007,0.2458149984171153,-0.060795063868580815,-0.1526749561182907,-0.09839208718211799,-0.12949083109622533,0
-0.07770687840105521,-0.048541305893537605,-0.09123773496552469,-0.14400113342635842,-0.8250361748396956,0.8904256389681013,-0.06383534230892998,-0.15582424464930456,-0.017598212262409717,-0.08167038010470543,0
-0.07770687840105521,-0.3100673203682464,-0.14692041675569897,-0.2525650365965346,-0.4312043210733499,1.007631301225565,-0.06861287985412473,-0.17629311996345512,-0.14676240245730773,-0.06373784849539718,0
-0.07770687840105521,-0.42339568334600086,-0.17104861877715363,-0.2995993270519153,-0.3974472478881747,-0.05890962253340497,-0.06253232297342638,-0.20148542802831335,-0.2419070873286831,-0.29088351557090014,0
-0.024961044284574463,-0.057258903048486416,-0.07597664218649826,-0.17764820270300793,-0.57748463817876,0.2458149984171153,-0.05963685779563069,-0.11409942191115653,-0.029292079686560592,-0.009940033647453671,0
-0.024961044284574463,-0.745944177841336,-0.23889881101555085,-0.43496967549885146,0.03576879134585224,-2.25644563347869,0.12712264635537632,-0.27627628020466727,-0.3854221874843771,-0.6316035163206463,0
0.0805307239575528,-0.6849215978115646,-0.2199260794997995,-0.4181301394008779,0.013264042552700576,1.2596142242375588,-0.06644128097077795,-0.24950882782848904,-0.32376455933425485,-0.45825474400937183,0
0.0805307239575528,-0.39724329191773455,-0.13825862625135435,-0.3285559684689914,-0.6056151991360571,-0.10578998726353081,-0.05558318654488486,-0.17944240849446896,-0.17865431357258785,-0.29088351557090014,0
-0.024961044284574463,-0.4844182633757724,-0.17703016467329558,-0.33725276178814917,-0.4030727600250062,0.5857009180084831,-0.06528307489782784,-0.2085710772001879,-0.23393435957268535,-0.2849069717890919,0
-0.07770687840105521,-0.11828178310569303,-0.10608669013147638,-0.17295777484343458,-0.34681163811041194,0.5681203186926084,-0.06340100253042878,-0.1227592153027249,-0.07340980678261667,0.043857741196850056,0
0.0805307239575528,-0.6587692063832983,-0.21250140189856934,-0.40998639653083396,-0.06550242820967322,1.0134918343611832,-0.056596579355281514,-0.24084903443692068,-0.3083491522054353,-0.4821649195005821,0
0.0805307239575528,-0.7197917864130697,-0.2298249829072586,-0.42900913177964956,-0.8700462724806268,-1.1840480769389194,-0.03792056893468528,-0.2739140637835003,-0.36788158636640866,-0.6076933408294359,0
0.0805307239575528,-0.39724329191773455,-0.13825862625135435,-0.3285559684689914,-0.41995129661759373,-0.2522923146532114,-0.056596579355281514,-0.16605918235219297,-0.18556394428836664,-0.23708662080667142,0
-0.024961044284574463,-0.2316101460834475,-0.11722270644204993,-0.2427931452072188,-0.7631485406972233,-0.46911603921541273,-0.06557260141377556,-0.1723567593225944,-0.15792442133396242,-0.11753574335062023,0
-0.07770687840105521,-0.5018538577222501,-0.18775414337992155,-0.3321712982584067,-0.5493540772214629,-1.1195822124471226,-0.05775478542823164,-0.22667873618479775,-0.30303466709562943,-0.42836702464535903,0
-0.3941820831182712,0.23042010290935888,-0.17538001407496182,0.8114740247617169,0.09203051331507439,-1.70559552236976,0.39495717566784727,-0.18259169702548278,-0.3025026185298754,-0.6136708847022385,1
-0.4996737513512327,-0.6936393949848034,-0.24508637571366657,-0.12227515158811288,3.5521333150504586,1.2596142242375588,0.054735416855528504,-0.280212640845528,-0.38861147860503403,-0.6316035163206463,1
-0.4996737513512327,-0.6674870035565371,-0.24446731921647347,-0.024558737923024588,3.5521333150504586,1.2596142242375588,0.09816789456826008,-0.27785042442436103,-0.3870173330903501,-0.6316035163206463,1
-0.4996737513512327,-0.7110739892398308,-0.24549841331761416,-0.18742009409232374,3.5521333150504586,1.2596142242375588,0.025780365040934634,-0.28178678506522176,-0.38967457564525304,-0.6316035163206463,1
-0.4996737513512327,-0.39724329191773455,-0.23807373571638396,0.985182870436104,-0.6675038333695759,1.2596142242375588,-0.058189125206732834,-0.2794255687356811,-0.3705398290126006,-0.6076933408294359,1
-0.44692791723475195,-0.6064634234353152,-0.23889881101555085,-0.12227515158811288,2.004932460578186,0.5270995870162194,0.32980820907585184,-0.265254270391932,-0.3753232656479414,-0.6316035163206463,1
-0.44692791723475195,-0.6064634234353152,-0.23889881101555085,-0.12227515158811288,2.286238070151157,0.38059725962653884,0.3587628608538088,-0.2636801261722382,-0.37585531421369545,-0.6316035163206463,1
0.13327625804653626,-0.6936393949848034,-0.2203381171037471,-0.42295057912009826,-0.3861942234324186,0.13447386965918448,0.00406415618731661,-0.2573815491102105,-0.33811586933156645,-0.6017157969566334,0
0.02778488984107205,-0.031106311601930045,-0.05205385891225434,-0.193348634892228,0.24956365485803134,0.39817785894241375,-0.04515933188833375,0.01973623982313267,0.035023991128011425,0.11558846768867963,0
0.02778488984107205,-0.6064634234353152,-0.20177742319194333,-0.3887824623136326,-1.1288528337794117,-0.2054120499321834,-0.041395187153535656,-0.25895669342153055,-0.30622395821628634,-0.5718280775926206,0
-0.07770687840105521,-0.7372273807595475,-0.23786771691441017,-0.429888211969109,0.05264732793843981,0.8669855066075873,-0.04906828988568532,-0.27470213598497345,-0.3716029260528195,-0.6017157969566334,0
-0.1304529125358675,-0.7546619750145749,-0.24219911221221835,-0.4357837497584875,0.27206870367849695,-2.156826571082974,0.054735416855528504,-0.280212640845528,-0.38861147860503403,-0.6316035163206463,0
-0.3941820831182712,0.20426771148109263,-0.17723618347526937,0.7789020535552255,-0.06550242820967322,-2.385367361552496,0.3479048664370749,-0.19282563463674496,-0.3258907534146928,-0.6136708847022385,1
4.616673158039058,-0.7546619750145749,-0.18651603038553538,-0.4469887718776047,0.6265169720317896,-1.7524797874547033,1.9512887104732872,-0.17708019207330203,-0.31791702556740603,-0.6316035163206463,3
-0.44692791723475195,-0.3623731033162294,-0.22734975700975799,0.3337364456676792,1.4423112405217782,-0.6331989659209681,0.34428553496483033,-0.24084903443692068,-0.3593768100446569,-0.6256259724478437,1
0.02778488984107205,-0.2141745517369697,-0.09969320664051402,-0.2555293069964868,0.12016187434520874,0.5388196531964764,-0.05225328157942875,-0.06843773848633465,-0.06065284231824683,0.002015034096331563,0
-0.07770687840105521,-0.45826587194750606,-0.17847329637838383,-0.3140936492201022,0.8853215331484812,0.661881848225643,-0.044001125815383624,-0.15031373978875,-0.2349974566129043,-0.3088161471893079,0
-0.07770687840105521,-0.5977466263535268,-0.20817100669203287,-0.37200793214548256,-0.4368298332101814,-0.1350906527596627,-0.06730996052778035,-0.2447853950777814,-0.31738597709294103,-0.42836702464535903,0
-0.1304529125358675,-0.7110739892398308,-0.2339493593118213,-0.4154258927202198,-0.7575220284693454,-2.6783740165138146,-0.01765211267179695,-0.27627628020466727,-0.3827649449294742,-0.6196484285750411,0
-0.024961044284574463,0.09093924849419309,-0.04091734255604492,-0.12227515158811288,0.37896543537085386,0.7322032453981638,-0.05341148765237887,0.055163285572554024,0.08977248860799941,0.3905544857466031,0
-0.07770687840105521,-0.03982380874773382,-0.08938166557434431,-0.14038580363694314,-0.3749421990677091,0.15791400201969846,-0.06369052904637651,-0.10622670062943508,-0.06384203342977485,0.12156601156148218,0
-0.07770687840105521,-0.5018538577222501,-0.18775414337992155,-0.3321712982584067,-0.3749421990677091,-0.023749123965340357,-0.06007119757413188,-0.21959308701292318,-0.2743310470097172,-0.3865242175357412,0
0.02778488984107205,0.09965684564914191,-0.018025753392068855,-0.14891958208592812,0.16517097189509344,0.6032805172333793,-0.05008168269608197,0.059886818332424284,0.1307009245833986,0.3188239592729724,0
0.02778488984107205,0.2565724943376252,0.022807973232153736,-0.09563152116328008,-0.6056151991360571,0.07587243865782285,-0.06282194949853333,-0.01962716656714942,0.16152973865845974,0.4443523806018262,0
-0.024961044284574463,0.31759507436739665,0.012702650986212156,-0.03758772642386676,0.31707780122838164,0.4509186567990596,-0.05123988876903209,0.13389029837144345,0.18332272793730414,0.5579257141850748,0
-0.07770687840105521,-0.6674870035565371,-0.22301936180322152,-0.40096457356255866,-0.7293914675120482,-1.8931225817997446,-0.022429650216991694,-0.26604134250177885,-0.3652243438115057,-0.6017157969566334,0
-0.07770687840105521,-0.1269995802789319,-0.10794285953178392,-0.1765741047240779,-0.6337467601844007,-1.0492658157294958,-0.05833383846012709,-0.15188788400844383,-0.17652811949214992,-0.1653560943330407,0
0.02778488984107205,0.2565724943376252,0.022807973232153736,-0.09563152116328008,-0.7462700041046357,-0.22299264924805828,-0.06470402186593237,-0.04481967465033286,0.1259174879480577,0.4204422051106159,0
-0.024961044284574463,-0.39724329191773455,-0.15640628246793878,-0.30468079058165776,0.13704041093779634,0.3923173258067959,-0.04443546559388483,-0.15188788400844383,-0.19460076917587243,-0.3088161471893079,0
-0.07770687840105521,-0.4321134805192398,-0.1729047881774612,-0.3032476598518563,-0.07112864041023731,1.0662266316719562,-0.056886105871229234,-0.18731512977619041,-0.20895207917318404,-0.3028386033165053,0
-0.1304529125358675,-0.3623731033162294,-0.16795533647373165,-0.2525650365965346,-0.3749421990677091,0.7556433777586777,-0.0645592086033789,-0.19676199527760568,-0.20735693356721105,-0.24306416467947398,0
-0.07770687840105521,-0.39724329191773455,-0.16548111066750273,-0.28875233759244134,0.5139937281115546,0.8904256389681013,-0.048923476623131845,-0.14480223483656926,-0.19672696325631037,-0.2550192524250791,0
-0.07770687840105521,-0.37108990039801787,-0.1599126024665801,-0.27790634822419547,-0.5324755406288753,-0.22299264924805828,-0.05500403350383019,-0.19676199527760568,-0.22596163181668755,-0.3506589542989258,0
-0.07770687840105521,-0.4321134805192398,-0.1729047881774612,-0.3032476598518563,-0.2792974917400617,0.7849440432548096,-0.05601742631422684,-0.1975490673874526,-0.21798790396940076,-0.3446814104261232,0
-0.3941820831182712,0.23042010290935888,-0.17538001407496182,0.8114740247617169,-0.07112864041023731,-2.426391093501821,0.8075649638701031,-0.19046441830720426,-0.3253587048489388,-0.6256259724478437,1
-0.44692791723475195,-0.623899017781793,-0.23972388631471772,-0.15484812288583236,1.9880509237124586,-0.36949497663773884,0.2863752313173242,-0.2676164868130989,-0.3801077023745713,-0.6316035163206463,1
-0.3941820831182712,0.36990085731537964,-0.16548111066750273,0.985182870436104,0.7671717770003682,-1.3305514044195788,0.199510275891861,-0.13063193658444638,-0.2764572410901552,-0.5778056214654231,1
-0.4996737513512327,-0.632616814955032,-0.2436422439173066,0.10573064703978316,2.229982948782842,1.2596142242375588,-0.042987733004986976,-0.27785042442436103,-0.3848911390099121,-0.6136708847022385,1
-0.4996737513512327,-0.7110739892398308,-0.24549841331761416,-0.18742009409232374,3.5521333150504586,1.2596142242375588,0.025780365040934634,-0.28178678506522176,-0.38967457564525304,-0.6316035163206463,1
-0.44692791723475195,-0.1793043631354645,-0.21868796650541333,0.6757456436551372,1.4310602162481152,0.708762112946671,0.0655935112814216,-0.2203801591227701,-0.32748489892937677,-0.5897607092110282,1
-0.44692791723475195,-0.3798076975712568,-0.22817483230892485,0.30116447446118777,1.2285217775012505,-0.14095118589528058,0.17055562411390401,-0.2455724671876283,-0.3567195674897539,-0.6196484285750411,1
0.02778488984107205,-0.10956398593245412,-0.07247072222436564,-0.21999206529881518,-0.13301617454360493,0.5212390538806015,-0.05485932025043594,-0.05820320082009673,-0.0005890386535047173,0.07972290442456599,0
-0.07770687840105521,-0.42339568334600086,-0.17104861877715363,-0.2995993270519153,-0.3805687112955871,0.5915604510531223,-0.06238760972003213,-0.20069835591846644,-0.22011409804983872,-0.29088351557090014,0
-0.4996737513512327,-0.2839149289399801,-0.23539349110818125,1.4086184961204924,0.49148867929108886,1.2596142242375588,-0.03632812309239318,-0.2676164868130989,-0.36362919820553274,-0.5957382530838308,1
-0.4996737513512327,-0.6936393949848034,-0.24508637571366657,-0.12227515158811288,2.989512094994051,1.2596142242375588,0.04025789094823157,-0.2809997129553749,-0.38861147860503403,-0.6316035163206463,1
0.186022092163017,0.8319301062167357,0.2869901833956133,-0.017588302081733672,-0.6449987845491102,-0.7855608263552878,-0.05717563238717697,0.22914902577032173,0.5027778880210153,1.0899291190464915,0
-0.024961044284574463,0.5442518003229057,0.06632264452846924,0.04710029879511617,-0.4030727600250062,-0.0413294232539216,-0.05862346498523403,0.06775953961414576,0.23435038577652573,0.6057460651674952,0
-0.44692791723475195,0.23042010290935888,-0.1993021972944427,1.4411914674182118,1.391676630835062,0.09931287104563047,0.16881846501821765,-0.17550604785360824,-0.29506093924834265,-0.5897607092110282,1
-0.07770687840105521,0.29144268293913034,-0.018850628672981387,-0.0028330361103228877,-0.03737156722506216,1.1775667603389082,-0.05210856832603449,0.027608861095691516,0.18598097058349605,0.27698115216335445,0
-0.44692791723475195,-0.632616814955032,-0.24013592391866528,-0.171133608443464,1.234142289182849,1.0896687642144276,0.00652533159119072,-0.2723399195638065,-0.3763863626881604,-0.6196484285750411,1
-0.024961044284574463,0.36118306014214074,0.023014192052381872,-0.021301540802375448,0.26081567922274085,0.42161799130292776,-0.05037120921202969,0.139400803231998,0.20299052322699962,0.5459706264394696,0
-0.4996737513512327,-0.6762038006383256,-0.2446733380184473,-0.05713100915688442,1.206009728043459,1.2596142242375588,-0.03936830152358314,-0.28257485726669496,-0.3875483815648151,-0.6256259724478437,0
-0.235944580768829,-0.5454408434055438,-0.21373851480168377,-0.3014234934518858,-1.207620004605518,-1.7817724522230047,-0.049792156180134245,-0.26840355892294576,-0.35246717932887806,-0.5837831653382256,0
-0.18319874665234825,-0.6500514092100593,-0.22549358760945043,-0.3781964966646808,-0.251165930691718,-0.1350906527596627,-0.04530414515088722,-0.2613179097510713,-0.3514040822886591,-0.5718280775926206,0
-0.18319874665234825,-0.2751971317667412,-0.16341892246522138,-0.17810424430300056,-0.9375604188509771,-0.19955151679656552,-0.056162239576780314,-0.22352944765378394,-0.2318081654922474,-0.42836702464535903,0
-0.18319874665234825,-0.3798076975712568,-0.18074150338263895,-0.23396634002841402,-1.201989492013454,-1.160605944396448,-0.029668413170640163,-0.24872175571864213,-0.2934667937336587,-0.5658505337198181,0
-0.4996737513512327,-0.5454408434055438,-0.24158005571502525,0.43145335937838153,1.2622748503222394,1.2596142242375588,-0.032129638579093886,-0.27548920809482036,-0.3795756538088173,-0.6136708847022385,0
-0.18319874665234825,-0.632616814955032,-0.2226063241080022,-0.3688806468753576,-0.7969056138823984,-1.201629676345773,-0.050950362253084365,-0.266829414703252,-0.3572516160555079,-0.5778056214654231,0
