f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,clase
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.11111175492791459,1.0,0.0,1.0,0.6896555669351639,0.6944444768625877,0.6885549910440206,0.5714285156321198,0.7619046072660848,0.6000008000576041,0.5714277325250994,0.2932963381684513,0.653845811328076,0.6840055107832517,0.6891388751763046,0.0,0.0,0.8064519442105046,0.33333305482380493,0.6333332837184933,0.8888884219326084,0.8908879530325141,1.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.666666183804064,1.0,0.0,1.0,0.6896555669351639,0.6944444768625877,0.562851830149355,0.6122447916802283,0.6666664501725188,0.8000016001152084,0.4285707520363705,0.2793297285661064,0.6153841994698065,0.6501954324491276,0.7490639985895627,0.0,0.0,0.9032262522104971,0.33333305482380493,0.6333332837184933,0.8888884219326084,0.9049725063301672,1.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.666666183804064,1.0,0.0,1.0,0.5517243797344553,0.6249999124710133,0.562851830149355,0.5918366536561741,0.6666664501725188,0.5000008000576042,0.35714226179200603,0.0,0.5769227466377875,0.7737323748220696,0.7584273624823695,0.0,0.0,0.6451615553684037,0.33333305482380493,0.6666667162815066,0.8888884219326084,0.8484647223867331,1.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.11111175492791459,1.0,0.0,1.0,0.6896555669351639,0.597222180078636,0.5009382137316135,0.6530611328241969,0.7142855287193017,0.8000016001152084,0.2857135821178253,0.4413413008618772,0.6153841994698065,0.6436934315717854,0.6498129407616361,0.0,0.0,0.8064519442105046,0.33333305482380493,0.6333332837184933,0.8888884219326084,0.8757853183912565,1.0,1
0.49999902964436477,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.3333327390754982,0.2857145076110593,0.8888896936598933,0.0,0.0,1.0,0.0,0.6249999124710133,0.4371483363186596,0.6122447916802283,0.8285715445504364,0.8000016001152084,0.0,0.0,0.5384611347795181,0.8127442010366962,0.7022475317348378,0.0,0.0,0.8064519442105046,0.33333305482380493,0.6666667162815066,0.8888884219326084,0.8757853183912565,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.3333327390754982,0.2857145076110593,0.44444441225360426,0.0,0.500000817565671,1.0,0.4137931925337467,0.6249999124710133,0.37523471990091817,0.5714285156321198,0.6190476963669576,0.0,0.0,0.0,0.6153841994698065,0.8127442010366962,0.7022475317348378,0.0,0.0,0.8064519442105046,0.2666662290088363,0.5499999940462192,0.8888884219326084,0.8484647223867331,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.3333327390754982,0.2857145076110593,0.0,0.0,0.500000817565671,1.0,0.4137931925337467,0.6249999124710133,0.37523471990091817,0.6326529948001427,0.6190476963669576,0.0,0.0,0.16480453416904708,0.6153841994698065,0.7646296810234465,0.6610490126939351,0.0,0.0,0.8064519442105046,0.600000238722453,0.5499999940462192,0.8888884219326084,0.8484647223867331,1.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333327390754982,0.2857145076110593,0.44444441225360426,0.0,0.500000817565671,0.0,0.8275860159991142,0.5277776156870617,0.5009382137316135,0.6693876302242683,0.6095238481834788,0.6000008000576041,0.0,0.3072627582722738,0.5384611347795181,0.7139144680889159,0.6385770451339915,0.0,0.0,0.8064519442105046,0.33333305482380493,0.5333332837184933,0.8888884219326084,0.8757853183912565,1.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333327390754982,0.2857145076110593,0.0,0.0,0.500000817565671,1.0,0.8275860159991142,0.5277776156870617,0.6247654465670964,0.6734692708482511,0.6285715445504364,0.6000008000576041,0.0,0.18715082528501525,0.5384611347795181,0.7308195987502349,0.6947568582510578,0.0,0.0,0.35483919157891586,0.4666665870925157,0.5333332837184933,0.8888884219326084,0.8757853183912565,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,0.6666669101025845,0.0,0.9999999999999999,0.4285716060888475,0.11111175492791459,1.0,0.500000817565671,1.0,0.6896555669351639,0.6249999124710133,0.4371483363186596,0.6530611328241969,0.6666664501725188,0.6500008000576042,0.4285707520363705,0.0,0.9230758221259583,0.7646296810234465,0.7715359661495063,0.0,0.0,0.5483863136842615,0.33333305482380493,0.5,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,0.6666669101025845,1.0,0.9999999999999999,0.4285716060888475,0.8888896936598933,1.0,0.500000817565671,1.0,0.5517243797344553,0.6249999124710133,0.37523471990091817,0.6122447916802283,0.7238093769027806,0.6500008000576042,0.4285707520363705,0.0,0.9230758221259583,0.8127442010366962,0.7022475317348378,0.0,0.0,0.32258040421054196,0.33333305482380493,0.5,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.4285716060888475,0.11111175492791459,1.0,0.500000817565671,1.0,0.4137931925337467,0.597222180078636,0.37523471990091817,0.6653059896002853,0.6666664501725188,0.6500008000576042,0.35714226179200603,0.03351944614887839,0.8461533935406718,0.7555269872248234,0.7621726022566996,0.24999992465279253,0.0,0.6451615553684037,0.33333305482380493,0.5,0.8888884219326084,0.8219502716525651,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.11111175492791459,0.49999909527725683,0.500000817565671,1.0,0.5517243797344553,0.5694449145075211,0.37523471990091817,0.6448978515762311,0.6857140653541709,0.8000016001152084,0.4285707520363705,0.0,0.7692303288503833,0.8127442010366962,0.7022475317348378,0.0,0.0,0.8064519442105046,0.33333305482380493,0.5,0.8888884219326084,0.9112511125001781,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.8888896936598933,1.0,0.7500020439141775,1.0,0.5517243797344553,0.5833328470611852,0.37523471990091817,0.5918366536561741,0.704761680535823,0.8000016001152084,0.35714226179200603,0.22346385865229407,0.8076919407086528,0.7477245503621275,0.646067700987306,0.0,0.0,0.7419358633683962,0.23333293546257847,0.5833332837184934,0.8888884219326084,0.9112511125001781,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.8888896936598933,1.0,0.7500020439141775,1.0,0.6206899733348096,0.5833328470611852,0.37523471990091817,0.5714285156321198,0.6666664501725188,0.8000016001152084,0.2857135821178253,0.22346385865229407,0.7115381496023548,0.7477245503621275,0.646067700987306,0.0,0.0,0.6451615553684037,0.23333293546257847,0.5833332837184934,0.8888884219326084,0.9112511125001781,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.8888896936598933,1.0,0.7500020439141775,1.0,0.6896555669351639,0.6249999124710133,0.562851830149355,0.6122447916802283,0.7238093769027806,0.8000016001152084,0.4285707520363705,0.22346385865229407,0.8269226671246623,0.7477245503621275,0.646067700987306,0.0,0.0,0.8064519442105046,0.33333305482380493,0.5833332837184934,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.11111175492791459,1.0,0.7500020439141775,1.0,0.6896555669351639,0.6249999124710133,0.562851830149355,0.620408072928194,0.6857140653541709,0.8000016001152084,0.35714226179200603,0.16480453416904708,0.8269226671246623,0.7646296810234465,0.6610490126939351,0.0,0.0,0.8064519442105046,0.33333305482380493,0.5833332837184934,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.9999999999999999,1.0,0.11111175492791459,1.0,0.500000817565671,1.0,0.482758786134101,0.5833328470611852,0.0,0.6122447916802283,0.7142855287193017,0.6000008000576041,0.4285707520363705,0.0,0.8076919407086528,0.7646296810234465,0.7715359661495063,0.0,0.0,0.6451615553684037,0.2666662290088363,0.5,0.8888884219326084,0.9112511125001781,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.9999999999999999,1.0,0.11111175492791459,1.0,0.500000817565671,0.0,0.4137931925337467,0.6249999124710133,0.4371483363186596,0.6938776041598859,0.6666664501725188,0.6000008000576041,0.49999924228073495,0.0,0.8461533935406718,0.7646296810234465,0.7715359661495063,0.0,0.0,0.8064519442105046,0.33333305482380493,0.5499999940462192,0.8888884219326084,0.9031907545077469,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.0,0.5714290152221188,0.11111175492791459,1.0,0.0,1.0,0.5172415829342781,0.6111110462748247,0.37523471990091817,0.6530611328241969,0.8571430891008727,0.6000008000576041,0.3999993180526615,0.5586598361292576,0.7884612142926433,0.5851757817745589,0.6554308885754584,0.0,0.0,0.7741938851157674,0.2666662290088363,0.5833332837184934,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.0,0.5714290152221188,0.8888896936598933,1.0,0.0,1.0,0.5172415829342781,0.6111110462748247,0.37523471990091817,0.6734692708482511,0.866666125431297,0.6000008000576041,0.4285707520363705,0.606146270877526,0.7884612142926433,0.5656699581919589,0.6516856488011283,0.0,0.0,0.870968211789443,0.2666662290088363,0.5833332837184934,0.8888884219326084,0.9112511125001781,1.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.11111175492791459,1.0,0.500000817565671,1.0,0.6206899733348096,0.6111110462748247,0.5009382137316135,0.5755101562561027,0.742856967728841,0.5000008000576042,0.3142850918734609,0.21229064676982715,0.5807687965052392,0.7061122102756465,0.7116108956276446,0.0,0.0,0.8064519442105046,0.23333293546257847,0.5666667162815067,0.8888884219326084,0.9696250504935506,1.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.666666183804064,1.0,0.500000817565671,0.0,0.5517243797344553,0.6111110462748247,0.37523471990091817,0.5714285156321198,0.6571422772478182,0.5000008000576042,0.2857135821178253,0.23743027875611655,0.5807687965052392,0.6918078441553791,0.7172288434414669,0.1250001130208112,0.0,0.8064519442105046,0.2999996419163206,0.5666667162815067,0.8888884219326084,0.9333111836782952,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.9999999999999999,1.0,0.11111175492791459,1.0,0.500000817565671,1.0,0.5517243797344553,0.6527777615687061,0.6247654465670964,0.6938776041598859,0.742856967728841,0.6000008000576041,0.49999924228073495,0.0,0.9230758221259583,0.7646296810234465,0.7715359661495063,0.24999992465279253,0.0,0.8064519442105046,0.33333305482380493,0.5,0.8888884219326084,0.8484647223867331,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.3333327390754982,0.2857145076110593,0.0,0.0,0.500000817565671,1.0,0.4137931925337467,0.5833328470611852,0.37523471990091817,0.6285713346474018,0.6095238481834788,0.7000008000576041,0.0,0.0,0.5480764979875228,0.8192460228646118,0.6928842031029618,0.0,0.0,0.32258040421054196,0.4333330548238049,0.5666667162815067,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.0,0.5714290152221188,0.11111175492791459,0.49999909527725683,0.500000817565671,0.0,0.6206899733348096,0.5277776156870617,0.0,0.6122447916802283,0.7619046072660848,0.5000008000576042,0.4285707520363705,0.19553082894612672,0.6153841994698065,0.7555269872248234,0.6535583568406206,0.0,0.0,0.8064519442105046,0.4999994031938677,0.5,0.8888884219326084,0.8757853183912565,1.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142864243553899,0.11111175492791459,1.0,0.500000817565671,1.0,0.5517243797344553,0.597222180078636,0.5009382137316135,0.6530611328241969,0.9142853663486908,0.8000016001152084,0.3999993180526615,0.0,0.5769227466377875,0.7646296810234465,0.7715359661495063,0.1250001130208112,0.0,0.9677430799999251,0.2666662290088363,0.6666667162815066,0.8888884219326084,0.8749368078004737,1.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142864243553899,0.8888896936598933,1.0,0.0,1.0,0.4482759893339239,0.597222180078636,0.37523471990091817,0.6122447916802283,0.780952222447737,0.8000016001152084,0.4428564121992801,0.21229064676982715,0.5769227466377875,0.7061122102756465,0.7116108956276446,0.24999992465279253,0.0,0.8064519442105046,0.33333305482380493,0.6666667162815066,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.0,0.5714290152221188,0.8888896936598933,0.0,0.0,1.0,0.5172415829342781,0.6111110462748247,0.562851830149355,0.6122447916802283,0.8095236858128678,0.6000008000576041,0.4857135821178253,0.0,0.5384611347795181,0.8127442010366962,0.7022475317348378,0.0,0.0,0.9032262522104971,0.33333305482380493,0.46666656743698665,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.0,0.5714290152221188,0.11111175492791459,0.0,0.0,0.0,0.482758786134101,0.6111110462748247,0.562851830149355,0.6530611328241969,0.7619046072660848,0.8000016001152084,0.4571420723621898,0.19553082894612672,0.5384611347795181,0.7555269872248234,0.6535583568406206,0.0,0.0,0.9677430799999251,0.33333305482380493,0.46666656743698665,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.3333327390754982,0.2857145076110593,0.0,0.0,0.0,1.0,0.4137931925337467,0.5833328470611852,0.37523471990091817,0.6285713346474018,0.6095238481834788,0.7000008000576041,0.0,0.0,0.5480764979875228,0.8023410712527193,0.7172288434414669,0.0,0.0,0.32258040421054196,0.4333330548238049,0.5666667162815067,0.8888884219326084,0.9112511125001781,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.4285716060888475,0.8888896936598933,1.0,0.500000817565671,0.0,0.6896555669351639,0.597222180078636,0.37523471990091817,0.6530611328241969,0.780952222447737,0.7000008000576041,0.4285707520363705,0.0,0.8730763787178349,0.7230171618875391,0.8314612129760225,0.7500009795136969,0.0,0.6451615553684037,0.33333305482380493,0.5,0.8888884219326084,0.8757853183912565,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.4285716060888475,0.11111175492791459,1.0,0.500000817565671,0.0,0.6896555669351639,0.597222180078636,0.562851830149355,0.6653059896002853,0.7619046072660848,0.6500008000576042,0.4285707520363705,0.0,0.8730763787178349,0.7230171618875391,0.8314612129760225,0.7500009795136969,0.0,0.48387060631581297,0.4999994031938677,0.5,0.8888884219326084,0.8757853183912565,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.11111175492791459,1.0,0.0,1.0,0.8275860159991142,0.597222180078636,0.5009382137316135,0.6448978515762311,0.5428569108991272,0.6000008000576041,0.34285641219928015,0.03351944614887839,0.5692303288503834,0.7555269872248234,0.7621726022566996,0.0,0.0,0.4516136863157383,0.5666662290088363,0.5499999940462192,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.8888896936598933,1.0,0.0,1.0,0.724138363735341,0.597222180078636,0.4371483363186596,0.677550911472234,0.552380759082606,0.6000008000576041,0.2857135821178253,0.2206704609324161,0.5692303288503834,0.7308195987502349,0.674157581100141,0.0,0.0,0.5483863136842615,0.23333293546257847,0.5499999940462192,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.4285716060888475,0.11111175492791459,1.0,0.500000817565671,0.0,0.6896555669351639,0.597222180078636,0.562851830149355,0.6938776041598859,0.8285715445504364,0.6500008000576042,0.49999924228073495,0.0,0.8846153234514422,0.7646296810234465,0.7715359661495063,0.0,0.0,0.4193548989473644,0.23333293546257847,0.5,0.8888884219326084,0.8757853183912565,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.0,0.11111175492791459,1.0,0.500000817565671,1.0,0.3448279680017715,0.5277776156870617,0.37523471990091817,0.5306119792005707,0.7142855287193017,0.5000008000576042,0.35714226179200603,0.0,0.6153841994698065,0.7477245503621275,0.7958806417489421,0.0,0.0,0.8064519442105046,0.2833329951431917,0.5,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.0,0.666666183804064,1.0,0.500000817565671,1.0,0.3448279680017715,0.5277776156870617,0.4371483363186596,0.5714285156321198,0.6666664501725188,0.5000008000576042,0.35714226179200603,0.0,0.6153841994698065,0.7646296810234465,0.7715359661495063,0.31250043324644294,0.0,0.5483863136842615,0.2999996419163206,0.5,0.8888884219326084,0.8749368078004737,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142864243553899,0.8888896936598933,1.0,0.7500020439141775,1.0,0.5517243797344553,0.6388888953725176,0.6247654465670964,0.648979492200214,0.742856967728841,0.40000080005760413,0.4857135821178253,0.06703908179627924,0.7692303288503833,0.7932381984046696,0.6853935472496474,0.0,0.0,0.7741938851157674,0.4333330548238049,0.5833332837184934,0.8888884219326084,0.8757853183912565,1.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.11111175492791459,1.0,0.0,1.0,0.6206899733348096,0.5694449145075211,0.6247654465670964,0.6938776041598859,0.742856967728841,0.6000008000576041,0.2285707520363705,0.3938548661136089,0.42307661725721063,0.6566972542770432,0.6629215444287729,0.0,0.0,0.8064519442105046,0.33333305482380493,0.8333328371849333,0.8888884219326084,0.8227563074518082,1.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.8571450761105934,0.11111175492791459,1.0,0.0,1.0,0.6551727701349868,0.5694449145075211,0.4371483363186596,0.6734692708482511,0.6857140653541709,0.6000008000576041,0.2857135821178253,0.3938548661136089,0.4999992048687477,0.6566972542770432,0.6629215444287729,0.24999992465279253,0.0,0.8064519442105046,0.33333305482380493,0.8333328371849333,0.8888884219326084,0.8227563074518082,1.0,0
0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.9999999999999999,0.4285716060888475,0.11111175492791459,1.0,0.500000817565671,0.0,0.5517243797344553,0.6388888953725176,0.37523471990091817,0.6122447916802283,0.647619240917394,0.6000008000576041,0.3999993180526615,0.0,0.653845811328076,0.7646296810234465,0.7715359661495063,0.0,0.0,0.32258040421054196,0.33333305482380493,0.5499999940462192,0.8888884219326084,0.8757853183912565,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,0.0,0.9999999999999999,0.4285716060888475,0.8888896936598933,1.0,0.500000817565671,1.0,0.5517243797344553,0.6388888953725176,0.5009382137316135,0.6734692708482511,0.647619240917394,0.7000008000576041,0.35714226179200603,0.0,0.653845811328076,0.7646296810234465,0.7715359661495063,0.0,0.0,0.32258040421054196,0.33333305482380493,0.5499999940462192,0.8888884219326084,0.8749792825920133,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.0,0.5714290152221188,0.8888896936598933,0.49999909527725683,0.500000817565671,1.0,0.5517243797344553,0.4861114839197581,0.4371483363186596,0.7346940103997146,0.8095236858128678,0.5000008000576042,0.4285707520363705,0.0,0.7692303288503833,0.8127442010366962,0.7022475317348378,0.0,0.0,0.8064519442105046,0.2999996419163206,0.5,0.8888884219326084,0.8749792825920133,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.5000010853668133,0.0,1.0,1.0,0.9999999999999999,0.4285716060888475,0.8888896936598933,1.0,0.500000817565671,0.0,0.6896555669351639,0.597222180078636,0.37523471990091817,0.6938776041598859,0.7999998376293891,0.0,0.49999924228073495,0.0,0.8846153234514422,0.7230171618875391,0.8314612129760225,0.0,0.0,0.6451615553684037,0.2666662290088363,0.5,0.8888884219326084,0.8757853183912565,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.666666369537749,0.14285803044423734,0.666666183804064,0.0,0.0,1.0,0.482758786134101,0.5277776156870617,0.7504694398018363,0.48979557296074194,0.5904761518165211,0.6000008000576041,0.657141504072741,0.13128495537120297,0.5384611347795181,0.7646296810234465,0.683520893864598,0.0,0.0,0.6451615553684037,0.33333305482380493,0.46666656743698665,0.8888884219326084,0.8749792825920133,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.5000010853668133,0.0,1.0,1.0,0.666666369537749,0.14285803044423734,0.11111175492791459,0.0,0.0,1.0,0.482758786134101,0.5277776156870617,0.8123822238795037,0.6530611328241969,0.6666664501725188,0.6000008000576041,0.7142849024436446,0.0,0.5384611347795181,0.8127442010366962,0.7022475317348378,0.0,0.0,0.9032262522104971,0.4999994031938677,0.46666656743698665,0.8888884219326084,0.8749792825920133,1.0,1
