f1,f2,f3,clase
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,0.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,1
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,1.0,0
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,1
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,0.0,0.0,0
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,1.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.33333427497153895,1.0,0.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,1
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
0.6666672434200676,0.0,1.0,0
