f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,clase
0.14298343819584158,0.39606727052948015,0.05969927327821828,0.055082316124637876,0.3205134194948019,0.5563328237576755,0.5570357440326243,0.5535932698191316,0.11596612342008304,0.06697355069511823,0.050078248967644234,0.6240927943657406,0.1234775516739301,0.6571339044694413,0.041204352912124674,0.511190755644981,0.6422351038908973,0.03616332898144514,0.6045640034629638,0.01842068028791201,0.31489946726241624,0.5082047316262818,0.03184870781691293,0.7806311208660437,0.012276994947579195,0.23953779217519863,0.7171422543287975,0.394900215409298,0.21957174128327242,0.16333623067423417,0.13935666879359662,0.12672467182620972,0
0.23798533623248674,0.2809035675091058,0.04893792600445884,0.010953077288281793,0.3186563664053573,0.6025245250998603,0.5976242457552794,0.6013480530401699,0.11490148107611402,0.04111048565693673,0.053007951374426945,0.6597579213354844,0.01989802810981739,0.6402206216815873,0.006053554576707171,0.2769516403979432,0.6847190423018685,0.01389682724098798,0.6094345171167119,0.005916840540670584,0.14794181435324272,0.5536172690993107,0.011804347743435695,0.7924163494289721,0.002410302902423375,0.1121838876832455,0.7192185623451425,0.3884599253193473,0.20799311727062403,0.15490905648523862,0.13070180007726398,0.11573241980259769,0
0.05380624052416106,0.579781464221526,0.12649244893585826,0.10637215554431417,0.2105322344939236,0.48019830938781194,0.47556849313906596,0.469532668109239,0.11238327124382884,0.11011791457118943,0.07263742997389762,0.5755490235080042,0.1937585497775932,0.6187929668024654,0.08023928404342348,0.6637362368656382,0.5677979635992539,0.0863664161932518,0.5940992875553238,0.0339305545947291,0.543196512515744,0.3795153806495962,0.06858029924917183,0.7770243256042695,0.01531215767884558,0.43815534451523647,0.8115125635208875,0.5614741895683262,0.37869812443476336,0.31783822510617604,0.3010493577973687,0.2920482548646811,2
0.08499084489942241,0.5122459163710974,0.11137415457030178,0.06266836889421538,0.2209679493099658,0.5234313543772775,0.5359292752974145,0.5428090164186605,0.08322690811826366,0.09917859761652581,0.10830067810926071,0.5900068512829579,0.1014290074502524,0.6584897733796016,0.035956285272448214,0.5236806254191817,0.6138351661823617,0.06097153071609726,0.6113255886173597,0.02726825506227437,0.44704753742106285,0.46497928242729764,0.05098834816925496,0.7869632763216213,0.012901854776422195,0.36743518524376845,0.8066103198675665,0.5453253331921702,0.36549827824357217,0.2985671071485432,0.27712356595002147,0.2684426957241045,0
0.233407785943696,0.30878914637443744,0.051825451428442526,0.017452962719300663,0.33099802795629996,0.37203602966308486,0.37918496616607034,0.38936188395839105,0.10892889020253957,0.03772747809470198,0.04223045538500454,0.4559587744307173,0.04178645945391499,0.6619957452809763,0.011064801405572866,0.3366832942097026,0.48725261508182394,0.014145452363572841,0.6212806705826823,0.0020116147549921054,0.18131785660679445,0.28162914590135774,0.014528596717857598,0.7991156050588027,0.0012428572096502,0.16740165218840097,0.7059265123290932,0.38953025299394484,0.2149192396345537,0.16099024514085808,0.13523324608579776,0.11577789423081089,0
0.006124438679186828,0.8825688292271723,0.5436784979829994,0.3333074722062248,0.03949882202531968,0.40672877934807183,0.40074063141966787,0.3886905067120633,0.19682055889333383,0.4793871701243584,0.5299265048479469,0.5848778187872492,0.5091339394272962,0.5668064380930437,0.2506663747645521,0.8798537754303599,0.4304444562253361,0.3341676123581483,0.6239209745722573,0.16635521654750995,0.8557431895949759,0.30320597277119027,0.3193252636292143,0.7628429354656563,0.08867376329259954,0.8166100400920366,0.9665615949738704,0.9148176350583721,0.8424426385514476,0.7947606896818804,0.7772127667886395,0.7636585693311795,2
0.14929377889227183,0.442226392887249,0.1279504039640737,0.13976187555782688,0.26545127929317897,0.4892993873188781,0.4974989185695601,0.5379080308888229,0.17807373774915058,0.08126235992089649,0.10521851196849397,0.5498819074561112,0.18245177850384517,0.6694851035175919,0.11716509076135978,0.4571982240666219,0.5874569840991098,0.12734516988380637,0.5969643052778897,0.10218012236516474,0.3641912895556025,0.40846842718298304,0.09323131608277856,0.764830270244015,0.03626508173778903,0.34373258759192593,0.7618212687226577,0.4750605711400404,0.30200101823149944,0.24878311682164572,0.22299688773716353,0.2038027449231049,0
0.03557843297910966,0.6671717191799342,0.1801288023188929,0.16708319309953934,0.14963863974256592,0.4575637975686609,0.46943445004809176,0.4730432122187925,0.1216067085929338,0.16425144245368964,0.14660812713476484,0.5821448199143957,0.12890838040818775,0.6632931167703862,0.02790696928227992,0.6179640342052314,0.5259795167110108,0.1957030944477896,0.5411460070890264,0.08898630245792222,0.6702832928359956,0.3554581734165856,0.17296144142162806,0.7287411279697394,0.041872621803550884,0.5927633979319173,0.8700495183412619,0.6633040691590077,0.482322513012526,0.41103693249052264,0.3902141688261517,0.3849535944287329,2
0.09357896727527773,0.48263284716810084,0.10357740357683964,0.04404129006400316,0.2578769292617603,0.42285574360919,0.4196141795462911,0.410754513166036,0.1239582571237098,0.048674201743535817,0.06661847431594846,0.49999358631511476,0.07167769944477521,0.6583518227557946,0.01261271356294627,0.49804958221551526,0.547787824669408,0.044797889239377844,0.6208830557772764,0.007858706411573657,0.41940130650139984,0.3077351969601498,0.03531536216133695,0.7985224920007529,0.0038612204871372874,0.32343812940384975,0.7758071345362479,0.48636854128406737,0.30863735276995485,0.24971643351678374,0.22954761501699375,0.22016227874525227,0
0.06232101193123736,0.5502997312041736,0.1221375695987428,0.0579327986571479,0.1848373561938289,0.46739577363957746,0.4623136334875325,0.45766357983543743,0.13189332506123594,0.06314632665002627,0.0644590862933831,0.5703435218541192,0.08514152477496632,0.6545778849954612,0.01641542146514706,0.5316808839145987,0.561878452123377,0.06370348015007264,0.6133590913920967,0.016232558152776258,0.5005768967219998,0.36558209696205923,0.05137278459189347,0.7914621318373071,0.007741972557145718,0.3983636290780097,0.8376548575220633,0.6022797144706997,0.41057867342050597,0.339500509903312,0.3153115084274174,0.3064601838899259,2
0.01957777750236739,0.7372449223036917,0.2928329742959296,0.1265297000648465,0.0694191978182569,0.5200713009143453,0.5176321677633643,0.5068926240800183,0.2878489425274574,0.4971002792323702,0.14348423790302944,0.6365494581592885,0.15801289909386115,0.6466051583005754,0.034737626853085825,0.6664857198748043,0.5795721603541337,0.15265887251027305,0.6105821716671238,0.0434310643309616,0.6889439004918414,0.4495995875579997,0.13255705641900614,0.7871468643558405,0.021002635330868786,0.6129922663072935,0.9405356131726723,0.8302725395901114,0.6872783359433572,0.5976712263927675,0.5700931942581572,0.5606325709509352,2
0.014553144337539306,0.7769829656609356,0.35549665587674684,0.15208365404533727,0.05391520393177346,0.5078260958285649,0.5061744504212913,0.48976036891564373,0.37087480356207436,0.4026371534592965,0.1739348254789978,0.6283206989782011,0.180334786024147,0.642853055273607,0.04273387721081606,0.6930070003353453,0.5672928394636308,0.18859459486707011,0.6033167351598737,0.061460581489329424,0.7357138661869346,0.4333340971148155,0.15950397319210327,0.7775924694753586,0.028733371571999827,0.6541879411758503,0.9533128239159523,0.8733075710871042,0.7483915594193933,0.6609508728598045,0.6311165514217876,0.6157822251287359,2
0.00343838403868231,0.9398131948531168,0.7257593359123874,0.6207539000176369,0.05506873178938068,0.4959497067530961,0.4890539731330269,0.47279554785272093,0.49352962005905576,0.4761578514661551,0.6865189349417804,0.6428903573717594,0.8055362363799812,0.2648910200003575,0.598647344688309,0.8928047451374916,0.5024459339909281,0.597516740731153,0.48140963385994434,0.4588568414118199,0.9471700083315024,0.339183899486357,0.5092856969471156,0.6224909382342763,0.21911148039293019,0.8985825429866352,0.9490496662110355,0.8932156251145251,0.8465306017232601,0.8335994010249701,0.8407059671237396,0.8310148593107809,2
0.027556875689386653,0.6830561210694576,0.22164525600682736,0.09819276266411281,0.09537122047593438,0.5284110251993381,0.5273351687964484,0.5171525092895503,0.19973808276584598,0.35282602416063635,0.13300289226792622,0.6377054832364576,0.12987189301791094,0.6521082510165044,0.025690553564634504,0.6276453862061256,0.5922454913239257,0.11462171012782323,0.6161368018985345,0.026891184054209406,0.6336057567853888,0.46500792423287707,0.0954601407133818,0.7938317759846512,0.012005664309855668,0.5436421116123494,0.9137859711257218,0.7732582997731889,0.6044991224734863,0.5150518294126,0.4880167029112896,0.4799732783598023,2
0.006255258617247031,0.887447712054459,0.6104857719680138,0.29342458856072307,0.02981788022505566,0.42366653006184624,0.4161351117987029,0.4091931508581938,0.535351510486932,0.6629454200706598,0.5595906048903243,0.5930507363287436,0.42495626083055216,0.5716772173899225,0.18605329048262947,0.8467541359266711,0.45732106942516254,0.33386516453080506,0.6005554580807569,0.17772371527537573,0.8531545504577975,0.3395810658570584,0.3113250670972432,0.7515279776324657,0.09185884411941746,0.80780075881719,0.9759224729596677,0.9399948692681376,0.8955797152818504,0.8502067582628002,0.8187117749447649,0.7896742731670556,2
0.07742807542756316,0.5017899177707443,0.08221787367146761,0.05248295874747129,0.24756783087869125,0.36070015355288726,0.360492759081047,0.35310888002379226,0.07066907415915788,0.058660277158495824,0.03751189362501697,0.43567396733485086,0.08227266889823992,0.650502183969919,0.011568061054601703,0.544130756762799,0.48358006938208864,0.048044975617989524,0.622017497687376,0.006255478490155883,0.45283956310732415,0.23556357526111787,0.03561937255413476,0.7992597281166706,0.0023944664838792054,0.34389898747044767,0.784050856382384,0.5018560218911226,0.3167037225598426,0.2560381588402604,0.2424932394011607,0.2416296735802234,0
0.010608923205024212,0.8143618882509187,0.3944486426130404,0.21064736107352783,0.05134013860443051,0.48807742602508875,0.4899983375657551,0.48871662342368216,0.5855328040361591,0.488114107530386,0.2146760245599268,0.625945292873929,0.265916471112134,0.6515722299137336,0.07751469702053751,0.762879359490275,0.5365334468716764,0.2430379680969576,0.6011589231862892,0.09323581015891073,0.7908771136021022,0.3818105440033607,0.20735906946791016,0.7654348129663697,0.04376742892125183,0.7146062818590388,0.9558771021852268,0.8738023202309642,0.7586082450973443,0.6763878191198681,0.6439063456304611,0.6307238229702163,2
0.007718720608546822,0.8736460801934058,0.4571918387602495,0.6210130347933196,0.10206584706429878,0.5601107689377642,0.5559149580065716,0.5451443085053652,0.3806330495652759,0.26345592646634025,0.389539933868174,0.6780972587501196,0.6498948425306507,0.28824728220387297,0.45782102887350423,0.8704745836127878,0.5785190867011037,0.5918125096649154,0.3723048561395531,0.4761218253937751,0.9235176777949146,0.3565389242137825,0.40925765019707305,0.6278619697273273,0.1542349524236281,0.8341484607483987,0.9093756649631588,0.7864760423326098,0.683456745568867,0.6517618557898768,0.6512898311043975,0.6511634957275692,2
0.03156535924761551,0.7015117777106231,0.20268127629338056,0.24266668216240275,0.18390692822956112,0.4130001309365705,0.4280133741138631,0.4349230685085102,0.16967797349222002,0.09046017790879396,0.12206929812893016,0.5486639998231926,0.19087476671053089,0.6894178265179037,0.06417905677195834,0.6646963377487145,0.47483921844092425,0.2733912092725951,0.5473428507177577,0.13565118839287468,0.7423277304160748,0.2940673273376488,0.1947156588895183,0.7428026508321038,0.04084231195421857,0.635687396000076,0.8357336324390218,0.6236848427593563,0.4681373022880134,0.41723623798930276,0.40489714774350094,0.3937232296372007,0
0.029647699611717246,0.6957135813465241,0.22314832568264104,0.16091765434970284,0.1479735394834296,0.5829238306258937,0.5806275519637928,0.5766617783292826,0.1602234197904077,0.28240484249664843,0.21408761267596932,0.7715693858156341,0.21045787280032419,0.5521096811741594,0.0853443632512844,0.6755664193494298,0.6014002988664943,0.16382706098275054,0.5819905287444944,0.06477963195933725,0.6919291017422194,0.4197800309331501,0.11439652255394465,0.7713505522060922,0.022783629124953415,0.5653867162702807,0.8707829163525937,0.6897943228044743,0.534258119536941,0.46702883427927205,0.44881586429318643,0.4384692008194059,2
0.0021652994835596046,0.9480659424554261,0.7436585723469767,0.5183862405402064,0.02146612123088848,0.4559238595339678,0.44486078809561364,0.42770063548385995,0.4223130071902865,0.698779006466044,0.7687203295397305,0.5844051539328574,0.619851995656938,0.5062321106147493,0.33556891849649517,0.9099562653699977,0.4873568207496845,0.5525723431625083,0.5485225978159605,0.3822369805167168,0.937404965401424,0.27717629986061,0.4220293037357744,0.7129168108656186,0.14145647088881674,0.8680421546358922,0.9785138005777742,0.9666726389471412,0.9501388790431202,0.9300033993554132,0.9151007687332613,0.8917297173222924,2
0.0027135956800961453,0.9578853402891545,0.8298595054682714,0.7100219039558572,0.0502155847589453,0.5775141096908366,0.566245290476457,0.5511880710894156,0.40597171293871137,0.8102756771570144,0.9268283109344302,0.6886791757832931,0.8309141277934275,0.20986471105849547,0.6388624554850303,0.8344738570310752,0.5723397071638499,0.7135331255982897,0.4044015225838125,0.6236207869894702,0.9616990174047914,0.40640239827385394,0.5674220181903207,0.574518982653625,0.2641140572044619,0.9112639431076917,0.9529954448896567,0.9086017126871596,0.882196630384114,0.8795272744484652,0.8787324365502064,0.8647568850449763,2
0.0037056468770526596,0.9324968587469981,0.7009951539349373,0.5608042475487813,0.051231486058972986,0.5366707421382791,0.5269451752935128,0.5108558179760916,0.39194816672568344,0.6634546302948605,0.7222579606421866,0.6740380577717859,0.6379230690970467,0.3853331373487658,0.38633421747258756,0.860134766934943,0.5466006421322237,0.5825602078499521,0.4699886078045188,0.4518136275654422,0.9413096773772518,0.35579996562983335,0.44783289869157084,0.6526603947711942,0.17755898047852225,0.87497021041465,0.9533506930043172,0.8969761258088027,0.8485455830449419,0.8302215605192838,0.8273996327790294,0.8135570097748366,2
0.14212438726924626,0.4253542856233996,0.10114816778137442,0.053176654689404995,0.2955677004956367,0.45496530180879513,0.45224454068468534,0.4402069168264777,0.14571626315804875,0.06782846836971253,0.06975152227496971,0.5290064166316735,0.09018224514949703,0.6897643417997342,0.032852933042402034,0.46172818158953716,0.56880793023356,0.04969282845793396,0.6340695014534727,0.018177413261568853,0.3393910389579314,0.37530121632201036,0.03733230076059628,0.8021648816354285,0.006786282403763215,0.26647179532604043,0.7398602810968331,0.44055701016780746,0.2729975317552893,0.21764867876951938,0.19810377681993585,0.18700795585948835,0
0.004381205627368823,0.911096575636601,0.6881262007075482,0.324688492515638,0.01716348043077115,0.49569307107475113,0.4858767729097857,0.47240943756772746,0.7672038652545572,0.8278832408731011,0.4733077615852449,0.6327663712511327,0.4638269980336136,0.5511011220778601,0.21887512459625386,0.8474929437737536,0.5338295665773161,0.3630871532683634,0.5451734735652465,0.20916181484888263,0.8635221589685469,0.3942773672452312,0.33679087272770875,0.7004852674207512,0.11499600243549035,0.8142078922892954,0.9859992570445522,0.9655854124334734,0.9291212060672849,0.8907903286186998,0.8599894087568746,0.8311751025340084,2
0.0027158907667287624,0.9340515801695483,0.64685381726312,0.573962012098296,0.035056743791865214,0.5310945447063364,0.5249444865707543,0.5066175952798488,0.3650350734977803,0.5181963959026168,0.689106638841581,0.6709041483413264,0.5614258051926607,0.5058249129490844,0.271634704084437,0.8455332690587972,0.537853164439526,0.6048681742118999,0.5183877283896312,0.4377400108922135,0.9519252731666887,0.3679154493899296,0.4469891565239694,0.6888133488764625,0.15155708945932506,0.8729877530533007,0.9677030774945812,0.9228170975531294,0.86788983336663,0.839802148908979,0.8322090989196064,0.814000926812156,2
0.29553578108912876,0.24956857474591648,0.02727406020549722,0.018952018133780474,0.3615324717186479,0.38639041884398306,0.38942030239339637,0.40174168384421594,0.05603755805344282,0.03766452119425537,0.01781699554493338,0.4522390434724954,0.031984882675619636,0.6602636654543432,0.007681558816527795,0.2528399564050972,0.510036049528341,0.013708366471154199,0.6211020033954179,0.001880800011159825,0.16502900798562548,0.30115903839911407,0.007050145775834821,0.7986468825704449,0.0003202727121767168,0.10570083031219485,0.6844971165394146,0.3327279612670464,0.15693868914509368,0.10391485260136746,0.07837953980180484,0.06351478352006718,0
0.18689303565141674,0.3594678955990649,0.08395196793852377,0.027960171142028964,0.31099690521333023,0.4200667946557473,0.4189715978198362,0.4123893714555281,0.12443790220390914,0.07163347233229392,0.04877967227747744,0.5230042507422222,0.06156456968829689,0.6742257781944656,0.021498245193580345,0.38696414598703327,0.5241763776188095,0.02741331820877388,0.6231544931626234,0.007503129447381032,0.245840230932715,0.3413243970899926,0.028709460528513073,0.8011878957881763,0.005693418701181417,0.21433105772536218,0.7272314811141447,0.41184893659474137,0.2399230526322573,0.17968928170329218,0.15369261087165062,0.13810215722025648,0
0.004212516759870125,0.9210730361204333,0.6351616044272508,0.5603063946767121,0.051820020680201195,0.579528152212913,0.5769925885967188,0.5679906198616909,0.6421420440079482,0.5582517979750098,0.637997669612724,0.7164261350660448,0.6008452625767833,0.42335944033163764,0.3448196157233716,0.7758408087413369,0.5772341927125615,0.5785161877069267,0.5471856005285056,0.4386766387642661,0.9350817161589816,0.4296471329552616,0.4374374687617989,0.6978024079707109,0.16422396194915845,0.8746264438722032,0.9547103736056062,0.8924093672504569,0.831351648611317,0.7987366446210579,0.7889955247657121,0.7770453748175609,2
0.11611009668281948,0.4585976889920953,0.07904856967769344,0.07653160823910382,0.3063744637544163,0.8497494350172002,0.850553946839424,0.849700717525886,0.14255730719818793,0.07699851125447177,0.07333487432554332,0.9653089339256377,0.08228100811071805,0.5995261609602713,0.022910531467117884,0.28844071372680524,0.8273101684188904,0.0861438080880728,0.5832172284921857,0.04269983980531806,0.4548854581564974,0.6037491550667355,0.05550141827647896,0.7706163032853074,0.01423211393413287,0.3367598210726782,0.7253787810481442,0.42006788039693943,0.24636197055721323,0.188903471215205,0.1654471544715447,0.150535948618227,1
0.018068413778414893,0.7631872982043167,0.3394896029535056,0.16055192880295596,0.0869968255347969,0.4678120499055386,0.4621424706147783,0.45384059234342794,0.4705160208480265,0.48352380881841006,0.18491924692001452,0.6117495819244001,0.24003906087124754,0.6512406915606793,0.07210373023012097,0.7348691104963112,0.5237194631005909,0.17694547532359073,0.5982650584148621,0.06164121686465386,0.7148509574701817,0.3978461362204274,0.16000085982737355,0.7709174392694729,0.03268048577686004,0.6459778260035136,0.9236120979114297,0.813603769051914,0.6907970346692789,0.6160901388572141,0.5827874936517652,0.5602449555866418,2
0.06236679890955844,0.5566105681294038,0.12065705724672825,0.06420040509832751,0.2054608769346944,0.3548537506525572,0.36182542065523654,0.365013861683981,0.13537389782594061,0.0750146282209861,0.09183295935196915,0.47620100043465124,0.09196600269856914,0.6574167578723227,0.014269225154146414,0.5468521196624189,0.44973923732716614,0.0695654393843333,0.6097374852655172,0.012244914808143603,0.5101757664220874,0.22897214107043984,0.06024114355870851,0.7913278750235272,0.00585019924476874,0.4334295036053307,0.8210287047689806,0.5647279836630982,0.3827128350873123,0.31592877704961764,0.29262649807491137,0.28121841151325905,0
0.041175345995785304,0.6389159496127115,0.16752986025737907,0.12024952951333076,0.1885166935581717,0.39953134910580523,0.41244247214150365,0.4071620979513423,0.14796245950525444,0.08646834008576951,0.13980270211530255,0.49921753339079566,0.1506667200376265,0.6799214803720793,0.0349078071022302,0.6362443759780907,0.4931288870039463,0.1327180091908366,0.6168654740693696,0.03673887241961157,0.6509813987787714,0.29099692577953457,0.09448815558547077,0.7962309429700734,0.011256526301199332,0.537025765618706,0.8324804974194921,0.6032565895292349,0.43959309407041264,0.37549017414166275,0.36403478615672435,0.3561126293314393,0
0.39258925706668646,0.15256946543031202,0.02008222144524774,0.0,0.3880110970466427,0.4335102394098671,0.43410331180650613,0.4300049908899167,0.07289054200771997,0.05406146074822424,0.02952235783438259,0.5184524940880058,0.0,0.6423408602001028,0.0,0.15289654594232055,0.536884499034151,0.0,0.6171692659488677,0.0,0.0,0.4011552194917035,0.0,0.7979042579673715,0.0,0.0,0.6535840387202413,0.3049141009614014,0.14166306848573507,0.0859993889766219,0.06248399376679298,0.04631462241066442,0
0.010337070193388587,0.8413508183162886,0.3743592780152563,0.5481600410092561,0.1198443009023594,0.5025456245929487,0.5001810865873787,0.48923935077410075,0.3248710167363649,0.2002671039085125,0.3285996887486489,0.6364227462594204,0.5413149603804015,0.40620946645187817,0.30262873568168913,0.8637641823161188,0.5325512662065494,0.5256073306849094,0.4239857198047099,0.3596340717320299,0.8990060930909439,0.30005346470374833,0.35341566424150506,0.670960759670437,0.11150935095268122,0.8007630351844002,0.8916554562143175,0.7503483604054091,0.6312700182379439,0.5913200256457699,0.5892616080458721,0.5894287112547044,2
0.018619005061584065,0.7411871948213066,0.2561598411964405,0.20510658841529347,0.09707960066567795,0.6304038117846313,0.6319228087674745,0.6338633590056507,0.2508950545929162,0.21269248146474784,0.17958501515914743,0.7467264864705578,0.2578502844505376,0.5515657246827335,0.12437189728023824,0.7303688450145316,0.6640500386008278,0.20473750374197883,0.5686377718414253,0.09144751994319879,0.7336007535332749,0.4574105898302496,0.1654391217360558,0.7360692428188922,0.049066707067129976,0.6408767944929865,0.9151070613226772,0.7724255738479266,0.6067620023500955,0.5359357048498905,0.5222611435938171,0.5103335224492094,2
0.17141657796156828,0.3941974297393158,0.07978694607671746,0.039944604837528,0.31596866460589007,0.30381705610376974,0.29984376510821936,0.29259433978388766,0.06605947716052453,0.057007658521771976,0.0315819811490132,0.39342247368149635,0.05567024752450475,0.6612353781277249,0.015956588857229143,0.38111481388329976,0.42451169124639265,0.04254205122392993,0.6218034924533913,0.012335873046782145,0.325682998296719,0.1629890588302687,0.03189550114336569,0.7991429269655076,0.0046601300969324536,0.27355401879960095,0.7162986753032232,0.412229465874525,0.24853892372500874,0.18913992005060304,0.16506756258165892,0.15484714095773477,0
0.07825270005466896,0.5159853991379448,0.10602731691912072,0.05515597322148344,0.23600267285261825,0.38848081269098456,0.3706519286781781,0.34245264636810213,0.07404722118983585,0.08235799515602202,0.11326801561635691,0.47756020656986464,0.07850217736837803,0.6589573554795894,0.012088597886284802,0.5117301028392577,0.501813410557078,0.057555496330706196,0.6215630454641681,0.009560294494023097,0.46876078146447364,0.27654808959156796,0.04776428797665948,0.7982372816524289,0.004852278641935104,0.37997254085654814,0.7850817791979688,0.5156668526217631,0.33131620384393135,0.27156783435242277,0.2593647858528772,0.2536154335878458,0
