f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,clase
0.025219117422507265,0.028084407548576273,0.006129910353478735,0.006131176751481129,0.0009891844181920684,0.0010529209929535967,0.0015426333804914138,0.0015099862397448885,0.49753690292453207,0.4490738008561511,0.8112888091061158,0.0,0.9999999999999999,0.6153832300859361,0.05124588919807743,0.43839390691688535,0.30452848341724476,0.004345831315474218,0.6878040653115628,1.0,0.9999999999999999,0.3857907807549188,0.23554818025828597,0.3433913671536188,0.8476808310155538,0.551736882948286,0.3549376579742309,0
0.03694976332264471,0.03978697197965225,0.008379412469145392,0.008379871848029838,0.000681283162063966,0.0007657816909786008,0.0009916895308285955,0.0011714823729160814,0.5270935929399659,0.5231478396762996,0.8112888091061158,0.0,0.9999999999999999,0.6153832300859361,0.07506023153000135,0.4026909905259101,0.46929607338286017,0.004345831315474218,0.8985375245288607,1.0,0.9999999999999999,0.35314484869147084,0.23554818025828597,0.3002561539356063,0.7652686729669852,0.6204141539778146,0.19886489735528012,0
0.048093449381584996,0.05149244822073851,0.010964665250024874,0.010966643604178816,0.0017163108066467793,0.0012443664156982486,0.0020935537337430387,0.00275421666916968,0.453202105346472,0.48148120906478414,0.8112888091061158,0.0,0.9999999999999999,0.6153832300859361,0.09766873863129874,0.34230315633338904,0.2501762959804516,0.005032004560462745,0.6618300072815234,1.0,0.9999999999999999,0.43430902519142806,0.25206392541803,0.37361187717840205,0.8748676907842052,0.5795248343710451,0.5938705998397139,0
0.04398778439456408,0.04681025772430397,0.01368457373336146,0.013686021247837812,0.0013036201962503147,0.0014358118384428988,0.0018731808931601503,0.0023378821051890913,0.6059107997942142,0.5138886172734172,0.8112888091061158,0.0,0.9999999999999999,0.6153832300859361,0.08932877982966525,0.34240902183475963,0.26661418786318336,0.004345831315474218,0.5225238500746665,0.9399958049354049,0.9999999999999999,0.410060090386023,0.23554818025828597,0.35656446469588526,0.8666449414302784,0.6471051648674424,0.42258800320572093,0
0.7994136509390747,0.8004682190496435,0.1634835061118651,0.16348419371997658,0.0011070766739472975,0.0006700589796062757,0.0012120623714114843,0.001414432595655074,0.37931045945625075,0.342592007697919,0.2574956142140264,0.0,0.9999999999999999,0.0,0.0015057882500331687,0.18423505631375742,0.38620627449694145,0.0058325400129493644,1.0,1.0,0.9999999999999999,0.39568283134136156,0.23554818025828597,0.3197457024069509,0.806827281844523,0.4627666653370418,0.2581156371370445,0
0.796478851733089,0.8004682190496435,0.18101007361360674,0.18101195790679012,0.002574466209970169,0.0016272572611875473,0.0020935537337430387,0.0033190527336783796,0.3694582294511061,0.37499967550363994,0.2574956142140264,0.0,0.9999999999999999,0.0,0.0015057882500331687,0.293039488704529,0.3536360704309275,0.009949646913427406,0.7329542004517012,1.0,0.9999999999999999,0.470149830102068,0.30474873045314665,0.37361187717840205,0.8231186829454369,0.46605739628019305,0.8132806238826213,0
0.8234600702397312,0.8227028002876868,0.4002476024449647,0.40024817807029456,0.0005437196252651415,0.0006700589796062757,0.0009365904465800752,0.0007503745464185196,0.47783260121097,0.37962932997126253,0.7054689731141122,0.0,0.9999999999999999,0.0,0.26808692614409796,0.22565929631433906,0.32772083463163704,0.002515968564957935,0.6618300072815234,1.0,0.9999999999999999,0.33350406607841965,0.1720817789633829,0.2947615933393576,0.8360805652603366,0.5004876399279101,0.1089675420750878,0
0.7513177584364026,0.7595077876358722,0.33324647926602935,0.33326443295466834,0.021041228330314868,0.008614917162084556,0.013883559445955564,0.03175956510981995,0.16256124104634134,0.4768515545971615,0.2574956142140264,0.0,0.9999999999999999,0.0,0.1038984857793358,0.41339125882515465,0.07603139981741747,0.015782254356923642,0.21702395497797033,0.9916982527457485,0.9999999999999999,0.6566252114635458,0.36825158563102217,0.563482114566208,0.9619707315594426,0.5450336697284301,1.0,0
0.02873721178805927,0.03393714566911937,0.3709774172134007,0.3709791878477231,0.0025155200820925552,0.0012443664156982486,0.002038478145905712,0.0031597229987367637,0.25123115279591596,0.402777515777013,0.2574956142140264,0.0,0.9999999999999999,0.0,0.07174418464577842,0.23159241781972323,0.336594672308138,0.00914911146094079,0.8647512557542547,1.0,0.9999999999999999,0.46810184504468405,0.293137152741596,0.3709584808716702,0.8316420489424105,0.4541134363429997,0.7527811170704641,0
0.4868025652771416,0.4874195248508425,0.14387763583411073,0.14387916514067367,0.0011791595609383608,0.0006700589796062757,0.0017630062210743026,0.001768670550039833,0.4876846729193874,0.43981452653385095,0.2574956142140264,0.0,0.9999999999999999,0.0,0.7845668750677606,0.22470534344484594,0.20550644778632376,0.004117106900478042,0.7745531736334802,1.0,0.9999999999999999,0.4012329920294199,0.19620664263037607,0.35656446469588526,0.8972093176002203,0.5421085554109085,0.30011366438567283,0
0.05337181249045658,0.058512822155380007,0.18268773328929566,0.18269140463674943,0.0034391899928502834,0.0016272572611875473,0.003415802525445967,0.004187919102393287,0.23152795915944438,0.4074070837122729,0.28218707927053166,0.0,0.9999999999999999,0.0,0.13183266476335034,0.37768826390757126,0.19965724781474975,0.009034749253442699,0.679585570242018,1.0,0.9999999999999999,0.49579141090416723,0.293137152741596,0.42250004534170044,0.9000841221362477,0.44009761864182445,0.9649258677023611,0
0.09442754619025809,0.09596161069682524,0.22225395327269404,0.22225457623601336,0.001021924743095948,0.0006700589796062757,0.0012671614556600051,0.0014174379831657612,0.3940888836123313,0.37962932997126253,0.28218707927053166,0.0,0.9999999999999999,0.0,0.23332008239673308,0.0630365076018119,0.2857716844055955,0.004002744692979954,0.7745531736334802,1.0,0.9999999999999999,0.38865795983525636,0.19620664263037607,0.3240897573632255,0.8570631017069468,0.5019501064304286,0.1942112076937303,0
0.7788853260039701,0.7805747330598173,0.20679903299433816,0.2068001119357739,0.0013887721271016642,0.0007657816909786008,0.0014875342962428935,0.0016833263841113284,0.3448277335866081,0.342592007697919,0.28218707927053166,0.0,0.9999999999999999,0.03846146512219664,0.07104098153301291,0.2497087971614085,0.3517200474495848,0.006518713257937892,1.0,1.0,0.9999999999999999,0.41563077131883774,0.25206392541803,0.339822249865842,0.8240786352509644,0.4390006781086932,0.39046529190555446,0
0.7337242327072836,0.743125944518372,0.29793524277397854,0.2979393181788045,0.006498395842581403,0.0025844843749108,0.003360710490120805,0.005918359355422165,0.07389291226403893,0.37962932997126253,0.28218707927053166,0.0,0.9999999999999999,0.03846146512219664,0.16368550708925111,0.3209026197349,0.3657365345403458,0.017268963054398786,0.7900766411196267,1.0,0.9999999999999999,0.5522356564297036,0.38249557134818585,0.4208799063720559,0.8170659310400579,0.3291283946229969,0.9993180136859625,0
0.4299111314704535,0.4335865637438888,0.3043754764214447,0.30437822261356906,0.0023910594467806013,0.0013400891270705737,0.0023139336232492857,0.0030718154140491425,0.2709362459931141,0.41666639264751815,0.28218707927053166,0.0,0.9999999999999999,0.03846146512219664,0.9301645525399637,0.30596453214864794,0.273067440729018,0.008234213800956083,0.7463470201290927,1.0,0.9999999999999999,0.4636166204287923,0.28062404045877365,0.38356795440651986,0.8634164702553726,0.4644729971316365,0.7799095308550643,0
0.007036188731104065,0.011702564431076035,0.022935215432719175,0.022937264154619025,0.002083158190652497,0.0012443664156982486,0.0020935537337430387,0.0027999604349573572,0.2709362459931141,0.4074070837122729,0.22222242054587743,0.0,0.9999999999999999,0.11538460723579963,0.017786370809391328,0.3349930562119636,0.30190672985989253,0.00846293821595226,0.7970775173707529,1.0,0.9999999999999999,0.45143072963204134,0.28062404045877365,0.37361187717840205,0.8489919237696821,0.4859233519601693,0.7175937056901547,0
0.0950142006413193,0.0983024147640415,0.038460402747687195,0.03846486675363975,0.0024631084761450837,0.003063069099630447,0.003911644941219146,0.003715984869464969,0.37931045945625075,0.4537033687914111,0.22222242054587743,0.0,0.9999999999999999,0.11538460723579963,0.24065507812029444,0.4953915060385507,0.1336104870142294,0.006747505103480943,0.28378688585286393,0.9853931002019736,0.9999999999999999,0.46623805745991687,0.25206392541803,0.4347104052267779,0.9331216385880617,0.5449726580772899,0.9297399975340608,0
0.0,0.00350873106231564,0.1305580405722416,0.13056065359117935,0.0013625663241279284,0.003254514522375097,0.002589400848798456,0.0014806837115156797,0.35960615774268867,0.2916659816187955,0.1869489718901718,0.0,0.9999999999999999,0.0,0.0,0.5959326125366275,0.20167440182363838,0.006861867310979028,0.2672467202290595,1.0,0.9999999999999999,0.4139513427834177,0.25206392541803,0.39476863463871203,0.8991266960209977,0.3940890316825436,0.7342792522039332,0
0.9483860131317758,0.9508486470274787,0.013633582284613754,0.01363434596383907,0.0013036201962503147,0.0019144253953045243,0.0012120623714114843,0.001789531475114018,0.3891626894613954,0.41203673817989556,0.7160509567133124,0.0,0.9999999999999999,0.8076926743890167,0.004923927577608345,0.2878480073873179,0.5176976564934319,0.006747505103480943,0.5387576980512668,1.0,0.9999999999999999,0.410060090386023,0.28062404045877365,0.3197457024069509,0.7410594336786636,0.4965875177232954,0.3829738456322051,0
0.6756573522675218,0.6775898366183403,0.021372252340138384,0.021375385531111887,0.0025155200820925552,0.003158791811002772,0.002919962459313908,0.003835846794891228,0.4433498753413273,0.43981452653385095,0.8112888091061158,0.0,0.9999999999999999,0.6153832300859361,0.6254023466204088,0.302150611126057,0.17838146623590312,0.005032004560462745,0.27526380095523717,1.0,0.9999999999999999,0.46810184504468405,0.25206392541803,0.4067910131682967,0.910777485581769,0.5508227960560909,0.8069242802539918,0
0.7384150251946862,0.7413701230822092,0.1472449853396167,0.14724667114792545,0.002109363993626233,0.002680207086283125,0.0019282799774086707,0.002589804293584989,0.3201972377221101,0.402777515777013,0.22222242054587743,0.0,0.9999999999999999,0.11538460723579963,0.12178453977087927,0.2648586157504017,0.32772083463163704,0.00846293821595226,0.39123329260616835,1.0,0.9999999999999999,0.45253667387837476,0.28062404045877365,0.3654404492775734,0.8360805652603366,0.4441194921799925,0.663677871277973,0
0.906156665139716,0.9087205797996092,0.0010094392963890808,0.0010104021799861307,0.001519801141970343,0.0017229799725598741,0.0013773361277458524,0.001980550369543331,0.32512343187304604,0.402777515777013,0.7054689731141122,0.0,0.9999999999999999,0.0,0.08641477840820116,0.2648586157504017,0.456993893872553,0.006747505103480943,0.594155429671591,1.0,0.9999999999999999,0.4235772764949483,0.28062404045877365,0.3322612599445018,0.7714219672454169,0.47148090598222414,0.45085151963504094,0
0.9266849900748206,0.9280287919773811,0.29872267104418454,0.2987253840068277,0.002214187205521176,0.002680207086283125,0.0026995872690899004,0.0029681737418055677,0.4334976453361827,0.36574045310075737,0.7054689731141122,0.0,0.9999999999999999,0.0,0.04571934516280585,0.3390188536569405,0.19330512597646105,0.005260728975458921,0.3235588137287571,1.0,0.9999999999999999,0.45681709998852804,0.25206392541803,0.3989482859236958,0.9033125933111534,0.48458263679120417,0.7603862277294864,0
0.26392884409833567,0.2656519979384385,0.07728758848998599,0.07728817952485809,0.0006288715561164945,0.0013400891270705737,0.0011018876993256366,0.000908776146981833,0.47290640706003406,0.43981452653385095,0.8165798009057159,0.9999999999999999,0.0,0.07692293024439326,0.5350686037126715,0.44146626627791147,0.375820117967977,0.00365965807048569,0.4926942870894887,1.0,0.9999999999999999,0.34616101767487856,0.21712116791363612,0.31047062551276133,0.8120741790513146,0.5232176620117708,0.1942112076937303,0
0.9530768056191785,0.9537750160877503,0.13063214905579693,0.1306348445346347,0.0017359820876903728,0.003924573501981374,0.0026444952337647378,0.001944132144413819,0.33004946772725474,0.33796252629502166,0.8165798009057159,0.9999999999999999,0.0,0.07692293024439326,0.06661968607326563,0.4180526855372892,0.17686996736474403,0.004345831315474218,0.19774643020227828,1.0,0.9999999999999999,0.43531257826372877,0.23554818025828597,0.39688187793587515,0.9115328164748024,0.40560600071799746,0.6777526046482953,0
0.8768300503893725,0.8765363437566426,0.26985713645147635,0.2698569455887968,0.00035374448251885085,0.0009571982815812716,0.0006611420181598594,0.00046039884851228896,0.41871931615813845,0.36574045310075737,0.8095242952143937,0.9999999999999999,0.0,0.07692293024439326,0.21935299290472582,0.40745842815905997,0.5346384702428785,0.002973417394950287,0.5772115467683612,1.0,0.9999999999999999,0.29639344580150945,0.19620664263037607,0.2615588796652609,0.7325860862491884,0.47428408765370766,0.08796852845077363,0
0.5618757062146893,0.5617321193026797,0.27301915309902236,0.2730189808239583,0.00045199931485706904,0.0008614755702089465,0.0008815148587427478,0.0006256067678498123,0.44827591119553606,0.402777515777013,0.8024687895230713,0.9999999999999999,0.0,0.07692293024439326,0.857817450278872,0.32196200184682944,0.3474848440122232,0.002401606357459847,0.5387576980512668,1.0,0.9999999999999999,0.31750877765587715,0.1720817789633829,0.28893822540052727,0.8261955827036804,0.5023767347071985,0.10136166081006093,0
0.900879523591388,0.9034531154911204,0.0027982411914664607,0.0027982576406623827,0.0005764599501690212,0.0011486437043259218,0.0006060429339113391,0.0006275956272318861,0.33004946772725474,0.2916659816187955,0.8130507731222718,0.9999999999999999,0.0,0.07692293024439326,0.16670009516581744,0.3972877782059578,1.0,0.006404351050439804,0.8550112925321189,1.0,0.5000007235272241,0.3385832305974623,0.28062404045877365,0.25341092276228044,0.4998226614425052,0.39737985328193726,0.15811563713704452,0
0.4574771720873416,0.4581625314111505,0.12943331685566767,0.12943307975533258,0.0003472099605887069,0.0006700589796062757,0.0005509438496628183,0.0005067613705521667,0.4679803712058253,0.4074070837122729,0.8165798009057159,0.9999999999999999,0.0,0.07692293024439326,0.9275535157144063,0.30268022947219936,0.6333579327724661,0.002973417394950287,0.7745531736334802,1.0,0.9999999999999999,0.2947959366683848,0.19620664263037607,0.2445349381805923,0.6832089184621564,0.5294333848865165,0.0717357129646754,0
0.6686211635364178,0.6688136412475358,0.18276032433295528,0.18276030501541443,0.0003668473840057161,0.0006700589796062757,0.0006611420181598594,0.0005449474706879683,0.4926108670703233,0.43981452653385095,0.8165798009057159,0.9999999999999999,0.0,0.07692293024439326,0.6457000710732055,0.38415085833945306,0.5346384702428785,0.002973417394950287,0.7745531736334802,1.0,0.9999999999999999,0.2995063830887331,0.19620664263037607,0.2615588796652609,0.7325860862491884,0.5383913775034721,0.08796852845077363,0
0.007625591693388334,0.011702564431076035,0.193066475350761,0.19307034441576787,0.00370121416496106,0.004307464347470674,0.0035810833307036933,0.003978425914148275,0.25123115279591596,0.3333330448921244,0.8165798009057159,0.9999999999999999,0.0,0.07692293024439326,0.01547348005734045,0.2320155889859161,0.15972689156020575,0.0057181778054512765,0.22280721241067797,1.0,0.9999999999999999,0.5023042457517438,0.26699299751995503,0.4272433206341011,0.9201092324676079,0.3886650686993005,0.9364365637137044,0
0.0064498396701786476,0.00936146918285874,0.21866773698583392,0.2186687489892219,0.0011791595609383608,0.0017229799725598741,0.0014324352119943727,0.0013878260768104556,0.35467996359175274,0.3333330448921244,0.8130507731222718,0.9999999999999999,0.0,0.07692293024439326,0.013061207280787357,0.2659172707641075,0.32772083463163704,0.004345831315474218,0.4419637898478285,1.0,0.9999999999999999,0.4012329920294199,0.23554818025828597,0.33611219990462243,0.8360805652603366,0.426690829577143,0.3217935084150175,0
0.9319621316231486,0.9332962562858699,0.29426604576489357,0.29426599838767653,0.0009957189401222123,0.0017229799725598741,0.0012671614556600051,0.0011584442947447163,0.33990169773239937,0.32870356348922714,0.7460323936191915,0.9999999999999999,0.0,0.11153833360205412,0.06209780395841619,0.37959529712868906,0.4118189371948986,0.005260728975458921,0.4926942870894887,1.0,0.9999999999999999,0.3863642165709863,0.25206392541803,0.3240897573632255,0.7940174761843412,0.422181588079792,0.316344938659762,0
0.4486794930523744,0.45055571894045054,0.3197658713276587,0.3197673409197572,0.0012184682653989653,0.0017229799725598741,0.0018180818089116296,0.0017494007124713058,0.4679803712058253,0.4074070837122729,0.7425059157113134,0.9999999999999999,0.0,0.11153833360205412,0.9328779829665234,0.4085178102709895,0.258545571827629,0.0045745557304703935,0.4419637898478285,1.0,0.9999999999999999,0.4041208529312443,0.23554818025828597,0.35961697465238923,0.8706792673037719,0.5191957340798573,0.43961415757351574,0
0.7436952206443732,0.744881765954535,0.4183297443373517,0.4183304262568407,0.0009433073341747408,0.0017229799725598741,0.0014324352119943727,0.001321840142200794,0.4334976453361827,0.41203673817989556,0.7389768879278693,0.9999999999999999,0.0,0.11153833360205412,0.4505628636478624,0.42292613409145435,0.32772083463163704,0.0045745557304703935,0.4419637898478285,1.0,0.9999999999999999,0.38163324990588154,0.23554818025828597,0.33611219990462243,0.8360805652603366,0.5071299321528682,0.3217935084150175,0
0.19530737517178198,0.20011647240040883,0.4372786041521529,0.437278030389715,0.00032100415761497116,0.0011486437043259218,0.0003305710090799295,0.0005738522270407609,0.5911322173414065,0.5185183582734024,0.7460323936191915,0.9999999999999999,0.0,0.11153833360205412,0.40554672159782207,0.3667761191859408,0.456993893872553,0.007319316140971383,0.92755748083972,0.8498319512269579,0.0,0.288078384103435,0.293137152741596,0.18273238688312618,0.22822360825862126,0.6436321242208096,0.0728723568214043,0
0.7548389067033134,0.7577548780097196,0.07697070329374682,0.07697197600134194,0.0011922624624252295,0.0022015935294214996,0.0015977089683287412,0.0015824691150026528,0.41871931615813845,0.37962932997126253,0.7460323936191915,0.9999999999999999,0.0,0.23076900260238947,0.427452025586354,0.5179574356699846,0.394979254472998,0.00663307546543598,0.4724022856578671,1.0,0.9999999999999999,0.40219566618893815,0.28062404045877365,0.34684320413260267,0.802439289332151,0.4803779096121001,0.5404087294248197,0
