f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,clase
0.27397245720508356,0.0,0.03186114861044105,0.20000004627547233,0.533333048050721,0.6666676603715462,0.5384616942197104,1.0,0.0,1.0,0.0,0.0,0.19387774592862084,0.0,0
0.3150683637288065,0.0,0.04843020567447974,0.8666664815647773,1.0,0.0,0.3846152998137132,0.39999926250967954,0.24999984854331994,0.0,0.0,0.0,0.4489795606514207,0.5128204895208897,1
0.2328766265672814,0.0,0.06393230937495975,0.0,0.8000003423391349,0.0,0.0,0.39999926250967954,0.0,0.0,0.0,0.0,0.469387710922846,0.0,1
0.2328766265672814,0.0,0.15241070188724626,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.15384565195871092,0.19999999999999996,1.0,1.0,0.0,0.0,0.34693880929429427,0.0,0
0.7534238778843764,0.5000004488547919,0.08025091227160999,0.5333326854767206,0.19999965766086514,0.16666672628895945,0.49999999999999994,0.5999990166795727,0.0,1.0,0.0,0.0,0.05102005732848258,0.0,0
0.10958894493907309,0.0,0.14045525538594567,0.0,0.8000003423391349,0.3333333333333333,0.3846152998137132,0.5999990166795727,0.0,0.0,0.0,0.0,0.4285714103799954,0.9743584151680175,0
0.10958894493907309,0.0,0.13030967845378374,0.0,0.8000003423391349,0.0,0.3846152998137132,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.3835614021441567,0.14285728392579172,0.2839265544406762,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.07298058792216422,0.0,0.9081623687283442,0.0,1
0.0684927348716674,0.0,0.15094748837202646,0.20000004627547233,0.533333048050721,0.3333333333333333,0.6153853076431572,0.19999999999999996,0.0,0.0,0.0,0.0,0.19387774592862084,0.0,0
0.08219204070520786,0.0,0.08189686642396687,0.20000004627547233,0.533333048050721,0.49999950314756014,0.5384616942197104,1.0,1.0,0.0,0.0,0.0,0.5408156638426892,0.0,0
0.5068496529167702,0.0,0.05824601914589332,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.34693880929429427,0.0,0
0.2054793429038127,0.14285728392579172,0.06485853884795378,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.3846152998137132,0.5999990166795727,0.0,0.0,0.0,0.0,0.6020407513571264,0.0,0
0.3972601388332919,0.7142859707741668,0.06293693479602194,0.06666675921761134,0.5999997261286921,0.0,0.30769220385352636,0.39999926250967954,1.0,0.0,0.07688058319733329,0.0,0.37755097103141605,0.0,1
0.5342463674358336,0.14285728392579172,0.11724451742299198,0.13333351843522268,0.39999931532173033,0.6666676603715462,0.15384565195871092,1.0,0.0,1.0,0.0,0.0,0.49999987265996776,0.0,0
0.09588944939073088,0.14285728392579172,0.11834343787176232,0.0,0.8000003423391349,0.3333333333333333,0.23076881541410557,0.5999990166795727,0.0,0.0,0.0,0.0,0.49999987265996776,0.0,0
0.08219204070520786,0.5714289561612502,0.16563566971258256,0.06666675921761134,0.5999997261286921,0.0,0.9230779614647359,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.1232876816282083,0.0,0.020190227778008427,0.20000004627547233,0.533333048050721,0.16666672628895945,0.30769220385352636,1.0,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.6575344284936455,0.5000004488547919,0.12076201342531685,0.20000004627547233,0.533333048050721,0.0,0.49999999999999994,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.2602739102307501,0.5714289561612502,0.26419371509639517,0.0,0.8000003423391349,0.0,0.3846152998137132,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,1
0.0684927348716674,0.0,0.15908542355314226,0.9333332407823887,0.1333325345420187,0.3333333333333333,0.8461536730892105,0.5999990166795727,0.0,0.0,0.0,0.0,0.49999987265996776,0.7948718647706644,0
0.0,0.0,0.17329359756403082,0.799999722347166,0.33333390389855805,0.3333333333333333,0.5384616942197104,0.5999990166795727,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.04109602035260396,0.0,0.16522194433747395,0.20000004627547233,0.533333048050721,0.3333333333333333,0.07692203853526403,0.19999999999999996,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.6575344284936455,0.0,0.08320912028242126,0.6666662039119433,0.8666657537623071,0.0,0.3846152998137132,0.39999926250967954,0.0,0.0,0.0,0.0,0.49999987265996776,0.0,1
0.3698628551698232,0.2857144780806251,0.07230316192123185,0.4000000925509447,0.6666662672710094,0.0,0.23076881541410557,0.39999926250967954,0.0,0.0,0.0,0.0,0.4489795606514207,0.0,1
0.2602739102307501,0.0,0.3059334517723623,0.20000004627547233,0.533333048050721,0.0,0.6923073461784213,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.1643835122660105,0.0,0.061034299122014635,0.13333351843522268,0.39999931532173033,0.0,0.15384565195871092,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.04109602035260396,0.7142859707741668,0.08455451511815511,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.6923073461784213,0.19999999999999996,0.0,0.0,0.0,0.0,0.31632652021714025,0.0,0
0.1506847755768753,0.0,0.15528423219585102,0.4000000925509447,0.6666662672710094,0.0,0.3846152998137132,0.0,0.0,1.0,0.0,0.0,0.3571428207599908,0.0,1
0.3013697218970721,0.0,0.1873621929449087,0.5333326854767206,0.19999965766086514,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.5128204895208897,0
0.5068496529167702,0.0,0.1169879003222477,0.06666675921761134,0.5999997261286921,0.0,0.7692316345539466,0.39999926250967954,0.0,0.0,0.03908026729346896,0.0,0.49999987265996776,0.0,0
0.4794518001088963,0.0,0.12700209439523802,0.13333351843522268,0.39999931532173033,0.49999950314756014,0.8461536730892105,0.5999990166795727,1.0,1.0,0.0,0.0,0.17346895895703424,0.0,0
0.5342463674358336,0.2857144780806251,0.08018384295042025,0.20000004627547233,0.533333048050721,0.6666676603715462,0.30769220385352636,0.5999990166795727,0.0,1.0,0.0,0.0,0.49999987265996776,0.0,0
0.013699305833540398,0.0,0.02772532643504727,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.15384565195871092,0.19999999999999996,0.0,0.0,0.0,0.0,0.19387774592862084,0.0,0
0.3013697218970721,0.0,0.18059599359226722,0.20000004627547233,0.533333048050721,0.16666672628895945,0.4615385307643157,0.19999999999999996,1.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.054795326186144355,0.0,0.13603247386300682,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.15384565195871092,0.19999999999999996,0.0,1.0,0.0,0.45649857603319793,0.2346940464714714,0.0,0
0.0684927348716674,0.0,0.02753850580718681,0.20000004627547233,0.533333048050721,0.3333333333333333,0.15384565195871092,0.5999990166795727,0.0,0.0,0.14084144612589272,0.0,0.6020407513571264,0.0,1
0.2876710990368179,0.0,0.13944978819837633,0.4666659262591093,0.2666667807797116,0.8333338301857731,0.30769220385352636,0.5999990166795727,0.0,0.0,0.0,0.0,0.5408156638426892,0.5128204895208897,0
0.054795326186144355,0.0,0.06580309248981078,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.6153853076431572,0.19999999999999996,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.6301358168265646,0.0,0.08970983392290394,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.2328766265672814,0.5714289561612502,0.24956659045912066,0.0,0.8000003423391349,0.0,0.30769220385352636,0.39999926250967954,0.0,0.0,0.031030232319860893,0.0,0.49999987265996776,0.0,1
0.3424655715063545,0.2857144780806251,0.10645841057877174,0.20000004627547233,0.533333048050721,0.0,0.30769220385352636,0.39999926250967954,0.0,0.0,0.051780354972073075,0.0,0.49999987265996776,0.0,1
0.2191780795929479,0.0,0.1734797739828297,0.20000004627547233,0.533333048050721,0.0,0.4615385307643157,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.17808205924034398,0.0,0.05934224823236192,0.0,0.8000003423391349,0.3333333333333333,0.30769220385352636,0.5999990166795727,0.0,1.0,0.0,0.0,0.49999987265996776,0.0,0
0.3013697218970721,0.0,0.07105189318727445,0.06666675921761134,0.5999997261286921,0.16666672628895945,0.23076881541410557,0.5999990166795727,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.1232876816282083,0.0,0.011995172726765174,0.6666662039119433,0.8666657537623071,0.3333333333333333,0.30769220385352636,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.2191780795929479,0.0,0.1813875117926048,0.20000004627547233,0.533333048050721,0.3333333333333333,0.5384616942197104,0.19999999999999996,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.4109586858076254,0.5714289561612502,0.10719373943318193,0.20000004627547233,0.533333048050721,0.16666672628895945,0.6153853076431572,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.328767024532021,0.0,0.06528507682550955,0.0,0.8000003423391349,0.3333333333333333,0.15384565195871092,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.5128204895208897,0
0.328767024532021,0.2857144780806251,0.29242939826578923,0.333333564710695,0.733333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.1502410535933098,0.0,0.6020407513571264,0.0,1
0.027396714519063503,0.0,0.062270679468770906,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.15384565195871092,0.19999999999999996,0.0,0.0,0.0,0.0,0.19387774592862084,0.0,0
0.3972601388332919,0.0,0.10619908064209034,0.20000004627547233,0.533333048050721,0.49999950314756014,0.7692316345539466,0.5999990166795727,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.3561643081954897,0.0,0.06033826702036131,0.20000004627547233,0.533333048050721,0.0,0.23076881541410557,0.39999926250967954,0.0,0.0,0.0,0.0,0.4795917223885425,0.0,0
0.5205470616022932,0.0,0.2101660484645635,0.06666675921761134,0.5999997261286921,0.0,0.30769220385352636,0.39999926250967954,0.0,0.0,0.1502410535933098,0.0,0.4489795606514207,0.0,1
0.3972601388332919,0.0,0.10977687461257984,0.4000000925509447,0.6666662672710094,0.0,0.0,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.17808205924034398,0.0,0.14634933882676648,0.20000004627547233,0.533333048050721,0.0,0.5384616942197104,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.5128204895208897,0
0.054795326186144355,0.0,0.2542170640959385,0.06666675921761134,0.5999997261286921,0.49999950314756014,0.4615385307643157,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.3972601388332919,0.0,0.17302546343684105,0.06666675921761134,0.5999997261286921,0.0,0.07692203853526403,0.39999926250967954,0.7499995456299599,0.0,0.0,0.0,0.3979591340368446,0.6153853143733115,0
0.0,0.5000004488547919,0.10282922304092447,0.799999722347166,0.33333390389855805,0.3333333333333333,0.49999999999999994,0.19999999999999996,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.328767024532021,0.0,0.04165455792226831,0.20000004627547233,0.533333048050721,0.0,0.5384616942197104,0.39999926250967954,0.0,0.0,0.0,0.0,0.49999987265996776,0.0,0
0.7123278575317724,0.2857144780806251,0.10893525126300767,0.20000004627547233,0.533333048050721,0.0,0.23076881541410557,0.39999926250967954,0.0,0.0,0.0,0.0,0.29591836994571497,0.0,0
0.4520545164454276,0.0,0.20244055024043314,0.20000004627547233,0.533333048050721,0.0,0.7692316345539466,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.04109602035260396,0.0,0.03965249931642262,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.6153853076431572,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.3835614021441567,0.2857144780806251,0.03623031762369888,0.06666675921761134,0.5999997261286921,0.0,0.5384616942197104,0.39999926250967954,0.0,0.0,0.0,0.0,0.49999987265996776,0.0,0
0.08219204070520786,0.0,0.13558224330774155,0.0,0.8000003423391349,0.3333333333333333,0.30769220385352636,0.5999990166795727,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.09588944939073088,0.0,0.04715896645961312,0.06666675921761134,0.5999997261286921,0.49999950314756014,0.15384565195871092,0.5999990166795727,0.0,0.0,0.0,0.4976131782286783,0.3979591340368446,0.0,0
0.3698628551698232,0.2857144780806251,0.142452661370791,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,1.0,0.0,0.49999987265996776,0.5128204895208897,1
0.1917807959294792,0.14285728392579172,0.0678851761768626,0.06666675921761134,0.5999997261286921,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.49999987265996776,0.0,0
0.3561643081954897,0.0,0.10629664252552859,0.20000004627547233,0.533333048050721,0.49999950314756014,0.5384616942197104,0.5999990166795727,0.0,1.0,0.0,0.0,0.4387754218456919,0.0,0
0.04109602035260396,0.42857194154833367,0.15654158512650118,0.13333351843522268,0.39999931532173033,0.3333333333333333,0.15384565195871092,0.19999999999999996,0.0,1.0,0.0,0.0,0.0918363578713331,0.0,0
0.5205470616022932,0.0,0.09962657348063293,0.20000004627547233,0.533333048050721,0.0,0.23076881541410557,0.39999926250967954,0.0,0.0,0.0,0.0,0.5612244508142759,0.0,1
0.09588944939073088,0.42857194154833367,0.14573182865184223,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.9999999999999999,0.5999990166795727,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.328767024532021,0.5000004488547919,0.016887582655601543,0.6666662039119433,0.8666657537623071,0.0,0.49999999999999994,0.0,0.0,1.0,0.07688058319733329,0.0,0.0918363578713331,0.0,1
0.5753423877884376,0.0,0.1892160834665892,0.0,0.8000003423391349,0.3333333333333333,0.30769220385352636,0.5999990166795727,0.0,1.0,0.0,0.0,0.24489780325710336,0.0,0
0.4383559694710941,0.42857194154833367,0.04330086996854829,0.5333326854767206,0.19999965766086514,0.3333333333333333,0.15384565195871092,0.5999990166795727,1.0,0.0,0.0,0.0,0.19387774592862084,0.0,0
0.2191780795929479,0.0,0.1103104228731438,0.6666662039119433,0.8666657537623071,0.0,0.3846152998137132,0.0,0.0,1.0,0.051780354972073075,0.0,0.0918363578713331,0.0,1
0.5753423877884376,0.42857194154833367,0.057885834701681106,0.0,0.8000003423391349,0.16666672628895945,0.6153853076431572,0.5999990166795727,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.2328766265672814,0.0,0.12543733921615505,0.6666662039119433,0.8666657537623071,0.3333333333333333,0.15384565195871092,0.5999990166795727,0.4999990912599197,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.04109602035260396,0.0,0.3153925881600101,0.20000004627547233,0.533333048050721,0.3333333333333333,0.4615385307643157,0.19999999999999996,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.10958894493907309,0.0,0.1501288418123176,0.0,0.8000003423391349,0.3333333333333333,0.30769220385352636,0.19999999999999996,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.4383559694710941,0.0,0.10250153536493013,0.799999722347166,0.33333390389855805,0.0,0.6923073461784213,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.5753423877884376,0.0,0.1750925871579071,0.20000004627547233,0.533333048050721,0.0,0.7692316345539466,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,1
0.04109602035260396,0.0,0.10576645846784181,0.20000004627547233,0.533333048050721,0.3333333333333333,0.6153853076431572,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.4657532531345628,0.5000004488547919,0.11935095292835966,0.06666675921761134,0.5999997261286921,0.0,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,0.17346895895703424,0.0,0
0.2191780795929479,0.0,0.12776655581498889,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.6153853076431572,1.0,1.0,1.0,0.0,0.0,0.34693880929429427,0.0,0
0.0684927348716674,0.0,0.13458486452283436,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.7692316345539466,0.19999999999999996,1.0,0.0,0.0,0.0,0.38775510983714484,0.0,0
0.5616430819548972,0.14285728392579172,0.19505361966755952,0.4666659262591093,0.2666667807797116,0.6666676603715462,0.15384565195871092,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.4794518001088963,0.5714289561612502,0.09597161758032215,0.20000004627547233,0.533333048050721,0.6666676603715462,0.6153853076431572,1.0,0.0,1.0,0.0,0.0,0.2755102196742897,0.0,0
0.2602739102307501,0.0,0.042205714563849,0.799999722347166,0.33333390389855805,0.49999950314756014,0.5384616942197104,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.328767024532021,0.5714289561612502,0.12731217369021564,0.20000004627547233,0.533333048050721,0.0,0.9230779614647359,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.1506847755768753,0.0,0.09529655806256274,0.20000004627547233,0.533333048050721,0.3333333333333333,0.7692316345539466,0.19999999999999996,0.0,0.0,0.0259701886678836,0.0,0.3979591340368446,0.0,0
0.027396714519063503,0.0,0.18669794182362703,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.4615385307643157,0.19999999999999996,1.0,0.0,0.0,0.0,0.1530614453857703,0.0,0
0.013699305833540398,0.0,0.13809086497234913,0.20000004627547233,0.533333048050721,0.3333333333333333,0.15384565195871092,0.5999990166795727,0.0,1.0,0.0,0.0,0.2755102196742897,0.0,0
0.013699305833540398,0.0,0.11207762432876996,0.20000004627547233,0.533333048050721,0.3333333333333333,0.5384616942197104,0.19999999999999996,0.0,1.0,0.0,0.0,0.4795917223885425,0.0,0
0.1506847755768753,0.0,0.09217379042590809,0.06666675921761134,0.5999997261286921,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.1643835122660105,0.0,0.21922505944618065,0.4000000925509447,0.6666662672710094,0.0,0.30769220385352636,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,1
0.04109602035260396,0.5000004488547919,0.011716015466743793,0.20000004627547233,0.533333048050721,0.3333333333333333,0.49999999999999994,0.19999999999999996,0.0,1.0,0.0,0.0,0.19387774592862084,0.0,0
0.3150683637288065,0.0,0.060971381370332894,0.06666675921761134,0.5999997261286921,0.0,0.4615385307643157,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.1232876816282083,0.0,0.13083377831477774,0.20000004627547233,0.533333048050721,0.3333333333333333,0.4615385307643157,1.0,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.3972601388332919,0.0,0.05638876442133564,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.08219204070520786,0.0,0.12693774506786384,0.13333351843522268,0.39999931532173033,0.3333333333333333,0.15384565195871092,0.5999990166795727,0.0,1.0,0.0,0.0,0.2346940464714714,0.0,0
0.3698628551698232,0.0,0.11275403668555871,0.20000004627547233,0.533333048050721,0.8333338301857731,0.6153853076431572,1.0,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.3561643081954897,0.0,0.11265044786845538,0.0,0.8000003423391349,0.16666672628895945,0.23076881541410557,1.0,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,1
0.1917807959294792,0.5714289561612502,0.12545020192375142,0.0,0.8000003423391349,0.16666672628895945,0.3846152998137132,1.0,0.0,1.0,0.0,0.0,0.6020407513571264,0.0,0
0.013699305833540398,0.0,0.13932108954362799,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.23076881541410557,0.19999999999999996,0.0,1.0,0.0,0.0,0.24489780325710336,0.0,0
0.027396714519063503,0.0,0.15927775574741854,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.9230779614647359,0.19999999999999996,0.0,0.0,0.0,0.0,0.29591836994571497,0.0,0
0.328767024532021,0.0,0.06584031345781363,0.06666675921761134,0.5999997261286921,0.16666672628895945,0.0,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.328767024532021,0.0,0.11343180903925525,0.20000004627547233,0.533333048050721,0.16666672628895945,0.4615385307643157,1.0,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.7123278575317724,0.0,0.11530803214173746,0.20000004627547233,0.533333048050721,0.16666672628895945,0.6153853076431572,0.5999990166795727,0.0,1.0,0.0,0.0,0.24489780325710336,0.0,0
0.42465742249676064,0.42857194154833367,0.019960459879375447,0.8666664815647773,1.0,0.0,0.3846152998137132,0.0,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,1
0.1506847755768753,0.0,0.08214538796417054,0.20000004627547233,0.533333048050721,0.3333333333333333,0.3846152998137132,0.19999999999999996,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.13698622860254178,0.14285728392579172,0.0690267146339962,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,0.0,0.0,0.0,0.0,0.6020407513571264,0.5641021447093464,1
0.328767024532021,0.0,0.1528900650078522,0.6666662039119433,0.8666657537623071,0.0,0.3846152998137132,0.39999926250967954,0.0,0.0,0.0,0.6405840429109336,0.49999987265996776,0.0,1
0.328767024532021,0.0,0.2809445822733709,0.06666675921761134,0.5999997261286921,0.0,0.6153853076431572,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.09588944939073088,0.0,0.1586792139504188,0.20000004627547233,0.533333048050721,0.3333333333333333,0.07692203853526403,1.0,1.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.04109602035260396,0.5000004488547919,0.21708485378601666,0.20000004627547233,0.533333048050721,0.3333333333333333,0.49999999999999994,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.3424655715063545,0.2857144780806251,0.05911069086411341,0.8666664815647773,1.0,0.0,0.3846152998137132,0.39999926250967954,0.0,0.0,0.0,0.0,0.4081632091725572,0.0,1
0.5479456732693742,0.0,0.15639878545118258,0.20000004627547233,0.533333048050721,0.0,0.07692203853526403,0.39999926250967954,1.0,0.0,0.0,0.0,0.4795917223885425,0.0,0
0.17808205924034398,0.0,0.08763526600823729,0.333333564710695,0.733333048050721,0.3333333333333333,0.3846152998137132,0.5999990166795727,0.0,1.0,0.0,0.0,0.3979591340368446,0.0,0
0.2602739102307501,0.0,0.11467969209670009,0.20000004627547233,0.533333048050721,0.0,0.23076881541410557,0.39999926250967954,0.0,0.0,0.0,0.0,0.6020407513571264,0.0,1
0.4383559694710941,0.0,0.1067339888995621,0.5333326854767206,0.19999965766086514,0.0,0.5384616942197104,0.39999926250967954,1.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.2191780795929479,0.0,0.08931514850450446,0.20000004627547233,0.533333048050721,0.0,0.5384616942197104,0.0,0.0,1.0,0.0,0.0,0.34693880929429427,0.0,0
0.08219204070520786,0.0,0.19826392815780547,0.799999722347166,0.33333390389855805,0.0,0.6923073461784213,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.3972601388332919,0.0,0.04761979067500226,0.6666662039119433,0.8666657537623071,0.0,0.3846152998137132,0.39999926250967954,0.0,0.0,0.0,0.0,0.3979591340368446,0.0,0
0.013699305833540398,0.0,0.16834263618937456,0.06666675921761134,0.5999997261286921,0.3333333333333333,0.6153853076431572,0.19999999999999996,0.24999984854331994,1.0,0.0,0.0,0.2142852594998848,0.128205046656447,0
0.3150683637288065,0.0,0.09647202486360663,0.20000004627547233,0.533333048050721,0.0,0.30769220385352636,0.39999926250967954,0.0,0.0,0.07688058319733329,0.0,0.5510206940286438,0.0,1
0.3561643081954897,0.2857144780806251,0.13610290738707376,0.20000004627547233,0.533333048050721,0.0,0.30769220385352636,0.39999926250967954,0.0,0.0,0.0,0.5005300781243736,0.4489795606514207,0.0,1
