f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,clase
0.0,0.04831920963439734,0.06666666666666667,0.0,0.03400010249123646,0.0,0.0,0.0,0.0,0.0,0.0,0.07135455893774788,0.0,0.0,0.0,0.017000022089962298,0.0,0.1529148737187797,0.11146665964681098,0.0,0.09360948439087141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005742416543393759,0.0,0.024201006613277044,0.0,0.0,0.0024766298255742506,0.00600721133071856,0.016414129920630943,1
0.0,0.0,0.0,0.0,0.09000028514622217,0.0,0.12379642395512214,0.0,0.0,0.04950482900070236,0.3448260764243966,0.0,0.16216255943905508,0.0,0.0,0.0,0.0,0.0,0.14506670646268305,0.0,0.08100816399674624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009832120048617037,0.0006007133280523267,0.0015151783687865766,1
0.0,0.0,0.2784311864755273,0.0,0.07100019879533791,0.059523849439880386,0.0,0.03150309595382926,0.0,0.03905393406695048,0.0,0.036194297580725926,0.0,0.0,0.0,0.2675005661843141,0.0,0.0,0.1712000762083613,0.0,0.25652550138422836,0.0,0.06422030200766415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104594124523846,0.0,0.010992057859217396,0.0,0.0,0.0008815395541149139,0.002302773449298232,0.01287878645780719,1
0.0,0.029411684962133255,0.08235292373208068,0.0,0.12700063028075334,0.0,0.05777170399758524,0.0,0.0,0.06985719333919785,0.0,0.0,0.0,0.0,0.0,0.06349997078757322,0.0,0.0,0.09066670100840668,0.023102300329119158,0.11431151850512414,0.0,0.0,0.033599963682682255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432526049381046,0.0,0.0,0.08823487034454328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006460222076700787,0.0,0.017611914929012578,0.0104947460529093,0.0,0.004229693206490882,0.005406490197646704,0.01565655604802957,1
0.0,0.0,0.0,0.0,0.09400026792984649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10026673873381814,0.0,0.2547259072170319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013178158253928502,0.0,0.0,0.003315485155551417,0.0030036056653592797,0.0066919038172948,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18991890045120635,0.0,0.1284407325609541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06081038386260345,0.06163609167006259,0.0,0.03128550837464016,0.009411292548112725,0.02904038282235906,1
0.0,0.0,0.10784307910693561,0.0,0.1110001611345161,0.0,0.024759317097092986,0.0,0.0,0.0,0.0,0.0,0.1657657729001355,0.0,0.04081639959960778,0.0,0.051820683258348835,0.04070398273114084,0.16800004469476457,0.0,0.08280834181610502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866283297373287,0.0,0.014009476642869077,0.0,0.0,0.00029053386735950794,0.00030035666402616294,0.004356051681431893,1
0.0,0.04411752744319988,0.0,0.0,0.15900022354387794,0.052721133103358214,0.0,0.0,0.058935274714582014,0.0,0.0,0.06514980693356753,0.0,0.0,0.28798258690611317,0.03150003850259784,0.04341735274876376,0.3498340436178456,0.11840002969550459,0.0,0.17191733842508594,0.0,0.05688079668465405,0.05039987470242091,0.0,0.0,0.0,0.03410348679819443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33403287029808393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028199344676704867,0.0,0.0016934523926127312,0.08262558377588118,0.0,0.0022778102929644885,0.00901081699607784,0.011679298958794323,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07475387950298426,0.0,0.022445973220402017,0.0,0.0,0.002571953509280981,0.0008009706166185919,0.0013888943649811372,1
0.011013199266387566,0.00490191736827255,0.01960779661888183,0.0,0.07600021090060206,0.008503407062840054,0.020632755273669555,0.0018001624716484166,0.10456274136852206,0.0,0.038314051391553076,0.04860381050011922,0.0036035931463766525,0.0,0.0,0.0,0.0028011516315495505,0.01430141670880384,0.11146665964681098,0.005500550634930093,0.14131418579550598,0.0,0.00917436558555939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026007732894708733,0.014513792005664057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009578100042109154,0.010356864844331815,0.003920611022278469,0.007697509505625118,0.007662819398658671,0.0029754353162935974,0.001424428269619346,0.006507811624526813,0.14255037110615867,1
0.0,0.0,0.0,0.0,0.2940008193918799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700002828340966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213242884530305,0.04142740393120233,0.0,0.024909163001693026,0.0,0.0,0.0035015956318178304,0.0011013272806447549,0.002083360687211596,1
0.0,0.0,0.0,0.0,0.11600030774271525,0.0,0.0,0.0,0.0,0.0,0.0,0.05997918026341724,0.0,0.0,0.0,0.05800018951948964,0.0,0.12761270432535982,0.06186673933984885,0.0,0.1575158294032286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013638233052871122,0.0,0.020536987326871245,0.0,0.0,0.00011893856219783935,0.0004004755520348839,0.004292928819269064,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722687646793885,0.0,0.0,0.0,0.0,0.020098444040346924,0.0,0.012069700249207158,0.03265036656449766,0.0,0.004054476742052417,0.0021025161607319664,0.00511364086582518,1
0.011013199266387566,0.00490191736827255,0.01960779661888183,0.0,0.07600021090060206,0.008503407062840054,0.020632755273669555,0.0018001624716484166,0.10456274136852206,0.0,0.038314051391553076,0.04860381050011922,0.0036035931463766525,0.0,0.0,0.0,0.0028011516315495505,0.01430141670880384,0.11146665964681098,0.005500550634930093,0.14131418579550598,0.0,0.00917436558555939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026007732894708733,0.014513792005664057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009578100042109154,0.010356864844331815,0.003920611022278469,0.007697509505625118,0.007662819398658671,0.0029754353162935974,0.0014207958761359002,0.006507811624526813,0.14248720996451605,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722687646793885,0.0,0.0,0.0,0.0,0.020098444040346924,0.0,0.012069700249207158,0.03265036656449766,0.0,0.004054476742052417,0.0021025161607319664,0.00511364086582518,1
0.0,0.0,0.0,0.0,0.0,0.0,0.22833616962667433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776000445432569,0.0,0.0,0.0,0.0,0.2663997424076675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011330753360660029,0.0,0.0,0.0014625583192152,0.0011013272806447549,0.0029040344542879282,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16650030378859368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03609515009695725,0.0,0.010838105358561653,0.0,0.0,0.0027235663294349864,0.0010012083926360339,0.0022096064115372533,1
0.0,0.0,0.0,0.0,0.06500015736843394,0.0,0.08940876771624418,0.0,0.0,0.0,0.2490409479455139,0.06721805760162765,0.0,0.0,0.0,0.03250007380524787,0.18207243054198122,0.0,0.06933332171774478,0.28712860182189714,0.11701177442578894,0.0,0.0,0.0520000888102895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04706713425123099,0.0,0.0028018852827336417,0.0,0.0,0.001531553631440016,0.006507811624526813,0.008080798182275936,1
0.2577097506584029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12099248586086454,0.0,0.0,0.0,0.0,0.16386556686222697,0.0,0.18773325672095154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462187255343523,0.0,0.0,0.0,0.0,0.0,0.0,0.027280006397191026,0.0,0.0,0.0008769882601388284,0.0009010895046273129,0.0036616236386812166,1
0.0,0.0,0.5941175423924842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15150018714533478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03609515009695725,0.0,0.06502863215136992,0.0,0.0,0.0026409517020716047,0.0010012083926360339,0.0026515430056366154,1
0.0,0.0,0.0,0.0,0.1890004306783978,0.045918370198086686,0.0,0.0,0.0,0.0,0.0,0.08376406294610855,0.0,0.0,0.0,0.013500026528599584,0.0,0.0,0.1872001390840471,0.0,0.24302476219957314,0.0,0.0,0.02159995135972342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614448300938058,0.0,0.0,0.015159087644400552,0.0,0.00035407914907625154,0.0010012083926360339,0.005555577459924544,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313518676125805,0.2576000748447922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030822121345266,0.0,0.0006355104284835877,0.0004004755520348839,0.0010101189125243867,1
0.0,0.04761897445732226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740374236382922,0.5210712688089376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10880002984701227,0.0,0.06120619717542616,0.0,0.0,0.0,0.032645244768526045,0.0,0.0,0.0748074171967267,0.0,0.0,0.10879974978073222,0.0,0.0,0.0,0.03400010740999636,0.0,0.19738774827884176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453319714601723,0.0,0.0,0.0,0.0025655989811093067,0.0029034867773505588,0.016603525302755277,1
0.0,0.0,0.5019612146086764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27306711477587137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031583277127134435,0.0,0.047509189181152524,0.0,0.0,0.0016132608805739883,0.0005005944400436058,0.0015151783687865766,1
0.0,0.0,0.0,0.0,0.2940008193918799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700002828340966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994299051389158,0.04470873332745419,0.0,0.026879729895486093,0.0,0.0,0.0028524802910247153,0.0011013272806447549,0.0017676698174378877,1
0.0,0.0,0.0941176412440269,0.0,0.14600051487723514,0.0,0.0660248276444321,0.0,0.0,0.0,0.0,0.10031006829058947,0.0,0.0,0.0,0.02400006276026672,0.13585405054673147,0.0,0.12960004530079527,0.0,0.21872213466238855,0.0,0.08807354969361793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240897456630625,0.0,0.0,0.0,0.0,0.008305995852463516,0.0,0.015025563147196976,0.04064635380483287,0.0,0.004022702084797981,0.007709251939415643,0.015025243211545764,1
0.0,0.033613367153330714,0.0941176412440269,0.0,0.048000129660829324,0.0,0.0,0.0,0.0,0.0,0.0,0.10031006829058947,0.0,0.0,0.0,0.02400006276026672,0.0,0.10671025171404903,0.07786670752323677,0.0,0.08730885121474227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008203448244410732,0.0,0.02965084979268902,0.0,0.0,0.0019064967186610713,0.00600721133071856,0.011679298958794323,1
0.0,0.028711449785058164,0.3254904519294832,0.0,0.041000126163753016,0.0,0.0,0.0,0.0,0.0,0.0,0.04239904958490627,0.0,0.0,0.0,0.02050002178028993,0.0,0.09130890580971791,0.11093335262531082,0.0,0.11251127583552509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019141015836358632,0.0,0.0,0.0,0.0,0.006972932393902244,0.0,0.023092548608555703,0.0,0.0,0.0025882949591077755,0.01201442266143712,0.017929279197012885,1
0.06607933011725478,0.0,0.0,0.0,0.06100017458480961,0.15646252230875937,0.0,0.22052163557680737,0.0,0.0,0.0,0.031023670910575642,0.2756759876333244,0.0,0.0,0.0,0.0,0.033003192920627825,0.14720002924098158,0.0,0.05490556399929701,0.0,0.05504593642210476,0.048800014702564676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354140060057698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052297062261923,0.0,0.0063735380916660825,0.03448278969371865,0.0,0.0010276965826292316,0.0029034867773505588,0.014204538820885605,1
0.0,0.0,0.0,0.0,0.2940008193918799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700002828340966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07639702002228055,0.034351923929247304,0.0,0.020660149327395842,0.0,0.0,0.0027235663294349864,0.0011013272806447549,0.0017045469552750617,1
0.0,0.0,0.0,0.0,0.2940008193918799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700002828340966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08095773449201614,0.036402792921115604,0.0,0.021891744218041347,0.0,0.0,0.0027235663294349864,0.0011013272806447549,0.0017045469552750617,1
0.0,0.0,0.10784307910693561,0.0,0.1110001611345161,0.0,0.024759317097092986,0.0,0.0,0.0,0.0,0.018614256012541026,0.1657657729001355,0.0,0.04081639959960778,0.0,0.051820683258348835,0.04070398273114084,0.16800004469476457,0.0,0.08280834181610502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866283297373287,0.0,0.013116577253666205,0.0,0.0,0.0002569176643842405,0.00030035666402616294,0.004229805957106236,1
0.0,0.0,0.0,0.0,0.05200017969592114,0.0,0.035763464011739604,0.046804476962840784,0.0,0.014301437996839635,0.09961647184210502,0.05377443717026951,0.0,0.0,0.0,0.013000025393134232,0.21848740175212536,0.028602774988433947,0.09706669775099164,0.11441135338424924,0.023402398118651295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074856427111037035,0.0,0.025032325002217623,0.005996980190275948,0.0074133742785506785,0.0010394982607431708,0.0037044476376947395,0.021338363920487855,1
