f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,clase
0.4277999419580163,0.4575583737812886,0.40709038366924755,0.2775394196507873,0.2656858052302735,0.1451135809548803,0.07729572729395284,0.16515884663821384,0.23636242802017582,0.14764054567678733,0.09704848429464748,0.1827265179528256,0.08052577928511545,0.06295892442018543,0.07872974981219584,0.05270112870946221,0.027802894653192738,0.14379675344105328,0.09452894184645304,0.07418120419456016,0.40056895066515125,0.5826230684426155,0.3655059711084037,0.2371216753821203,0.30991233730986817,0.12400202106857129,0.11653313826188677,0.34278334330987903,0.27261962806364554,0.19336199410752175,1
0.4164412258200098,0.276631869546435,0.4133097916341331,0.2704132066092756,0.40146241716998454,0.3368503498225374,0.2332234415129582,0.32832972369382796,0.3949489858788704,0.22872743819202185,0.1427844953891668,0.13806162395319377,0.13226202271168355,0.08845409404823404,0.13794715762484894,0.28808573995566933,0.07047955318641295,0.2428495287253142,0.17163820016656509,0.11225320940896412,0.4443257100707191,0.4067164875920013,0.4287560413961148,0.2737418331978322,0.4518919701337708,0.5177110635186437,0.3166927724695978,0.6219920714697145,0.4389905107325919,0.32638098295635615,1
0.5768839460543127,0.5103147740611396,0.612329335274432,0.4154830446614231,0.40417073489697275,0.6944969569732049,0.48383282745738965,0.5556652697393923,0.6752527860812931,0.5905639671309142,0.3056305087230759,0.7089375823698876,0.4859347610700403,0.20433110606596155,0.048474907730999134,0.606228076782371,0.22449455623169118,0.7747688042339917,0.5200366629290331,0.4126829589365687,0.46353591920178405,0.4776118718394372,0.5044565755827186,0.281852312592093,0.2148188244092494,0.3521944011515816,0.29065440027194467,0.6072160919799866,0.31756337662305983,0.30998297649524303,1
0.419754122148354,0.4815689685516844,0.4140007623346246,0.271134351484609,0.28328963556697695,0.24789874828490577,0.23284856409059074,0.26660025958547323,0.3974742852554029,0.07202975229224104,0.10566699169618211,0.158637118964977,0.10111659743921955,0.0556185680007613,0.2738550070222425,0.21786311842303469,0.12755012512701364,0.37734468506882113,0.3085490227096138,0.07279935057633607,0.31696879454330057,0.4168443762255243,0.30673808121242957,0.16990286315595043,0.2768939302558412,0.16019074979506912,0.185462789232856,0.38453590991743936,0.24521969465071666,0.05135720098989846,1
0.3194182125070468,0.43625305268731024,0.3442059713973392,0.18443216745010874,0.5459055087118322,0.643887298663725,0.4985944431473267,0.398856551061774,0.5095955561155332,0.5657114051444937,0.0364292478361771,0.1787484531834247,0.06144263013489824,0.023175334429973625,0.16031514354770227,0.42890690567905476,0.13891370085534585,0.30839224266906046,0.1650248219195928,0.24868337213968822,0.25257884755251486,0.5327830316175036,0.29080097867270027,0.12595871155883248,0.6202866603138608,0.723006751651277,0.5545522410443209,0.7587626071537479,0.40035415541129715,0.5775943667244384,1
0.35775410880536923,0.6029753792313991,0.36583548684469025,0.21857857881765677,0.5531273845966326,0.4297900740791139,0.3840201727760915,0.36600375299651505,0.6277776008617503,0.43829016514841945,0.09360829960022375,0.14869189608318611,0.09998575280085358,0.04809147203567253,0.1323721298624947,0.30152951429985575,0.1197218163121719,0.206479091861161,0.15039093941776663,0.157925775190078,0.33902496058267145,0.6692423495338706,0.3669999196711874,0.1862958645790625,0.6381162322232006,0.611626639637673,0.5611808932183788,0.5883156955534723,0.5229646125083691,0.518561780395604,1
0.36438006824936703,0.3523843324232846,0.3520837426264275,0.22947997259321068,0.41563597073159586,0.16140094247164732,0.17326565491477938,0.2613814922886143,0.26565598386156614,0.19502889279479424,0.1307982370077736,0.19443973846455823,0.11487529532809998,0.07209234549607113,0.13614546248816017,0.07035819578643826,0.05045435246103454,0.21007817175344107,0.08749342812344427,0.041118738304386254,0.3963000153026924,0.502665233850927,0.3635138165557683,0.234172461032337,0.49679716053701317,0.15504862623817162,0.23274712475130058,0.552920567872511,0.2885865369722883,0.17788253426320924,1
0.4330062078236591,0.3709842343882043,0.44440649562832996,0.2779636576420309,0.5811134233189903,0.5607625305153141,0.4034667289283213,0.510934025561262,0.5575748597094362,0.4970512397284107,0.1657430606533194,0.15753206710776083,0.1459264728298148,0.0884913945458006,0.18060954902505144,0.17092294056252552,0.08050477731355389,0.2456910859889288,0.12675160865580115,0.11218409844472904,0.46353591920178405,0.5186566369564896,0.43025015731059135,0.2776742122857811,0.711417258724051,0.3842106307596256,0.38210813801193755,0.7123705402017144,0.4220376375492543,0.388036397366747,1
0.6071741893302822,0.42069674724258155,0.5957443593114808,0.4735940958968931,0.4123859996165601,0.2555669976170922,0.3465318701844502,0.47206756165154984,0.2636357720515444,0.08403446317098054,0.234183933232042,0.14515582767335622,0.2406819221095953,0.19723296582288805,0.16252480239736095,0.12525944715832057,0.08563102814538365,0.28812334025284264,0.07989505934462687,0.03807849579437842,0.689790353113926,0.502665233850927,0.6792671334663221,0.5438457049862098,0.528495048430093,0.2791379623537816,0.4290727552064414,0.8206186964231259,0.23713765840344692,0.13846234038243063,1
0.31042570792873514,0.15725466866615564,0.3017762060922962,0.17934205792744365,0.40769152635768857,0.1898962114842876,0.1561382208732197,0.23762406006337278,0.4166662282225985,0.16217304152056697,0.05735991010306215,0.09467846331469228,0.06130134898254705,0.031300130509258,0.22942482934317535,0.09273924551851771,0.06027752813356842,0.24910081444494317,0.1676983078290242,0.04854661287712783,0.2554248044608208,0.1929632584326721,0.24547999812566104,0.12927664766851704,0.480948367369094,0.14554059768065586,0.19089401821629604,0.4426114455450017,0.27833615251122285,0.11511194405581152,0
0.288654793634062,0.2029084710163794,0.28913018290993536,0.15970261543766523,0.49535059998197073,0.33010223338889677,0.10702853140322206,0.15457234932567562,0.4580803626440116,0.382265950517929,0.026688203637853528,0.08563944635243886,0.029496227421690405,0.014695631338535575,0.08104127200574844,0.12563496632163376,0.0428785844906534,0.12294051092160384,0.12520378633142729,0.0528651339756265,0.2337243830349881,0.2257464538629509,0.22750107105083475,0.10944277536238983,0.3964209226445364,0.24285214906449248,0.15095797187905127,0.25027478795134456,0.31914036822894243,0.17571799030240712,0
0.11940803848116802,0.09232315504233399,0.11436698520164088,0.05531215526931352,0.4493092367132339,0.13968456844420907,0.06925911744104601,0.10318078990355223,0.38131263231203555,0.40206368608417126,0.06003964623667037,0.1362714009311988,0.054280637908695965,0.01661945335653498,0.2683139677303459,0.09063636510361744,0.05012604174051181,0.2691803654248953,0.1743116977076364,0.0716246470175785,0.08182126111379526,0.09701483979929654,0.0733100826047956,0.03187701065305032,0.4043453644620822,0.08490273989122252,0.07082226613921838,0.21398628883793946,0.17445288232991335,0.14882570987540977,0
0.3956168295066765,0.1538728947548323,0.405708274353149,0.237921084568455,0.49354513101077063,0.5954240393447086,0.48664394116273635,0.48489062117299464,0.7378778291757297,0.4288119009168964,0.11852236427339838,0.07721915602030154,0.12378067601554758,0.07117716631773566,0.17255298322827187,0.38324339882502306,0.16277717177122378,0.4265959287103531,0.4057802271426644,0.12089025160596145,0.3607253820085041,0.18816682037765392,0.37198030605277604,0.19556148557787167,0.44792980953644623,0.551183866865924,0.5035942691652697,0.8223354152313617,0.6114717572035382,0.29135485537128897,1
0.6710670718486372,0.45079482595864195,0.645497608049179,0.5346772014622925,0.3760042762443706,0.25403335099050245,0.257028624795704,0.4290255516191306,0.35808036264401155,0.05939305799674641,0.21010296171848564,0.16946623703264801,0.16708272997484946,0.16284768482014192,0.10249146715876802,0.07764329445436742,0.04330789630351248,0.19662872624925196,0.041480754288585636,0.0377330323898224,0.7556022469166794,0.6281990587317942,0.6852432624208427,0.5971781240948126,0.4551938711506218,0.2257766078104225,0.25199626076031206,0.6903784687319998,0.2477823212545687,0.13262471168437928,1
0.45761684284966125,0.3946567972201091,0.4575361143434771,0.32284167802396446,0.5368781638558316,0.3874606561015239,0.3573097361662386,0.4557653625035919,0.47222170685814213,0.280959960504754,0.2517837291764368,0.11967404383876287,0.22136365368493255,0.1789293822561788,0.14736349495378384,0.12443335879833867,0.06921692519134943,0.21405624672725915,0.09565465195807027,0.06585516133662067,0.659195284707452,0.5207889878500064,0.6304590122233678,0.49887004621965747,0.7219838244695608,0.3206626784653922,0.3749994167852536,0.7199308794795631,0.40370546074960456,0.2662991469293128,1
0.4808077842973084,0.22624300190979316,0.49899838633573956,0.32627752807479243,0.5955584447573472,0.6386727640597234,0.5222582302124679,0.6963216391299065,1.0,0.5090559506071501,0.33840292345805967,0.13609462189402277,0.3071669461169118,0.19536539193561545,0.21470547408302576,0.2684083744001377,0.09424209923719402,0.45406357532914426,0.21385130576789763,0.22626161790961272,0.5094266304674886,0.25000008190638745,0.5079425113464447,0.31355762624347394,0.5502872332726199,0.35665723806630745,0.30774709142474366,0.8762878214612438,0.49300165004225716,0.33359553716443147,1
0.3596473115553584,0.39972960353973547,0.3705344234382635,0.21264008287717548,0.47639241398311594,0.5135271734112193,0.3338796170908242,0.436529808936606,0.6020192426178711,0.40606540507906486,0.051783227071109175,0.13768587706176172,0.06375152427406447,0.02661199325702167,0.0931091183002907,0.21253080010329461,0.0677017563518253,0.2561096227932376,0.09368471742093974,0.0972939035170716,0.34471687439928334,0.5647658378286289,0.35853343017417966,0.17491662130526106,0.5370797799838365,0.6180302519161225,0.4424117096190441,0.9281779062807061,0.5320319178905801,0.4752720858354253,1
0.5503797747037024,0.3564424611168726,0.541151796943609,0.40318133711097204,0.3770875576270907,0.2675294542638824,0.3491091291151063,0.38424416463041855,0.3217166885196421,0.1480618183872973,0.268476722899116,0.329030897318201,0.2297033381602012,0.16200736153783407,0.307202697847601,0.18752100862940882,0.12830767143315597,0.362001374551167,0.21174062838771512,0.11477521110382824,0.4759876684370793,0.40618344082181584,0.4456891877418232,0.29930215733714327,0.41359055160850633,0.1789157058704104,0.27523920136238966,0.5120271964400673,0.15296660036415566,0.12573771482253265,1
0.3937236267566873,0.5262083841811525,0.4050173036526575,0.24979810630430788,0.5016699953149223,0.46107566177935677,0.3943293952836797,0.4349400889842031,0.43737329543330505,0.3251892232700755,0.11859476786164388,0.14405077581614004,0.1291522178187638,0.06854357275891133,0.1196584005617794,0.21268103466827343,0.09030275172711869,0.20515304738928786,0.13786773429612295,0.07159018295208032,0.4389895408676454,0.6580490226110772,0.49250431767367764,0.2663686573910172,0.6136825567229172,0.5663189838482428,0.505990448608783,0.6955331428377813,0.48531364827635826,0.2867634846415291,1
0.501158838226317,0.180588617749004,0.4920880076703624,0.34426271109273376,0.41383037479352014,0.29544185850613874,0.23137258930656085,0.39527809009891635,0.3429288432968594,0.24283866132529153,0.17700508231012638,0.10217048082678944,0.18366854660467952,0.10141639930395062,0.13305200133912531,0.2108784888850631,0.08603507062834877,0.2564885594329743,0.15995924273371454,0.09836488577950493,0.42974000897528697,0.19989417694728337,0.4207875905372659,0.2560461273020622,0.3587798390890559,0.2463449035947238,0.1988014103798894,0.5003433437616471,0.2347722319717944,0.1584019940127493,1
0.5513271266215896,0.5207975459230352,0.5598105245836125,0.4006362077124138,0.4854201397397433,0.5193540391989153,0.5433462526266636,0.6182897830166301,0.5671712465610985,0.25294816546366766,0.260438016603619,0.24438665598677448,0.22697107689962653,0.18341138965170342,0.15416220972009015,0.23648911102025003,0.13121170057635417,0.2193602843544285,0.17149748058679298,0.12662518180480173,0.5414436456859303,0.5860877086360456,0.5482843104440844,0.3649239957404591,0.5146271847822154,0.3865400496718816,0.4898553960694658,0.6350504286149918,0.3703920466255843,0.28059794320049003,1
0.22996767661942139,0.30402438368079543,0.2359204015186243,0.1260228658604851,0.5260453500286311,0.40555779645009915,0.2853790333878123,0.25755445798514615,0.6267668719046426,0.590354297338532,0.13434701704245905,0.14802891373548735,0.1280684589589208,0.06387413673563719,0.13046846931443315,0.23949326432675544,0.10618652653050958,0.19776530240125675,0.20892646942507132,0.16486987301317402,0.3162573053162241,0.4291044519397889,0.34359243838110665,0.172901287517614,0.6110409152865397,0.533817026128875,0.5555903632927971,0.5312711625122823,0.6300015000384156,0.5585723475259055,1
0.47512834283465044,0.48258422798828815,0.47688514102350976,0.3205936047839476,0.6054885240989478,0.39942314514678945,0.5663077282278777,0.597912516224092,0.5999991692638709,0.2919119505833579,0.17722229307486292,0.22935836524499745,0.1527586502553159,0.11389311835558336,0.2228300453996146,0.2145586304848393,0.12732281549882724,0.21064645982944347,0.18486496829214957,0.10223426788543302,0.46068996229347814,0.5349142358215947,0.4267638868434793,0.2848015269418763,0.6090596842092566,0.3188192929618271,0.4463259137308747,0.6347070848533447,0.3873440661285228,0.19532973118973807,1
0.5816173698975593,0.5667911256434461,0.5812314558744263,0.43202563937979443,0.37356676616637485,0.4678242641901273,0.3882375904739669,0.3773853995707004,0.40050453374242473,0.2664275092715685,0.1608906143459526,0.054367478509155326,0.13056579147930797,0.11462154014519155,0.1122476891922788,0.23228321569218185,0.08830780864218706,0.18266768121633753,0.10620792254258343,0.1036852873178638,0.5770181070397543,0.5031982806211124,0.5527659887807426,0.40006940644892264,0.5265139681314307,0.6128890442513268,0.48650107811411675,0.6134017009069244,0.4153362464160667,0.37557381768383197,1
0.4330062078236591,0.2762936921553027,0.43680497834734583,0.281526689525561,0.4637536233172128,0.4187472157560266,0.31724417464394117,0.3852879065183725,0.4737369695576745,0.31992383484563247,0.0805719381366068,0.07193712030605935,0.06719114396768538,0.052723531091111775,0.08403266567593168,0.19848622199746063,0.06727252076620573,0.17175659691053263,0.1287215431929317,0.10095599295360697,0.436855073186416,0.40618344082181584,0.4098307404977709,0.26440246784704274,0.4849105279664186,0.5366303413682512,0.42124601331062683,0.6405484464824205,0.5332148750150918,0.4477240983880388,1
0.46187642394665473,0.4017586678865295,0.4582272529590841,0.3079530442285272,0.3924347168067323,0.35034642069744204,0.31583843100630404,0.29910514368808083,0.42222177608615286,0.13900527297222545,0.12674253143430406,0.12365205984153282,0.10606406714427252,0.0717001379863509,0.1381170999771369,0.17077273289720024,0.09330778196265323,0.22636918620960506,0.28153302687839354,0.06115662135144845,0.42974000897528697,0.4530917204109079,0.41381504960304183,0.256537709671145,0.5621735642859728,0.3455969250449168,0.432028820806436,0.6230243615951931,0.6501081125248329,0.20523392807006532,1
0.3440288808905108,0.4061549739712498,0.34441327939899824,0.20763477617042364,0.41166368506120443,0.27734471815756356,0.3090435675928088,0.2782303059290016,0.4166662282225985,0.23778383490511326,0.0631900559044072,0.14559777526629628,0.08952537916317352,0.03382161015797058,0.1415844343012052,0.2080245701435365,0.12159052708849297,0.2199285724304309,0.1744524056557686,0.10803834561515613,0.2831729530929492,0.4888060178261061,0.32765536931171596,0.15100296516663847,0.4849105279664186,0.38469605357358194,0.4142174424533678,0.4972505392981782,0.39936876432201307,0.3040794809311869,1
0.2862884152870576,0.2945554167290901,0.2682608527737058,0.1613144809652683,0.33583094106578537,0.0560704213259724,0.06002764417464396,0.1452781865273982,0.2055545786714037,0.182602611801584,0.0262174296826594,0.4379865233415383,0.019459930645530046,0.013743066695668722,0.08970965884965869,0.019880188943166427,0.03391395621659818,0.2204968605064333,0.26492920983943685,0.03047793522766852,0.19103485747003507,0.28758004301723467,0.16957981336939204,0.08865036641287602,0.17064068851549402,0.01833768636496161,0.03860215089598448,0.17226821472538142,0.08318505717829358,0.04361784423433915,0
0.3790518475030272,0.5238418697064329,0.3576121798908216,0.23554568022128441,0.3723029378865348,0.09793897099202514,0.05618510389913614,0.1440853662064457,0.2550499757009682,0.10699107490713564,0.39923900916543065,0.4039510724391728,0.3449089246246475,0.18527981320862447,0.17574840978867948,0.06525102756676493,0.04590892216970165,0.36313748316876127,0.0,0.02968334197220386,0.2511558690983619,0.351279377773555,0.224761858540961,0.1262290608719745,0.14990410479717264,0.023304874530414466,0.01915277226963852,0.09962164421002695,0.0,0.0,1
0.3075861539847156,0.37571871786405703,0.3082720023373784,0.17633044586785926,0.4420871068946823,0.32550132590760283,0.24906224608918984,0.2703277989813295,0.3333328718132616,0.29970467786689986,0.03675511419381468,0.05109645673851207,0.037129410868074066,0.02188655550721879,0.12421357007544828,0.15124558845682065,0.0769946877236793,0.2390609805131658,0.08284996115032267,0.07919074351879023,0.2703660782294269,0.3731343772575447,0.28333048277616374,0.13645321851417025,0.5932113433771998,0.3834351754467644,0.40175664281596074,0.7759433482793281,0.24482541626066032,0.3414663907208276,1
0.30569295123472645,0.40142049049539713,0.2929309415504274,0.17794231139546235,0.2617130116923796,0.12554425388741208,0.07286742937193558,0.1009442276946457,0.36565612231758765,0.12447292583042621,0.04598923285335413,0.10305449792924691,0.03840160810913801,0.02564082084885396,0.05326799653787112,0.06585196582668014,0.03510081433559957,0.13034719105326154,0.08327207336307932,0.013514850172731713,0.2845959487411386,0.4858742605900863,0.2594249126424163,0.14812735523647869,0.2524607070914201,0.17173618033304885,0.16653313826188676,0.38213040286420974,0.28168721394084484,0.10770026311206728,1
0.1878453748211206,0.39364226504671207,0.19425075435865663,0.0965423558792489,0.6325718283357056,0.3141523019926683,0.24461060004669627,0.28175920265216897,0.42171668851964206,0.3946922315111393,0.045301248133423455,0.23598855447171718,0.05018129334654369,0.018991476114086844,0.21589527468399908,0.11557099894553356,0.0655300422984952,0.1964392579293836,0.08003580218767883,0.07411218464694444,0.17467060524727598,0.621535155040601,0.18332541201986802,0.08081023633175724,0.7906619784567506,0.23528460583820152,0.3213253305161284,0.48934685625868235,0.2757735259073708,0.26905394567405144,1
0.5721521900841608,0.5106522241890652,0.5839953386763923,0.4074222242788924,0.34467811992529274,0.6122939254478685,0.4936726593509223,0.4950792545692636,0.6313123830911969,0.283697965459504,0.3149013814925985,0.2885875111096481,0.3803892614892157,0.1832253119986949,0.1643604860045073,0.7386375863478877,0.24552946297147504,0.49971597284560154,0.6395005839083241,0.23324036263144565,0.5748843271199817,0.5636994166627077,0.6324521708861607,0.3602530536738541,0.35349685777354256,0.695743696754231,0.5784340517428123,0.8566991563230593,0.612063235765794,0.3198215434407382,1
0.2981204738093888,0.35745699329026964,0.30080884711160816,0.17039186036270704,0.46465635780281284,0.3810193532292371,0.23071641372869486,0.3060634229411072,0.4616156986975442,0.37615801667246607,0.09375320719778031,0.10270093985489488,0.07868807636613062,0.04581274300551945,0.11418533821079792,0.14433600895220466,0.0551765537207659,0.181095479877319,0.13097296341616613,0.08368195061125722,0.33617900367436554,0.42590617131867636,0.3122163388804841,0.17744808159735587,0.5403816810006875,0.33482771306321635,0.29265132756339546,0.512714335731469,0.42854268219064146,0.3126058045767995,1
0.29291437473105547,0.4091985704914408,0.28767906048134545,0.16458060596470853,0.4018235363575997,0.2617015841234512,0.1935093719355592,0.26103357832596297,0.34646417935039203,0.2487358844645093,0.029802461722000365,0.05571587585478757,0.02718742854965321,0.014359417058647593,0.055648210144690874,0.0870314080354645,0.03666652183491162,0.12981677326451227,0.04570187641615214,0.02850872983006565,0.29526830606072585,0.4762792549139736,0.27436588770032,0.13652696286615051,0.5225516567554853,0.35229133306568927,0.2977631214986286,0.5522332026970556,0.41947537680843044,0.26984103102969104,1
0.552272810666382,0.26682457975095597,0.5522090073026283,0.39554594891529715,0.5170171164045012,0.4577013605739715,0.46251132383843097,0.5014898200451671,0.42777732394970724,0.2217771076275194,0.1873617076401351,0.06698706343197602,0.16661153875466808,0.12095336333233639,0.15572598556357578,0.28305375626761925,0.1402520987264715,0.3210840486609815,0.230736492176559,0.0912134367803798,0.5297052770217178,0.2478678948256458,0.4989791546731287,0.33960883309008427,0.6387766425822949,0.46735836873510717,0.5866607123218279,0.8171807411255801,0.44036981434890404,0.24144020982624656,1
0.05750326069190048,0.24112280711961587,0.054730252762623444,0.02477209523112911,0.30125481363167167,0.12284513690785714,0.037206630866215284,0.029408758406152896,0.35808036264401155,0.3173963472845531,0.01622282229387824,0.13182924851840877,0.015878934532428918,0.0026204661627559148,0.24662585328412318,0.10670863909272846,0.04010086388330525,0.11208623204667864,0.25128029460617596,0.0582891562520283,0.03678320211417868,0.26492539147157923,0.0341146426037246,0.014008628229114056,0.38651541560619035,0.10518013307912237,0.05495165982916808,0.08811059283269895,0.3035677742966588,0.12495062946689305,0
0.29291437473105547,0.3026716741162661,0.2915488322343289,0.16589556460822172,0.5702806094917897,0.31813990633600786,0.2872536072846136,0.3648109326755625,0.5393941995234344,0.3751049092471814,0.0635884262713558,0.11790600963384792,0.05371522749790411,0.03258890943201283,0.16381656840970701,0.1585306871247498,0.0733583282451651,0.2301577811751945,0.13434997743461857,0.09494463352448548,0.2753465028189622,0.4245735543932128,0.26091902855689286,0.14112290118956497,0.7094360276467679,0.37771084981048664,0.3998403657922889,0.7175252143074959,0.46028008034352097,0.4123040727283928,1
0.23990653239176335,0.1663847309635219,0.2366805532467227,0.12971322885116887,0.4556286320461855,0.21943422542535151,0.15445117908008407,0.13663009455776934,0.31060559279253336,0.22051343819796992,0.055078544336402545,0.0815949858150062,0.051406428625866925,0.024408035155931374,0.12832678740568965,0.09026084594030429,0.05863612698543374,0.10721779622980253,0.0900262177163834,0.05276146752927388,0.20739910969279413,0.2313434449498978,0.196573139383878,0.09767026619332214,0.5166084158594985,0.1826995614403319,0.2436097993408007,0.2250171107170689,0.23299816214805502,0.18345776168751862,0
0.30805932958173077,0.42576940810956654,0.29797561536691974,0.17709398468742676,0.3149770126471705,0.17667617561917542,0.1113163670324539,0.16819075096573124,0.378282333980846,0.15206338868021047,0.04428729663478968,0.21941326427978392,0.04608194878439142,0.025024385518910244,0.09321108371166346,0.08688117347048568,0.05290383857509946,0.22428545897853083,0.11999746430249708,0.0366620866940368,0.25684778291497373,0.5277185958624169,0.24199372765854898,0.1262290608719745,0.2973652943801792,0.13952532365337145,0.18226793885243334,0.4405495759026891,0.2574412393488126,0.0926798929544962,0
0.22618143790675255,0.40209684527766176,0.21373797517878762,0.12063570017927862,0.30459505819526744,0.09287832914583044,0.038823254727994416,0.055417448540940634,0.2196964767096203,0.187868000226027,0.10671714498893864,0.18780962238778492,0.08848877753220027,0.04047095489273771,0.14087057435411698,0.05637373840624932,0.029494834461115338,0.14103105363554758,0.22764096384421045,0.03020158278734758,0.17965102983681136,0.3651386445803362,0.16220897540599521,0.08142467931002154,0.24651701385957084,0.05710587254750807,0.0441126970849261,0.12766289063823533,0.17110182090029136,0.06946111189430029,0
