f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,clase
0.0,0.06249925705794951,0.5624997012531434,0.9375000167476225,0.687499867193172,0.0,0.0,0.0,0.0,0.6874991528984427,1.0,0.5,0.874998675917589,0.37500084054370403,0.0,0.0,0.1250000558797325,1.0,0.6250003626657382,0.0,0.5624992253346554,0.562499121363489,0.0,0.0,0.06666656877463863,1.0,0.24999871310755106,0.0,0.4999987153794769,0.5333342672349703,0.0,0.0,0.2857144277704097,0.9999999999999999,0.25000097943576666,0.0,0.49999999999999994,0.5714299430294737,0.0,0.0625,1.0,0.31249828900859117,0.0625012225608444,0.6874994215496774,0.18749979698674188,0.0,0.0,0.0,0.7499996472190276,0.75,0.6249988401762933,0.625001413552767,0.0,0.0,0.0,0.0,0.06249984053071378,0.6249996924041881,0.8124996145349318,0.1875006453801843,0.0,0.0,0
0.0,0.0,0.0,0.8750000334952449,0.8125015494129939,0.06250002598261035,0.0,0.0,0.0,0.0,0.3125009322375193,1.0,0.9999999999999999,0.1249999215492543,0.0,0.0,0.0,0.0,0.875,1.0,0.7499992253346554,0.0,0.0,0.0,0.06666656877463863,0.6249991292468566,1.0,1.0,0.7499985318622593,0.0,0.0,0.0,0.21428594512691562,0.7500001976464263,0.8750008814921901,1.0,0.5624997523326594,0.0,0.0,0.0,0.0,0.31249828900859117,1.0,0.9374988875955333,0.0,0.0,0.0,0.0,0.0,0.2499983665788975,1.0,0.8750016020264693,0.0,0.0,0.0,0.0,0.0,0.06250073481221763,0.8124996145349318,1.0,0.06249995206392296,0.0,1
0.0,0.3124995542347697,0.7499998672236193,0.06249944732845947,0.0,0.0,0.0,0.0,0.0,0.9374991528984427,0.8750006214916795,0.43750003736462795,0.0,0.0,0.0,0.0,0.0,0.8125015560700962,0.06250181332869126,0.7499998070086731,0.0,0.0,0.0,0.0,0.13333334731790875,0.6249991292468566,0.0,0.8750000480632989,0.0,0.0,0.0,0.0,0.0,0.12500029646963956,0.0,1.0,0.06250022932161164,0.0,0.0,0.0,0.0,0.37499818836203774,0.9374987774391557,0.0,0.0,0.0,0.0,0.0,0.5624997354142707,1.0,0.9374987573317428,0.5625013852817117,0.5000001537314465,0.15384619462007765,0.0,0.0,0.18749984053071378,0.6874998803794065,0.49999938325589083,0.8125004609858459,0.7499986577898425,0.24999968029140685,2
0.2499996881528591,0.5624995542347697,0.9375000331940951,0.8750000334952449,0.5624996015795158,0.18749987008694818,0.0,0.0,0.2500000998800241,0.8124991528984427,0.5,0.562499962635372,0.9999999999999999,0.4999997758550123,0.0,0.0,0.0,0.0,0.3750007253314765,0.8749995175216826,0.9375,0.18749991086296264,0.0,0.0,0.0,0.0,0.6874987590679957,0.8750000480632989,0.12499908241391205,0.0,0.0,0.0,0.0,0.0,0.1249995102821167,0.9374999304668878,0.6874995872210989,0.0,0.0,0.0,0.0,0.0,0.12499931536592712,0.9374988875955333,0.25,0.0,0.0,0.06250003410453975,0.3124997354142707,0.3749998366578898,0.8124989230208437,1.0,0.3749998847014151,0.0,0.0,0.2222225221216798,0.75,0.7499998496198252,0.8124996145349318,0.6875002765915076,0.0,0.0,3
0.0,0.0,0.4999997344472386,0.9375000167476225,0.062499247427974414,0.0,0.0,0.0,0.0,0.062499152898442656,0.8750006214916795,0.8124995142598366,0.06250047288657523,0.06249991594562959,0.0,0.0,0.0,0.6250012982070516,0.9374981866713088,0.18750033773482216,0.9375,0.6875008277010611,0.0,0.0,0.466665352116576,1.0,0.43749857522621727,0.06249766892999942,1.0,0.5333342672349703,0.0,0.0,0.6428588297736142,0.9999999999999999,0.8125007345768251,0.8749998609337759,1.0,0.35714339856426597,0.0,0.0625,0.6249990806006743,0.9374984903016982,1.0,0.8749977751910666,0.0,0.0,0.0,0.0,0.0,0.0625012250658269,1.0,0.625001413552767,0.0,0.0,0.0,0.0,0.0,0.6249996924041881,0.9374997687209591,0.25000036878867676,0.0,0.0,4
0.6249998440764296,0.75,0.8124998340295242,1.0,1.0,0.1250000519652207,0.0,0.0,0.6874993757498493,1.0,0.9375005593425115,0.5,0.24999999999999994,0.0,0.0,0.0,0.4999993294432099,0.8750015116109506,0.6875003626657382,0.06250062722181265,0.0,0.0,0.0,0.0,0.5333319208912146,1.0,1.0,0.8750000480632989,0.0,0.0,0.0,0.0,0.07142848264349402,0.37500009882321317,0.37500088149219,1.0,0.0,0.0,0.0,0.0,0.0,0.31249828900859117,1.0,0.1875008454273947,0.0,0.0,0.0,0.06250003410453975,0.3124997354142707,0.937498774934173,0.8124989230208437,0.0,0.0,0.0,0.0,0.4444442137525541,0.9375007973464311,1.0,0.12499861232575438,0.0,0.0,0.0,5
0.0,0.0,0.4999997344472386,0.9375000167476225,0.062499247427974414,0.0,0.0,0.0,0.0,0.0,0.7500003803529078,0.874999177978185,0.0,0.0,0.0,0.0,0.0,0.1875002222957281,1.0,0.43750014474349525,0.0,0.0,0.0,0.0,0.0,0.37499970974895225,1.0,0.12499918292391732,0.0,0.0,0.0,0.0,0.0,0.4375002470580329,1.0,1.0,0.812499312035165,0.35714339856426597,0.0,0.0,0.9374971907242824,1.0,0.5624992664634934,0.5625000444961786,0.8750006767108602,0.0,0.0,0.0,0.1874999118047569,0.8749998366578897,0.5624988236073831,0.12499952881574433,1.0,0.15384619462007765,0.0,0.0,0.0,0.43749967531553186,0.9374997687209591,1.0,0.6875002396803853,0.0,6
0.0,0.06249925705794951,0.4999997344472386,0.9375000167476225,0.6249999114621148,0.0,0.0,0.0,0.1875001747900422,0.8124991528984427,0.9375005593425115,0.874999177978185,0.874998675917589,0.0,0.0,0.0,0.31250025145879634,0.6250012982070516,0.0,0.6250000964956635,0.7499992253346554,0.0,0.0,0.0,0.0,0.18750024187587327,0.3124986671471065,0.9375000240316494,0.6249987153794769,0.1333332841806156,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.8571441565542384,0.0,0.0625,0.49999918275615496,0.7499983896551448,0.8749975548783111,0.5000001067908288,0.18749979698674188,0.0,0.0,0.0,0.0,0.6249999673315779,0.8124989230208437,0.0,0.0,0.0,0.0,0.0,0.0,0.6874998803794065,0.5624993061628771,0.0,0.0,0.0,7
0.0,0.624998514115899,0.4375008298523792,0.8124997822809084,0.5624996015795158,0.0,0.0,0.0,0.0,0.5624994917390655,0.6250003728950078,0.7499995516244645,0.9374995271134245,0.1249999215492543,0.0,0.0,0.0,0.2500026675487362,0.6875003626657382,0.6250000964956635,0.6874992253346554,0.0,0.0,0.0,0.0,0.06250072562761955,1.0,0.6249995674303092,0.062498623620868055,0.0,0.0,0.0,0.0,0.7500001976464263,0.8125007345768251,0.25000027813244813,0.0,0.0,0.0,0.0,0.7499989784451937,0.06249828900859117,0.7499994131707947,0.0,0.0,0.0,0.0,0.06250003410453975,0.6249998236095138,0.12499918328944881,0.8749988401762933,0.0,0.0,0.0,0.0,0.0,0.6875007973464311,0.8749998974680627,0.31249807267465884,0.0,0.0,0.0,8
0.0,0.3749997028231798,0.8750000663881903,0.2500004689334283,0.0,0.0,0.0,0.0,0.0,0.6874991528984427,1.0,0.6249997459205299,0.0,0.0,0.0,0.0,0.0,0.5000010670194945,0.875,1.0,0.1249992253346554,0.0,0.0,0.0,0.0,0.06250072562761955,0.7499987131075511,0.7499997116202061,0.6874984401036506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874995872210989,0.21428606440489198,0.0,0.0,0.0,0.0,0.0,0.3125005784503227,0.6875003383554301,0.0,0.0,0.0,0.06249867707135348,0.2499983665788975,0.24999834310899033,0.4375013664343414,1.0,0.15384619462007765,0.0,0.0,0.4374998405307138,1.0,1.0,0.8125004609858459,0.6875002396803853,0.0625000072661044,9
0.0,0.1874995542347697,0.8124998340295242,0.6874998157761532,0.43749969011740125,0.0,0.0,0.0,0.0,0.6874991528984427,1.0,1.0,0.9999999999999999,0.1249999215492543,0.0,0.0,0.250000111759465,1.0,0.5625003626657382,0.06250062722181265,0.8749996126673276,0.12500001528063498,0.0,0.0,0.266666484867186,1.0,0.0,0.0,1.0,0.1333332841806156,0.0,0.0,0.0,0.9999999999999999,0.06249975514105832,0.0,0.749999449628132,0.5714299430294737,0.0,0.0,0.9374971907242824,0.5624982890085912,0.0,0.8124991545726052,0.3749998646578279,0.0,0.0,0.0,0.5624997354142707,0.8749998366578897,0.5624988236073831,0.8750016020264693,0.06250013451501571,0.0,0.0,0.0,0.125,0.7499998496198252,0.8124996145349318,0.25000036878867676,0.0,0.0,0
0.0,0.0,0.12499834029524148,1.0,1.0,0.1250000519652207,0.0,0.0,0.0,0.0,0.2499987570166411,1.0,0.9999999999999999,0.1249999215492543,0.0,0.0,0.06250013969933128,0.2500026675487362,0.75,1.0,0.7499992253346554,0.0,0.0,0.0,0.466665352116576,1.0,1.0,1.0,0.7499985318622593,0.0,0.0,0.0,0.0,0.1875004447044593,0.6250006856050367,1.0,0.874999174442198,0.0,0.0,0.0,0.0,0.49999838965514465,1.0,0.749999466045856,0.0,0.0,0.0,0.0,0.0,0.3749998366578898,1.0,1.0,0.12499996156713837,0.0,0.0,0.0,0.0,0.12499873543943962,0.7499996299535345,0.9375013829575378,0.2499998082556918,0.0,1
0.0,0.4999997028231798,1.0,0.31249991626188783,0.0,0.0,0.0,0.0,0.06250012485003013,0.8124991528984427,0.6875003107458397,1.0,0.0,0.0,0.0,0.0,0.0,0.6250012982070516,0.0,0.8124996622651779,0.1874992253346554,0.0,0.0,0.0,0.0,0.18750024187587327,0.06249885098888491,1.0,0.062498623620868055,0.0,0.0,0.0,0.0,0.0,0.5625008912865477,0.7499997218675518,0.0,0.0,0.0,0.0,0.18749943814485648,0.9374984903016982,0.31249946207322843,0.0,0.0,0.0,0.0,0.0,0.874999118047569,0.937498774934173,0.49999867448719226,0.5000015077896182,0.18750009608215407,0.0,0.0,0.0,0.4374998405307138,0.7499998496198252,0.7499996299535345,0.75,0.812499632490076,0.0625000072661044,2
0.12499990077590972,0.4999997028231798,0.7499998672236193,0.9375000167476225,0.8749986719317195,0.24999989606955855,0.0,0.0,0.1875001747900422,0.6874991528984427,0.5,0.5,0.7499988650722191,0.7499998879275062,0.0,0.0,0.0,0.0,0.0,0.1250004824783174,0.8124992253346555,0.4374994524439134,0.0,0.0,0.0,0.0,0.12499770197776977,0.9375000240316494,0.7499985318622593,0.0666665683612312,0.0,0.0,0.0,0.0,0.0,0.8124997914006639,0.31250041277890095,0.0,0.0,0.0,0.0,0.0,0.5624992664634934,0.8124991545726052,0.0,0.0,0.0,0.0,0.43749984124856245,0.5,0.8749988401762933,0.9375021203291505,0.0,0.0,0.0,0.0,0.8749984053071379,0.9374998120247816,0.6874994603489045,0.12500055318301512,0.0,0.0,3
0.0,0.0,0.0,0.7499998258247267,0.12499920315903174,0.0,0.0,0.0,0.0,0.0,0.3750006214916795,0.874999177978185,0.06250047288657523,0.0,0.0,0.0,0.0,0.2500026675487362,1.0,0.43750014474349525,0.49999938026772434,0.0,0.0,0.0,0.0,0.8124985971199357,0.5624985936103951,0.0,1.0,0.39999990169456456,0.0,0.0,0.42857213885204815,0.9999999999999999,0.6250006856050367,0.6874996523344398,1.0,0.0,0.0,0.0,0.3124993359893759,0.6249981883620378,0.8124994620732284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37499884017629326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499996299535345,0.5000003687886768,0.0,0.0,4
0.0,0.75,0.4999997344472386,0.49999959805706146,0.43749969011740125,0.0,0.0,0.0,0.1875001747900422,1.0,1.0,0.6874995889890925,0.4374995271134246,0.0,0.0,0.0,0.1250000558797325,0.8750015116109506,0.06250181332869126,0.0,0.0,0.0,0.0,0.0,0.33333305364182464,0.874998548744761,0.3124986671471065,0.0,0.0,0.0,0.0,0.0,0.14285721388520484,0.9375002470580329,1.0,0.5624998841114799,0.0,0.0,0.0,0.0,0.0,0.12499818836203769,1.0,0.12500222480893342,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.25000131931591585,0.0,0.0,0.0,0.0,0.6875007973464311,0.8749998974680627,0.5624993061628771,0.0,0.0,0.0,5
0.0,0.06249925705794951,0.8124998340295242,0.8750000334952449,0.18749915889008906,0.0,0.0,0.0,0.0,0.49999966115937705,1.0,0.8124995142598366,0.12500094577315057,0.0,0.0,0.0,0.1250000558797325,1.0,1.0,0.18750033773482216,0.0,0.0,0.0,0.0,0.19999991609254741,1.0,0.7499987131075511,0.06249766892999942,0.0,0.0,0.0,0.0,0.35714315901212046,0.9999999999999999,0.8750008814921901,0.31249960597903176,0.0,0.0,0.0,0.1875,1.0,1.0,1.0,1.0,0.3749998646578279,0.0,0.0,0.06250003410453975,0.874999118047569,1.0,1.0,1.0,0.749998847014151,0.0,0.0,0.0,0.18749984053071378,0.7499998496198252,0.9374997687209591,0.8749990780283083,0.4374988974702278,0.0,6
0.0,0.0,0.4999997344472386,0.8750000334952449,0.8749986719317195,0.1250000519652207,0.0,0.0,0.0,0.0,0.3750006214916795,0.6249997459205299,0.9374995271134245,0.6874992995469134,0.0,0.0,0.0,0.0,0.0,0.0,0.8749996126673276,0.6249989558232768,0.0,0.0,0.13333334731790875,0.4999992259972059,0.6874987590679957,0.7499997116202061,1.0,0.5333342672349703,0.0,0.0,0.5714291041390361,0.9999999999999999,1.0,1.0,1.0,0.4999994946733518,0.0,0.0,0.0,0.0,0.6874993642683609,0.9374988875955333,0.06249993232891396,0.0,0.0,0.0,0.0,0.5624999183289449,1.0,0.4375013664343414,0.0,0.0,0.0,0.0,0.0,0.7499998496198252,0.8124996145349318,0.06250046098584594,0.0,0.0,7
0.0,0.624998514115899,0.6874999004177145,0.2500004689334283,0.0,0.0,0.0,0.0,0.0,0.6249993900868787,0.9375005593425115,0.8124995142598366,0.8124985813402739,0.06249991594562959,0.0,0.0,0.0,0.5000010670194945,0.6875003626657382,0.0,0.8749996126673276,0.24999994906455011,0.0,0.0,0.0,0.0,0.8124986671471064,0.9375000240316494,0.8124986236208681,0.0,0.0,0.0,0.07142848264349402,0.6875000494116066,1.0,1.0,0.0,0.0,0.0,0.0625,0.9374971907242824,0.18749808771548426,0.5624992664634934,0.624999733022928,0.0,0.0,0.0,0.0,0.874999118047569,0.3749998366578898,0.9374987573317428,0.625001413552767,0.0,0.0,0.0,0.0,0.49999968106142756,0.8749998974680627,0.4374991519768499,0.06250046098584594,0.0,0.0,8
0.0,0.5624995542347697,0.8124998340295242,0.43749881091880677,0.0,0.0,0.0,0.0,0.0,0.7499993223187541,1.0,1.0,0.12500094577315057,0.0,0.0,0.0,0.0,0.7500012448560769,0.8124981866713088,1.0,0.3749992253346554,0.0,0.0,0.0,0.0,0.37499970974895225,1.0,1.0,0.874999082413912,0.0,0.0,0.0,0.0,0.0,0.0,0.1250001390662241,1.0,0.21428606440489198,0.0,0.0,0.0,0.0,0.0,0.5625000444961786,0.6249993232891395,0.0,0.0,0.0,0.1874999118047569,0.43750008167105514,0.7499990058653943,0.8750016020264693,1.0,0.15384619462007765,0.0,0.0,0.4374998405307138,0.7499998496198252,0.7499996299535345,0.75,0.6875002396803853,0.0,9
0.0,0.624998514115899,0.8750000663881903,0.6874998157761532,0.18749915889008906,0.0,0.0,0.0,0.2500000998800241,1.0,0.8125004350441756,0.3750000747292559,0.874998675917589,0.06249991594562959,0.0,0.0,0.250000111759465,1.0,0.1250010879972147,0.0,0.6874992253346554,0.4374994524439134,0.0,0.0,0.5333319208912146,1.0,0.0,0.0,0.6249987153794769,0.33333308756974467,0.0,0.0,0.5714291041390361,0.9999999999999999,0.0,0.0,0.874999174442198,0.28571471885141275,0.0,0.4999996272728899,1.0,0.0,0.0625012225608444,1.0,0.06249993232891396,0.0,0.0,0.2500002455526862,1.0,0.0625012250658269,0.6874987573317428,0.9375021203291505,0.0,0.0,0.0,0.0,0.6875007973464311,1.0,0.7499996299535345,0.1875006453801843,0.0,0.0,0
0.0,0.12499940564635958,0.8124998340295242,0.49999959805706146,0.0,0.0,0.0,0.0,0.0,0.37499966115937705,1.0,1.0,0.37499943253610957,0.0,0.0,0.0,0.0,0.31250120039693136,0.9374981866713088,0.8124996622651779,0.6874992253346554,0.0,0.0,0.0,0.0,0.0,0.43749857522621727,1.0,0.9374977060347801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874999174442198,0.21428606440489198,0.0,0.0,0.0,0.0,0.0,0.4375003114732507,0.6875003383554301,0.0,0.0,0.0,0.0,0.18750040835527565,0.24999834310899033,0.25000131931591585,1.0,0.15384619462007765,0.0,0.0,0.125,0.9374998120247816,0.8124996145349318,0.8749990780283083,0.812499632490076,0.1250000145322088,9
0.2499996881528591,0.8124992570579495,1.0,1.0,1.0,0.6874998700869481,0.0,0.0,0.312500024970006,1.0,0.6250003728950078,0.3124998131768602,0.24999999999999994,0.06249991594562959,0.0,0.0,0.3750001676391975,1.0,0.43750062378506976,0.18750033773482216,0.0,0.0,0.0,0.0,0.5999984896658533,1.0,1.0,1.0,0.3749987153794769,0.0,0.0,0.0,0.21428594512691562,0.5000001976464263,0.25000097943576666,0.6874996523344398,0.9374997706783883,0.0,0.0,0.0,0.0,0.06249828900859117,0.7499994131707947,0.9374988875955333,0.0,0.0,0.0,0.0,0.25,0.8124999183289449,1.0,0.37500122507906475,0.0,0.0,0.0,0.2222225221216798,1.0,0.9374998120247816,0.49999938325589083,0.0,0.0,0.0,5
0.7499995180544186,0.8124992570579495,0.31249983402952414,0.49999959805706146,0.4999996458484586,0.06250002598261035,0.0,0.0,0.5000005992801446,1.0,1.0,1.0,0.9999999999999999,0.37500084054370403,0.0,0.0,0.3750001676391975,1.0,0.5625003626657382,0.37500028948699043,0.24999922533465543,0.0,0.0,0.0,0.39999878334193734,1.0,1.0,0.9375000240316494,0.31249899065530323,0.0,0.0,0.0,0.0,0.25000019764642634,0.3125011263511317,0.9374999304668878,0.749999449628132,0.0,0.0,0.0,0.0,0.18749808771548426,1.0,0.5625000444961786,0.0,0.0,0.0,0.06250003410453975,0.4999998236095138,0.8124999183289449,0.9374987573317428,0.18750117796063914,0.0,0.0,0.0,0.4444442137525541,1.0,0.9374998120247816,0.18749946034890452,0.0,0.0,0.0,5
0.0,0.0,0.31249983402952414,0.8750000334952449,0.12499920315903174,0.0,0.0,0.0,0.0,0.062499152898442656,0.8125004350441756,0.6874995889890925,0.0,0.0,0.0,0.0,0.0,0.31250120039693136,1.0,0.1250004824783174,0.0,0.0,0.0,0.0,0.0,0.37499970974895225,0.9374974721755468,0.31249911082896886,0.0,0.0,0.0,0.0,0.07142848264349402,0.9375002470580329,1.0,0.9374999304668878,0.6874995872210989,0.07142867971285319,0.0,0.125,0.8124989273674534,0.8749969806033963,0.0625012225608444,0.749999466045856,0.5625010150662906,0.0,0.0,0.0,0.25,1.0,0.4374987573317427,0.8125014606711926,0.5624987509319969,0.0,0.0,0.0,0.0,0.31250093987609223,1.0,0.9375013829575378,0.18749985619176884,0.0,6
