f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,clase
-0.4651524897529967,-0.46534802869541236,-0.4626632079442374,-0.4630148440938949,-0.46610958547477144,-0.46453844310961595,-0.4627761839953822,-0.4649496685750567,-0.46326327134483214,-0.46522160764471077,-0.46098583029562035,-0.46009810517281374,-0.45806937798116554,-0.45502355818599444,-0.4546372977157744,-0.46169269252984013,-0.4627142484287071,-0.4605627337296743,-0.4648385544218782,-0.4611182373033471,-0.4602650992534025,-0.4618468782351946,-0.4598487415952508,-0.4627798080843699,-0.461568732935132,-0.4607788765986711,-0.46015635355301293,-0.466221331965244,-0.46550547134030007,-0.4671969946312765,-0.466163524942822,-0.46673427853502036,-0.4652793328939166,-0.4685854636267094,-0.46699826728971805,-0.463177328218432,-0.46551247433544496,-0.46504319245673775,-0.46220583273670796,-0.46218549564247,-0.4633430615288501,-0.46028173853247484,-0.4654995776547074,-0.4651205382552325,-0.4680858922448987,-0.46667675684824184,-0.4645525702727427,-0.4588375003806233,-0.46550144346968564,-0.4671489853149455,-0.46734369528924513,-0.46575028051420714,-0.4629130515277358,-0.45924032973053197,-0.46729410551767514,-0.46454933458455683,-0.4613902169663147,-0.4614728920492359,-0.45825588686674296,-0.46114765597696156,-0.46179197129751587,-0.45902374918894556,-0.45979441282214495,-0.4608885059957511,-0.45665358014214363,-0.4614710459928929,-0.4612176658054894,-0.4599125296476984,-0.45793621628655495,-0.4639796241097582,-0.46480990797924876,-0.45968408908991343,-0.45597722291833176,-0.4609756571058566,-0.45418832081141697,-0.4600278787870752,-0.46038097876758177,-0.4548319977229836,-0.4603746473834779,-0.4631340934305666,-0.46133812737030927,-0.46073495863415237,-0.4627840374187072,-0.4636646604612984,-0.459906226760359,-0.46209468265681275,-0.4632376004227088,-0.46320870403849207,-0.4662041240044098,-0.46761700523145916,-0.4653161058830981,-0.4654397005013391,-0.4688168299707774,-0.462245378287083,-0.4652588369387464,-0.4669279050838703,-0.4647893796173451,-0.4679961403989269,-0.4629790975489923,-0.4677365301279084,0
-0.2510332664992993,-0.23491290340525967,-0.2577825253392971,-0.25369566379899433,-0.2554475730336651,-0.2358936982799906,-0.23958514234820982,-0.24937916728471404,-0.24533755230365864,-0.24991092531637146,-0.2583118913415614,-0.25357825036858006,-0.25633716303312837,-0.23461824081313495,-0.249972045764237,-0.2462525061557794,-0.22812706763566964,-0.23120579242266034,-0.21744078526171703,-0.21556075879546954,-0.2106093934750018,-0.200447348263654,-0.19057106473315624,-0.1697546396649406,-0.18618231246455155,-0.21401727063046608,-0.21428328950343656,-0.2109207430730793,-0.22275930066801958,-0.24313679617253348,-0.25073575970884093,-0.2268564291883803,-0.24911796465105915,-0.2529697172646105,-0.24098470812738187,-0.23851548562497255,-0.24648593717723866,-0.2596584802645819,-0.2383116451395955,-0.2485042454895166,-0.23169918996375485,-0.2410834657112245,-0.23409798036101026,-0.2569670286705105,-0.26161536779638644,-0.2551102037476663,-0.2458019525431512,-0.2537728848780466,-0.24922495493644084,-0.2554476835126182,-0.241206703672916,-0.2626583347075533,-0.25059388061781007,-0.2611150330771487,-0.26384125459048946,-0.2573675433786242,-0.2659308268857294,-0.24764839091849405,-0.26421078996148506,-0.24051953477344903,-0.23908782733694423,-0.26289708879227797,-0.25856054170522835,-0.24360536933683133,-0.2537598024230079,-0.24627639162110707,-0.24801537069953508,-0.2553448618950901,-0.2489216158683948,-0.2529119458292335,-0.2368158727516197,-0.23711670446484212,-0.23503424771206624,-0.25201647182483133,-0.25261958048963595,-0.25675624635641237,-0.2627404350785263,-0.237845721238851,-0.26086542020303966,-0.2549814785539176,-0.2580220283614868,-0.24954534989556096,-0.2409711697420311,-0.24441310161714935,-0.2492630211282694,-0.2638783078315617,-0.24181192263373844,-0.2532317645515894,-0.24393298319003356,-0.256201747184766,-0.24168787045332732,-0.24948499416016573,-0.2610889232732578,-0.248592264135529,-0.2573829940607798,-0.2524537125851627,-0.26364102149893337,-0.23696188472259014,-0.23533463642363625,-0.24752990556204157,1
0.5843398339553926,0.6510182591478805,0.6194564548363453,0.6547958380443597,0.5816692784738785,0.6478544071220328,0.5880876221794578,0.6619897009587824,0.6754935099996796,0.6074264312132592,0.6563720037495578,0.6401721164004964,0.631954985242746,0.608798837789714,0.621442251007931,0.6075562199038759,0.5725223549226056,0.6204515272798654,0.6150474862283563,0.6079784902166824,0.6425963047086792,0.6101385201901526,0.6273325468769644,0.6682110745218641,0.5744542298440851,0.5963921968356025,0.603404081020504,0.6832919549489753,0.6828874926678331,0.6132683016119526,0.6333325217698508,0.6677659050404252,0.6092780974701074,0.6933536243657216,0.6183216500824052,0.5773732175146492,0.621270718442755,0.6516822156564993,0.5817217401335469,0.5738270023323334,0.630991572017391,0.6542791786745448,0.6513056829510349,0.6739169429933594,0.6881389836318191,0.6365270494378068,0.6337788053299571,0.621303052031258,0.659068942243,0.6491500107419885,0.6649549568727163,0.675753263603193,0.6208872507273447,0.5485759216652913,0.5924331607632721,0.6239797670596582,0.6470738691852103,0.584869755386233,0.5857942127165593,0.5477858508728514,0.6440927848669741,0.5322731993851472,0.6241397864909434,0.6299101752699917,0.5451272015997893,0.647068642904595,0.5844042633745006,0.5451680404009153,0.5255985615986805,0.5624020969623914,0.6241749238005126,0.5887099397078993,0.4802565766733296,0.46831363294810097,0.467988291930901,0.4742698198113054,0.4308949677961382,0.3690690699347211,0.377585022431779,0.5076540041163105,0.5042295605749966,0.4739170674221892,0.5672359617353453,0.5301864541354077,0.5990071271349341,0.5329580909542101,0.6136426626317282,0.6345539946399686,0.6487547975357835,0.6690829632060098,0.5972655453372219,0.6472143462757884,0.6129734045388365,0.5802156544029946,0.6256947288554666,0.6435399960200155,0.6082049285331189,0.6411709396165255,0.6607927355080367,0.6107748291450238,0
1.02445826456871,1.1223364161344231,1.0366570138162798,1.104281913334828,1.0289524012297155,1.081344916944404,1.0109146165808929,0.9719064309626382,0.9936703028886668,0.9785855629812268,1.0462207351471426,1.0104789021339846,0.9896115205969906,0.955395916741059,0.9980627080304473,0.9988982472659519,0.882101708483614,0.8095414207937037,0.8543985016674867,0.7508248144713998,0.7992115728852809,0.721951080566409,0.7355836437873818,0.7426019620562436,0.5472115067430332,0.7267704349471722,0.6280950496875548,0.7189437616438883,0.8934767393564668,0.9495301093777111,0.7904931820219887,0.8782227570774074,0.9129949525829039,1.064059589934478,0.8585439513774463,1.0852637677862984,0.9511857314914505,1.0462041519991665,0.8747714368074521,0.9188198852927252,1.0394187137732709,0.9032967472804286,0.9302765480589494,1.0403188830795673,1.0846398492375517,0.9883206428136077,0.9156707927434504,1.0004604124654775,0.9486265139440594,0.9953444813788992,0.9459390890205966,0.9392453069629871,1.0734004777152188,1.0688734157369448,1.1057961762701876,0.9559532756686202,0.9721004656569384,1.0428100278177521,0.9100403255852698,0.8818820116734188,0.9275131556952229,0.8732058745752858,0.9951777330882697,0.9414182412355359,0.9447972002732978,1.0570697027150002,0.9773751856689479,1.071525430194108,0.9845649082877875,0.9759815562244218,0.9815696574327447,1.0476215425164972,0.9648954275195417,1.0694859137884893,0.871659317389391,1.0760512836625837,1.0121187837140748,0.9062487598056492,1.0137532618224674,0.9759033300026033,1.1213915898288134,0.9667435296492497,1.124761583149375,1.006789541349215,0.9870566633331636,0.9413689264633132,1.072552999052198,1.0983004025006542,1.1262355202803178,1.013180935474256,1.0960506064201665,0.9191569353018595,0.999797383970137,0.9876805014472978,0.9901611277582445,0.937405514235079,0.9872642692165303,1.015091106980281,0.9408144354555691,1.1259485228581811,0
0.8090073271203643,0.7418953740271211,0.8138391189937598,0.7512435032774314,0.7388847673275581,0.7846905170663452,0.7400167301058624,0.7327503447860553,0.7542285211441359,0.8251878626357979,0.698829303027878,0.7581447009889151,0.8066415252310696,0.803135598903955,0.6810971869217539,0.6866495420607334,0.7650023205928739,0.7025670500239896,0.817357353985457,0.7715381385934906,0.8091161175593387,0.8177848986043663,0.7270986110562516,0.7046278607833859,0.6926465786708396,0.8144739058226472,0.6823256165606176,0.8251651407292064,0.7537324865201993,0.7914290014403641,0.7512860947548443,0.698373471197772,0.7060368006616842,0.8091893245610936,0.6671151280748938,0.7107389961710671,0.7001788170813674,0.6624191802878608,0.6934953414054182,0.6730664995597746,0.693412231873771,0.6454776813211904,0.5419976976308447,0.5147416862585342,0.5671804735466763,0.48142275013987323,0.4890566745058291,0.5261250114858184,0.6299456417612423,0.6222945667087051,0.7157653451763163,0.6151272200886708,0.7019186378961255,0.677220817797888,0.7468083456019233,0.7160117003134748,0.6838153941249437,0.6676811195647171,0.7442559101841034,0.737646783891159,0.6460855758881211,0.7217297765015049,0.7593921515938424,0.7613620061124248,0.6583594309963516,0.6944527878964847,0.6863656768116485,0.7804694918526421,0.6896943633108036,0.7690918745221564,0.8071453798010434,0.7588488188466266,0.7558080714627283,0.7553302882156886,0.7003155166034426,0.7818942022867651,0.8003053751465419,0.6953863820652382,0.7930277146502946,0.7936940348841948,0.7665926165111173,0.7516884007308112,0.7234614311925902,0.7579479673100652,0.7771372419145172,0.7966189455240191,0.825640489837751,0.7468197293872884,0.7939772404587514,0.7391047109666828,0.8050489568300254,0.8214254607256211,0.7405371648548491,0.8081047048902991,0.8224925487587453,0.7051155331763883,0.7394824575701888,0.7102086561998314,0.7102722658831765,0.7924443261141185,0
-0.1911490862625431,-0.19745277770300818,-0.19205331127980227,-0.20455396905187448,-0.21138678041768882,-0.21287554810757306,-0.20085647909457743,-0.21382327719072727,-0.20390772815851393,-0.19050481216876877,-0.20938430469172095,-0.19792884375548622,-0.19923595531027555,-0.21984030572736818,-0.2117256427172997,-0.2122862290461662,-0.2234145312937252,-0.24198290529458558,-0.23028996031499768,-0.25667060853056295,-0.24146505401718904,-0.24252249531687944,-0.2334480714067484,-0.23148084298613647,-0.22680162330253792,-0.22328106025513425,-0.21792722534052858,-0.19728339059769862,-0.2057785463072794,-0.21497229003379326,-0.20989358877072214,-0.18494918153321152,-0.20075835397402159,-0.20590179786649782,-0.20456922832023014,-0.18505085500825763,-0.20347358455539594,-0.1894924163986346,-0.20323673041673113,-0.20425461399237593,-0.19857654435757818,-0.20530197247463955,-0.20378467707235373,-0.1944413012592454,-0.1924491438683078,-0.19383370662208207,-0.1969104730758755,-0.19282300817479958,-0.193888435117589,-0.20279454923581483,-0.18804876803653076,-0.18485872445421142,-0.20229233326765708,-0.19789958951093772,-0.21076609188173884,-0.20842493708713988,-0.18953108683752734,-0.20549075966577376,-0.1974365559484238,-0.19702389477532747,-0.1901041576062704,-0.20838750097333003,-0.18988057789777563,-0.1903544754668214,-0.1948647663329753,-0.21009944160081942,-0.19411389717556118,-0.195908043833953,-0.18500262069570023,-0.1924714836335088,-0.18570383602209828,-0.207202026500287,-0.20344269410329602,-0.20537293148518168,-0.19985531290033814,-0.20713358169251095,-0.19451630859749622,-0.20245023905988002,-0.20544927694264087,-0.20690520715372052,-0.18503457517332647,-0.19490055301567477,-0.20201634116487244,-0.20110963568389592,-0.19847602885033852,-0.19407060417644545,-0.1845367746484813,-0.20211917629660547,-0.1877809376969362,-0.19921786757105195,-0.1841491361270904,-0.18715302029638958,-0.2055072466214781,-0.20674440336155855,-0.18758532271126074,-0.19988886274719395,-0.20352343068306034,-0.20290252980258872,-0.19397773814241712,-0.21046122254588745,0
1.4408044531066373,1.3730615813153362,1.4215568247169137,1.3477539998961507,1.361043431884434,1.3079515358674298,1.3576941865966203,1.3134809929802975,1.265113770846635,1.3632527164339625,1.3483328327770647,1.3558082779986644,1.2770766709094874,1.3337082237060323,1.3362487794043352,1.284037795300985,1.4254019718605235,1.4181985556519174,1.4208976079316806,1.4365059359625263,1.4136405804701135,1.4354585001023663,1.3728735264818193,1.3925399002747356,1.3315445636139798,1.3302954157914975,1.2764237157598843,1.299587131592886,1.2976722289685214,1.4050495360910817,1.3250016397959787,1.3856230094894082,1.375846173877405,1.3839489941126886,1.3033000619605195,1.402258641243246,1.3438510695834591,1.4598457144223673,1.455702140800267,1.3330383687581127,1.4516370352989207,1.3323988230935218,1.373953231117101,1.3268556515524446,1.4128952451812276,1.3996277868678149,1.3459269840587824,1.3019106495174124,1.4164434225321092,1.3911394855368668,1.4399811803133937,1.5270506991390322,1.5293999899545185,1.508345595822631,1.5172656960014792,1.5161211226620304,1.6524034227970186,1.6373023292130249,1.654260833363253,1.5450426831062243,1.4628483045228249,1.4769886024351364,1.4833847047316084,1.4003890646776382,1.2819551936483395,1.4007482676717518,1.3842083944878059,1.3381993205074918,1.3566617791158442,1.372746855945026,1.4538210275303238,1.383358266307487,1.244123753934238,1.3874244483789642,1.2439805753655468,1.3028336466874635,1.4067849114140671,1.311782545335169,1.3529137191148584,1.4332027507033442,1.2669318014332345,1.4011931950492897,1.4385386297212122,1.370065731509894,1.2609451895128738,1.3778741805989467,1.3977215989313536,1.3493199161440919,1.3815020215510008,1.4836919562483,1.3176237675159073,1.3564290234817336,1.4518828516583893,1.2963814290530986,1.2810859402569104,1.3269326297153363,1.3764805648506782,1.3966864954968983,1.4041498504693393,1.351340171350335,1
-0.4654995053495912,-0.46565873879178954,-0.46301506914476026,-0.4633411457461218,-0.4664141272723365,-0.4648621747564692,-0.46310158852108646,-0.4652846926660416,-0.4636035733076838,-0.46552353185187345,-0.46130220689935597,-0.4604121006451023,-0.458361865079775,-0.45531103699099357,-0.45493001348126494,-0.4619443808193139,-0.46300985853764653,-0.4608105529263927,-0.4651179087526516,-0.4613511449180427,-0.4604701349027487,-0.46204392179356324,-0.4600738435582402,-0.4630352964189699,-0.4618337676684166,-0.46107173723100475,-0.460427810463347,-0.4665070433080952,-0.4658136397529933,-0.46749522372496505,-0.46649358316920536,-0.46702694278624635,-0.46561154435518054,-0.4689276398037427,-0.4673321055102964,-0.46352279782417494,-0.4658352929531412,-0.46534740645462636,-0.46255004190965077,-0.462536603703869,-0.4636524887012357,-0.4606445441187836,-0.4658526911196882,-0.46542387339875124,-0.468445941641741,-0.46701422226930844,-0.46490392977671213,-0.45914571373057717,-0.46584833683642785,-0.4674731902345159,-0.4677044691824179,-0.4660576785999392,-0.463272677798151,-0.45957329172545625,-0.4676166094035866,-0.4648753107906225,-0.4617318600879913,-0.46179392478665227,-0.4585538053037804,-0.461458752627154,-0.4621336699753267,-0.45934280454959175,-0.46009094071017453,-0.46118738388497704,-0.4569675624817985,-0.4617750218163092,-0.4615580662088918,-0.4602764651704737,-0.45828127123363094,-0.46431890586272423,-0.4651588676681711,-0.46001771611340875,-0.4563070563435423,-0.46129734044822285,-0.4545245930444727,-0.46032757673209757,-0.46070041011982,-0.4551780683393858,-0.46073250120958614,-0.46346888871525105,-0.4616572703674002,-0.46106711757372865,-0.46312693889663226,-0.4640108922505171,-0.46022356983874546,-0.46246373359971743,-0.463562259319201,-0.4635321627395957,-0.4665316892288018,-0.46795748314735036,-0.46562514800607646,-0.46575766345248093,-0.4691575366632933,-0.4625455018816988,-0.46556238256575516,-0.4672844771412362,-0.4651357406907748,-0.46835914245198984,-0.4633288970835355,-0.46806098003906943,0
-0.2208484886244604,-0.2170073958548615,-0.24128359396016155,-0.2325138031433767,-0.2285602407512266,-0.22350224693582008,-0.21121970166360834,-0.2142605308550808,-0.24048242983691617,-0.21461441414630578,-0.23358876841375334,-0.21550000850353682,-0.21497120935300965,-0.23350807171579954,-0.23969799094209318,-0.21349477633923378,-0.22294666717393777,-0.24221094291462583,-0.22641384871537285,-0.21098428974083652,-0.21611834862342738,-0.22505019592271033,-0.2308249779011364,-0.22088832988590107,-0.2148394667971615,-0.22504209201975206,-0.23138618058528182,-0.22570094091986484,-0.21478797356961277,-0.2162241718567291,-0.2089743822426374,-0.2261534667053384,-0.20419722202041649,-0.2325377205744051,-0.23286865473775373,-0.22768314381905352,-0.21454205246475372,-0.21193379091199588,-0.21080378046061732,-0.19311597504929257,-0.191411214592714,-0.18610706440144004,-0.19983643065071696,-0.1650503125566395,-0.17335409084865183,-0.16500298605874889,-0.1840045748569445,-0.16951636515922214,-0.17333008366168257,-0.1869395190822156,-0.19848212529134202,-0.20208250140667153,-0.22140751432602543,-0.21062745174663558,-0.21001579933616454,-0.21073700441043194,-0.2297356060819255,-0.2219426101672921,-0.23573319825368316,-0.22516326308229825,-0.2273482304490509,-0.23611147814462963,-0.2241222572958164,-0.22385547486444757,-0.21608353183026732,-0.21036514708675522,-0.24002143389487393,-0.2292856640662371,-0.21518140760297574,-0.2347917458901376,-0.23530000964432668,-0.21601861122412752,-0.23877109820654152,-0.2440386160734573,-0.24133548188374201,-0.22563187780367544,-0.23550836904961303,-0.22474959608894432,-0.23140811331782243,-0.23057788562474527,-0.24144034867642358,-0.21184831993102582,-0.2157817825335498,-0.23899028796671673,-0.2228586470377019,-0.23678021592476525,-0.24013987391426167,-0.24031064540732977,-0.2277723547430264,-0.22800099814125027,-0.21045564954842208,-0.21890493542269632,-0.23791066398839203,-0.21390528588106247,-0.2135877651746231,-0.23922266068152945,-0.2247633831329477,-0.23276800474323042,-0.2358146452486404,-0.21568666237806303,1
3.645463718229773,3.770799100773682,3.626806977339964,3.60471815591526,3.905911564466749,3.5712950589395347,3.6189683561093933,3.727926833697487,3.7036211992770314,3.511768944894697,3.622132586182567,3.309773656467557,3.41960537309268,3.684691379095706,3.247338988442993,3.8317719087807833,3.3808628424941687,3.7742173073186147,3.586253403360727,3.5675223042217787,3.8608512896359573,3.486417010204684,3.526257911749208,3.7652395581329854,3.7377970974746044,3.851670741359857,3.457781786164755,3.790351990232933,3.854913326715687,3.8123026186022138,3.9595759678459572,3.48408251878995,3.6350702391350924,3.7724123569957424,3.4548958666394873,3.742594767010389,3.819285986683108,3.3976385514508824,3.6759234791719906,3.8393489814952844,3.4221640485446168,3.9281370872267654,3.7151853261244487,3.934797770491322,3.5503225546549224,3.855292551215436,3.7625150891413845,3.3350694053827015,3.720349492284258,3.641882804123108,3.865310245787939,3.522694692666846,3.9151463708200485,3.427373936229107,3.720682064978006,3.366005858203834,3.452050527150574,3.77667310968353,3.3533445735251184,3.713413386830074,3.8516740499649265,3.8745123847129532,3.512359224555258,3.738000685385065,3.5216207421137087,3.504485120546356,3.762419643731563,3.8622961706863266,3.897715636708445,3.8890124852051327,3.7404405127060514,4.008899364198853,4.318376746898878,4.265619477027602,4.371675880333087,4.706621668150429,4.697606902717262,4.627957424568141,4.582481861705508,4.480215519208409,4.1107875361836195,3.8357540579231357,4.132562401312467,3.6584463340016318,3.8461143040339913,3.7908633449018456,4.110407346495429,3.8462210111173007,3.5180810746949156,3.6701776819747995,3.821249871700658,3.6000171778666537,3.5698199618735846,3.9967019415907603,3.714307686359394,3.8122732981859935,3.47259986878493,3.4716724351978434,3.7248876898508674,3.9124680609073206,1
-0.359029876027242,-0.36472657577565204,-0.3551594242796259,-0.3574756823158668,-0.3604234677854709,-0.36414123530265585,-0.35475956048505874,-0.36433021098706386,-0.36100751964745137,-0.3564952212214892,-0.36332853016796207,-0.35448129712199433,-0.3576160636199013,-0.35548347748763165,-0.3530595561590827,-0.3576245742478935,-0.36332312851125176,-0.3537389227380107,-0.3573562730553672,-0.36349959148809086,-0.3613916178961468,-0.36202417001143794,-0.3597838163146159,-0.35984294844896375,-0.36234991401246497,-0.36013649144635557,-0.352989477703205,-0.3646899102192976,-0.3654806403232616,-0.35590878279561494,-0.3588923484110488,-0.3635215420293422,-0.36458936673967424,-0.3668996547786246,-0.356567860168885,-0.35632564416625945,-0.36433662815998974,-0.35633254399801856,-0.36156850856170475,-0.3628458408063887,-0.3548762932628735,-0.3570555176535688,-0.3611290055690254,-0.3636759587516863,-0.35859639677722155,-0.3577149284849811,-0.35588808011828243,-0.3608745516873841,-0.36386506036949734,-0.3627262456464984,-0.3614478878827892,-0.3639613459659867,-0.363154153821447,-0.3609595235033918,-0.3625302143313605,-0.3554006271242096,-0.3609254819432183,-0.36200337613025635,-0.3575930309289896,-0.35619500799273895,-0.35265471325105924,-0.3604087862374407,-0.3558929853017413,-0.35830152864083825,-0.34551724995302113,-0.3487616217982695,-0.34611471718039544,-0.3490351390400332,-0.34439691354429386,-0.34082423480808166,-0.34307687636993073,-0.3385971046801277,-0.3382412893025706,-0.3472271209168587,-0.33833157693583615,-0.34812099365444577,-0.3492878610147354,-0.3490082032384982,-0.35208328643162257,-0.353833377395513,-0.34986257897952344,-0.3588064885237715,-0.3595773508443917,-0.35798380819387543,-0.35201013009695337,-0.3621439397506638,-0.3583262387204041,-0.3590844581442094,-0.36412988939565066,-0.3607233686924413,-0.36585028498094,-0.36510834511611706,-0.3604942108372632,-0.35880019525285806,-0.35977923789323035,-0.35965487305686006,-0.3659812522372105,-0.3586348990000273,-0.3587918027461388,-0.36542590969911376,1
0.7591029137515867,0.8350916380070188,0.7805031611226234,0.8026526615466589,0.7504090335047882,0.8143852865879687,0.7526572318853393,0.8258181482369542,0.756057505635032,0.8437522729944238,0.8097374915360387,0.7624662414611794,0.7683146780642374,0.7638304948644037,0.7546144969774311,0.7505639537202562,0.7430538256622284,0.8195366118985996,0.7858189807466301,0.819477369428684,0.742832281026106,0.7472079803729916,0.736228353293031,0.7606468648210459,0.7295050247398204,0.7435353247301982,0.8306704601061399,0.7679438215897947,0.8307014840481666,0.820611228535703,0.8085844281507156,0.8144844611210756,0.842102493217417,0.7869308775484454,0.8351357350309687,0.8092955029208863,0.811441762568384,0.8088333511098952,0.7475972509268203,0.7485742078511332,0.7906615682327238,0.7921674575382339,0.8239439226185654,0.8227978684250342,0.8010034476215447,0.8139221248764293,0.7768586516681232,0.8150379425735019,0.8513558147867447,0.8696431861284221,0.868241257236657,0.8196557358967039,0.8624142335323367,0.8226644265338503,0.9141834293469056,0.9075295927136046,0.9050983478954878,0.9015556233545957,0.809424902099925,0.8009103165989861,0.8012471006949882,0.7683473097514729,0.7922640773961763,0.7855825476272922,0.7813224293124744,0.8154034559079736,0.7484258146666889,0.7524263286253418,0.8015181264102355,0.776777078222729,0.793976041222288,0.7897747355833776,0.7817675841583956,0.7705326837356365,0.7045336214028222,0.806301297226568,0.7564161592497195,0.7961319780456715,0.7943621771677456,0.809997349819898,0.8218758870589289,0.7573137613549373,0.7599044232154337,0.8322597741600708,0.7891599796849311,0.7778505439681894,0.772454049456781,0.8074876878279685,0.779914815152654,0.8329542476497988,0.8162949662149451,0.7640797751203876,0.785526321457279,0.7372378826782585,0.8216571020789046,0.8338547602006651,0.8288792529534812,0.8286584142255735,0.769026449532247,0.8330735381726501,1
-0.44992062509347336,-0.45029311862994226,-0.44712349755306885,-0.44784237220012374,-0.4504728812599429,-0.44896833436454703,-0.44748935339056906,-0.4496657917609514,-0.44728459774709406,-0.4491977379660577,-0.4453103065843983,-0.44440927216717596,-0.44148315204021316,-0.438696068783888,-0.43846327466626633,-0.44533849750897164,-0.4467424120163913,-0.4450732097024117,-0.4486882767838242,-0.44572701775118234,-0.4445771162229235,-0.44606793916896675,-0.44419104243177865,-0.44731361946467296,-0.44642615963034027,-0.44579877897118786,-0.44502719194141777,-0.4509289993596323,-0.4503349252285737,-0.45126158226015556,-0.4508862223277663,-0.4507985679857385,-0.4499789928095219,-0.4527609484726168,-0.45188912224059685,-0.44766077574853863,-0.450229398838182,-0.4499879548627006,-0.4467352959411883,-0.44737441104925424,-0.44807631511185064,-0.44486887098342276,-0.45039429307245504,-0.4497059545849594,-0.45278464071912816,-0.45118156365150663,-0.4493949547875154,-0.44380976462075605,-0.44990585983911663,-0.4518876730401421,-0.45245408127953757,-0.4508322681503687,-0.44797701367296905,-0.4448702494487862,-0.45226442699949887,-0.44979684985911966,-0.4462550476741646,-0.44683250647377615,-0.4434175234964428,-0.4463816563646977,-0.4471379175411949,-0.4442429993332869,-0.44540173771772845,-0.44605077034756707,-0.442074601865143,-0.4468091329850182,-0.4462203464247176,-0.4451793969670975,-0.44292470357332303,-0.44849593769452933,-0.449342881002892,-0.4444457293059825,-0.4411617543105149,-0.44625605875118596,-0.43920576225595304,-0.44532957793146805,-0.4452911068779168,-0.4402686829273411,-0.44538999500895016,-0.44845006063910436,-0.4460478763303711,-0.4455847899338066,-0.4476131438759455,-0.44861025734325793,-0.4445236122726779,-0.44662446610423934,-0.4480656142786164,-0.44828625365252406,-0.4510613472938439,-0.4523011642062989,-0.44966429381355044,-0.4498994017072798,-0.45307629415647466,-0.4470924591604032,-0.4497729972812189,-0.45208782177137347,-0.4492593732236448,-0.45230738242396556,-0.44777385248199314,-0.4523958871830672,1
-0.41741385539704867,-0.41434966055640965,-0.4141498631090749,-0.413815991064157,-0.4164383687837274,-0.4138498146364117,-0.4149997280126199,-0.4174084721946226,-0.41487000442889377,-0.41378786491895325,-0.4150891756038673,-0.41194082745948335,-0.4121483516370435,-0.4052744798330109,-0.407974107951402,-0.41054009678151704,-0.41625789736107305,-0.41310453332573616,-0.4137723579240366,-0.411856621053911,-0.409901288783914,-0.41368214692571853,-0.4100902804948343,-0.4175955045704166,-0.41770438939168153,-0.4117169847415481,-0.4154516574845465,-0.41887229962111017,-0.42051288308708445,-0.42016581297622585,-0.422733269447994,-0.4214741782929903,-0.4231939502221434,-0.42683203879275183,-0.4282656903915129,-0.4299017404420136,-0.42649296694674205,-0.42279155898160675,-0.41727043556120513,-0.42058781504965215,-0.4176961420479528,-0.4125066126846765,-0.4166806586909713,-0.4193264633721435,-0.4211217724109528,-0.4174468723372219,-0.4145209878681039,-0.41255495309576473,-0.42026980935659897,-0.42043190215681536,-0.418031217816524,-0.4148187134711293,-0.41795646840225503,-0.41278056652278555,-0.4202096464353671,-0.41437923273127714,-0.4127328729745084,-0.41586631345142105,-0.4143115850314545,-0.41168112444575544,-0.4144545202364852,-0.41316249531236116,-0.4130726361912957,-0.4122258504689037,-0.41169291926940993,-0.4143854096333509,-0.41225090359579153,-0.4126971995606551,-0.4080941649422217,-0.4152163402824831,-0.417339721251633,-0.4136501015538971,-0.4096702321503741,-0.4139053828568751,-0.40908507245850806,-0.41328646321940005,-0.4101944019266332,-0.4082927207648443,-0.41081325416392817,-0.41584950790982944,-0.4150260765200344,-0.414824245501511,-0.4158786663218268,-0.4136764717680321,-0.4134921891033138,-0.41483011782939866,-0.4148141165829387,-0.4161604688439396,-0.41483888344288794,-0.4183644103401552,-0.4145405966452921,-0.41686159047644344,-0.42033783909359257,-0.4126740416870965,-0.41830450567388533,-0.4164038731304817,-0.41884363658087154,-0.41983917715232055,-0.4164353452863203,-0.41843866758830633,0
